year,GNP/P,FE/GNP,PEDEq/FE,PEFF/PEDEq,TFC/PEFF,NFC/TFC
2005,9737.774719853627,5.368247758527251,1.346786728688892,0.8579309814169562,71.31408583512308,1.0
2010,10956.397122763014,4.851960456855643,1.3769869747367474,0.8538014008841872,70.7294311716474,1.0
2015,12432.78421926929,4.300607463410937,1.4006305819370448,0.8420596199468198,71.39431478110149,1.0
2020,14779.029276334024,3.2643443892256023,1.4028315459084622,0.7997222739599656,71.07972936924149,0.9994170248057482
2025,17206.198827281918,2.428579289961631,1.397262541148823,0.7617785432475804,69.50965603820937,0.9898041861130328
2030,19589.05318238228,1.9000153344231452,1.3430771752689712,0.7355723704763335,66.21278968933632,0.9602353572030441
2035,21869.061803278677,1.5619263491905484,1.2891715174493934,0.6776745249067145,60.503135395960506,0.9029097895470423
2040,24206.038373338444,1.3361317287427663,1.217839807362847,0.5758859663575614,57.23016813032612,0.8391005726402667
2045,26621.310145006202,1.2160727182593187,1.2297318516007112,0.5075174117142867,53.757509577579526,0.7709429764344692
2050,29087.001172264227,1.1298644653721384,1.2529774221106156,0.44421468377782614,51.4666984129625,0.6997697910486504
2060,34575.109862531004,1.0226038727897684,1.2777397198254732,0.4143324570080608,52.041070747393654,0.5262204630317736
2070,41168.237388126654,0.9325551504929964,1.3730383686466552,0.41076948474511277,51.3851471160845,0.3929045149442239
2080,48808.208060773366,0.8606093297970626,1.40456124881786,0.3665090104654047,48.72776508123488,0.36353713121763354
2090,57676.34349628038,0.7912665612142036,1.3978216549355165,0.32521556521529865,49.37040099472334,0.369980555587403
2100,67885.40342815183,0.7328449999057439,1.424361754200279,0.3140430760306758,53.79864287742235,0.36171425154633796
