framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,uniform,0.217958402633667
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,uniform,0.33825600147247314
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,uniform,0.6016416072845459
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,uniform,1.1203968048095703
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,2.1429792404174806
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,2.0990943908691406
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,2.0961631774902343
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,2.096828842163086
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_0.6,0.32603649139404295
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_0.8,0.3261510467529297
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.01,0.3264031982421875
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.02,0.32609664916992187
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,2,7168,2048,8,256,1,2,power_law_1.2,0.31920255661010744
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_0.6,0.5782585525512696
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_0.8,0.5553625488281251
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.01,0.2460742378234863
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.02,0.22846591949462888
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,4,7168,2048,8,256,1,2,power_law_1.2,0.2491507148742676
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_0.6,0.4562284851074219
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_0.8,0.4931539154052734
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.01,0.4697734451293945
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.02,0.4818732833862304
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,8,7168,2048,8,256,1,2,power_law_1.2,0.41146110534667973
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_0.6,0.957763214111328
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_0.8,0.8889746856689452
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.01,0.7744121551513672
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.02,0.7343033599853516
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,16,7168,2048,8,256,1,2,power_law_1.2,0.6196441650390625
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.6,1.3159078979492187
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,moe_generation,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.8,1.1329811096191407
