framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,4,1,0,0.10720000267028809
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,8,1,0,0.10814399719238281
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,16,1,0,0.10785599946975707
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,32,1,0,0.11666239500045776
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,64,1,0,0.11385920047760009
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,128,1,0,0.11326080560684204
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,256,1,0,0.11292799711227416
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,512,1,0,0.11348799467086793
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,1024,1,0,0.1137503981590271
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,2048,1,0,0.11559679508209228
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,4096,1,0,0.11886080503463745
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,8192,1,0,0.12383359670639038
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,1,16384,1,0,0.13392000198364257
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,4,1,0,0.10876799821853637
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,8,1,0,0.10901119709014892
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,16,1,0,0.10932480096817017
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,32,1,0,0.11965440511703491
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,64,1,0,0.11594239473342896
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,128,1,0,0.11466560363769532
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,256,1,0,0.11438720226287842
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,512,1,0,0.11477119922637939
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,1024,1,0,0.11638720035552978
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,2048,1,0,0.11935679912567139
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,4096,1,0,0.12095040082931519
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,8192,1,0,0.1275712013244629
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,2,16384,1,0,0.13538559675216674
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,4,1,0,0.1100160002708435
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,8,1,0,0.11015039682388306
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,16,1,0,0.1109887957572937
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,32,1,0,0.12157119512557983
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,64,1,0,0.11864320039749146
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,128,1,0,0.11789120435714721
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,256,1,0,0.1187391996383667
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,512,1,0,0.11978880167007447
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,1024,1,0,0.12190079689025879
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,2048,1,0,0.12367680072784423
SGLang,0.5.6.post2,NVIDIA H100 80GB HBM3,mla_generation,flashinfer,fp8_block,fp8,128,4,4096,1,0,0.1322335958480835
