#IMF [M/H]    Age      U      B      V      R      I      J      H      K     U-V    B-V    V-R    V-I    V-J    V-H     V-K      (M/L)U   (M/L)B   (M/L)V   (M/L)R   (M/L)I   (M/L)J   (M/L)H   (M/L)K  F439W  F555W  F675W F814W 439-555 555-675 555-814
#=========================================================================================================================================================================================================================================================
1.30 -2.3152  1.2589   4.853  4.833  4.308  3.912  3.493  2.887  2.351  2.235  0.546  0.526  0.395  0.815  1.420  1.956  2.072    0.202    0.230    0.251    0.243    0.220    0.188	0.154	 0.146  4.865  4.325  3.834  3.524  0.540  0.490  0.800
1.30 -2.3152  1.4125   5.103  5.109  4.644  4.284  3.895  3.324  2.818  2.710  0.460  0.465  0.360  0.749  1.319  1.825  1.933    0.252    0.294    0.339    0.339    0.316    0.279	0.235	 0.224  5.135  4.660  4.212  3.925  0.475  0.448  0.735
1.30 -2.3152  1.5849   5.176  5.176  4.700  4.337  3.945  3.375  2.874  2.768  0.476  0.476  0.363  0.754  1.325  1.826  1.932    0.268    0.310    0.354    0.354    0.328    0.290	0.246	 0.235  5.203  4.717  4.264  3.976  0.486  0.453  0.741
1.30 -2.3152  1.7783   5.298  5.296  4.807  4.438  4.042  3.468  2.970  2.866  0.491  0.490  0.368  0.765  1.338  1.836  1.941    0.297    0.344    0.388    0.385    0.356    0.314	0.266	 0.255  5.324  4.824  4.365  4.073  0.499  0.460  0.751
1.30 -2.3152  1.9953   5.439  5.441  4.953  4.588  4.194  3.626  3.133  3.031  0.486  0.488  0.365  0.759  1.327  1.820  1.923    0.336    0.390    0.441    0.439    0.407    0.361	0.307	 0.295  5.468  4.971  4.515  4.226  0.497  0.456  0.745
1.30 -2.3152  2.2387   5.548  5.554  5.060  4.693  4.299  3.732  3.241  3.140  0.489  0.494  0.366  0.761  1.328  1.818  1.920    0.370    0.430    0.483    0.481    0.445    0.395	0.337	 0.324  5.580  5.078  4.620  4.330  0.503  0.458  0.748
1.30 -2.3152  2.5119   5.657  5.675  5.191  4.831  4.443  3.888  3.406  3.307  0.467  0.485  0.359  0.748  1.303  1.784  1.883    0.406    0.478    0.541    0.542    0.505    0.453	0.390	 0.376  5.701  5.209  4.759  4.475  0.492  0.450  0.734
1.30 -2.3152  2.8184   5.762  5.789  5.295  4.933  4.543  3.990  3.511  3.413  0.467  0.493  0.363  0.753  1.306  1.784  1.882    0.444    0.527    0.593    0.592    0.551    0.495	0.427	 0.412  5.815  5.314  4.860  4.575  0.500  0.454  0.740
1.30 -2.3152  3.1623   5.853  5.890  5.391  5.028  4.638  4.089  3.615  3.518  0.462  0.499  0.364  0.754  1.302  1.777  1.873    0.480    0.575    0.644    0.642    0.597    0.539	0.467	 0.451  5.916  5.411  4.955  4.670  0.505  0.456  0.741
1.30 -2.3152  3.5481   5.946  5.993  5.484  5.117  4.725  4.179  3.707  3.612  0.462  0.508  0.367  0.759  1.306  1.777  1.872    0.520    0.628    0.697    0.693    0.643    0.582	0.505	 0.488  6.019  5.504  5.044  4.758  0.515  0.460  0.747
1.30 -2.3152  3.9811   6.057  6.111  5.590  5.218  4.824  4.277  3.808  3.713  0.466  0.521  0.372  0.767  1.313  1.783  1.877    0.572    0.697    0.764    0.757    0.701    0.633	0.551	 0.533  6.139  5.611  5.145  4.857  0.528  0.466  0.754
1.30 -2.3152  4.4668   6.169  6.233  5.703  5.327  4.930  4.387  3.919  3.826  0.467  0.530  0.376  0.772  1.316  1.783  1.877    0.632    0.775    0.843    0.832    0.768    0.697	0.607	 0.588  6.260  5.724  5.253  4.964  0.537  0.471  0.760
1.30 -2.3152  5.0119   6.281  6.351  5.814  5.435  5.037  4.498  4.033  3.941  0.467  0.537  0.379  0.777  1.316  1.781  1.873    0.696    0.860    0.928    0.913    0.843    0.767	0.671	 0.650  6.380  5.836  5.360  5.071  0.544  0.475  0.765
1.30 -2.3152  5.6234   6.378  6.456  5.910  5.526  5.125  4.590  4.127  4.036  0.468  0.546  0.383  0.785  1.319  1.783  1.874    0.757    0.941    1.008    0.988    0.909    0.831	0.727	 0.706  6.484  5.932  5.451  5.160  0.552  0.481  0.773
1.30 -2.3152  6.3096   6.497  6.579  6.024  5.636  5.232  4.700  4.238  4.148  0.473  0.555  0.388  0.792  1.324  1.786  1.876    0.840    1.049    1.115    1.087    0.998    0.914	0.802	 0.778  6.608  6.047  5.561  5.267  0.561  0.487  0.780
1.30 -2.3152  7.0795   6.604  6.688  6.127  5.736  5.330  4.801  4.341  4.252  0.476  0.561  0.391  0.798  1.326  1.786  1.875    0.922    1.154    1.219    1.186    1.086    0.998	0.876	 0.852  6.718  6.151  5.660  5.365  0.567  0.491  0.785
1.30 -2.3152  7.9433   6.711  6.797  6.228  5.833  5.425  4.897  4.437  4.349  0.483  0.569  0.395  0.804  1.331  1.791  1.879    1.013    1.269    1.331    1.290    1.179    1.085	0.953	 0.927  6.827  6.252  5.757  5.461  0.575  0.495  0.792
1.30 -2.3152  8.9125   6.821  6.911  6.338  5.941  5.532  5.006  4.549  4.461  0.484  0.574  0.397  0.806  1.331  1.789  1.876    1.116    1.403    1.465    1.417    1.295    1.194	1.051	 1.023  6.942  6.362  5.864  5.568  0.580  0.498  0.793
1.30 -2.3152 10.0000   6.948  7.040  6.466  6.069  5.663  5.143  4.689  4.603  0.482  0.574  0.397  0.803  1.323  1.777  1.863    1.249    1.573    1.642    1.589    1.456    1.348	1.190	 1.160  7.071  6.491  5.993  5.700  0.580  0.497  0.791
1.30 -2.3152 11.2202   7.017  7.101  6.520  6.120  5.712  5.190  4.733  4.646  0.497  0.581  0.400  0.807  1.330  1.787  1.873    1.324    1.657    1.718    1.658    1.517    1.402	1.235	 1.203  7.132  6.545  6.044  5.750  0.588  0.501  0.795
1.30 -2.3152 12.5893   7.107  7.190  6.613  6.215  5.808  5.289  4.833  4.747  0.493  0.576  0.398  0.805  1.324  1.780  1.866    1.424    1.780    1.855    1.792    1.641    1.521	1.341	 1.307  7.221  6.638  6.139  5.846  0.582  0.499  0.792
1.30 -2.3152 14.1254   7.254  7.338  6.767  6.371  5.966  5.453  5.000  4.916  0.487  0.571  0.396  0.801  1.315  1.767  1.851    1.611    2.015    2.110    2.042    1.874    1.746	1.544	 1.507  7.369  6.792  6.296  6.005  0.576  0.496  0.787
1.30 -2.3152 15.8489   7.352  7.431  6.863  6.467  6.063  5.550  5.097  5.013  0.489  0.568  0.396  0.800  1.313  1.765  1.850    1.741    2.167    2.275    2.203    2.023    1.885	1.668	 1.628  7.462  6.888  6.393  6.103  0.573  0.495  0.786
1.30 -2.3152 17.7828   7.420  7.499  6.936  6.540  6.135  5.620  5.165  5.080  0.485  0.563  0.396  0.800  1.316  1.771  1.856    1.824    2.270    2.394    2.318    2.127    1.978	1.746	 1.704  7.530  6.961  6.466  6.175  0.569  0.495  0.786
1.30 -1.7129  0.0631   2.474  2.958  3.002  2.967  2.919  2.799  2.610  2.576 -0.528 -0.043  0.035  0.083  0.203  0.392  0.425    0.028    0.050    0.092    0.124    0.158    0.212	0.239	 0.245  2.964  2.999  2.958  2.923 -0.036  0.041  0.076
1.30 -1.7129  0.0708   2.576  3.044  3.080  3.041  2.988  2.860  2.665  2.630 -0.505 -0.036  0.039  0.093  0.221  0.416  0.451    0.030    0.054    0.098    0.132    0.167    0.223	0.250	 0.255  3.049  3.078  3.032  2.993 -0.029  0.047  0.085
1.30 -1.7129  0.0794   2.668  3.116  3.142  3.097  3.037  2.898  2.697  2.662 -0.474 -0.026  0.045  0.105  0.244  0.445  0.480    0.033    0.057    0.103    0.138    0.174    0.230	0.256	 0.261  3.121  3.141  3.087  3.042 -0.020  0.054  0.098
1.30 -1.7129  0.0891   2.754  3.182  3.198  3.146  3.076  2.923  2.710  2.673 -0.444 -0.016  0.052  0.122  0.275  0.488  0.525    0.035    0.060    0.108    0.144    0.179    0.233	0.257	 0.262  3.188  3.197  3.134  3.083 -0.009  0.063  0.115
1.30 -1.7129  0.1000   2.853  3.262  3.267  3.208  3.128  2.961  2.737  2.698 -0.414 -0.005  0.059  0.139  0.306  0.530  0.569    0.038    0.064    0.114    0.151    0.187    0.240	0.262	 0.266  3.268  3.267  3.194  3.136  0.001  0.073  0.131
1.30 -1.7129  0.1122   2.901  3.172  2.893  2.590  2.237  1.659  1.095  0.979  0.008  0.279  0.303  0.656  1.234  1.798  1.914    0.040    0.059    0.081    0.085    0.082    0.072	0.057	 0.054  3.194  2.901  2.529  2.263  0.293  0.372  0.638
1.30 -1.7129  0.1259   3.006  3.245  2.936  2.615  2.244  1.646  1.068  0.949  0.070  0.309  0.321  0.692  1.290  1.868  1.987    0.043    0.062    0.083    0.086    0.082    0.070	0.056	 0.052  3.268  2.945  2.550  2.271  0.323  0.395  0.674
1.30 -1.7129  0.1413   3.103  3.316  2.993  2.665  2.286  1.677  1.093  0.971  0.110  0.323  0.329  0.707  1.316  1.901  2.023    0.047    0.066    0.087    0.090    0.084    0.072	0.056	 0.053  3.340  3.002  2.598  2.314  0.337  0.404  0.689
1.30 -1.7129  0.1585   3.206  3.391  3.046  2.704  2.314  1.689  1.093  0.968  0.159  0.345  0.342  0.733  1.358  1.953  2.078    0.051    0.070    0.091    0.092    0.086    0.072	0.056	 0.053  3.416  3.056  2.635  2.342  0.360  0.421  0.714
1.30 -1.7129  0.1778   3.303  3.467  3.110  2.760  2.363  1.727  1.125  0.997  0.193  0.357  0.349  0.747  1.383  1.985  2.113    0.056    0.075    0.095    0.096    0.089    0.074	0.057	 0.054  3.492  3.120  2.690  2.391  0.372  0.429  0.728
1.30 -1.7129  0.1995   3.398  3.543  3.170  2.811  2.403  1.754  1.142  1.011  0.228  0.373  0.359  0.767  1.416  2.028  2.159    0.060    0.080    0.100    0.100    0.092    0.075	0.058	 0.054  3.569  3.181  2.739  2.432  0.389  0.442  0.748
1.30 -1.7129  0.2239   3.503  3.639  3.267  2.909  2.501  1.849  1.235  1.102  0.236  0.373  0.358  0.766  1.418  2.032  2.164    0.066    0.086    0.109    0.109    0.100    0.082	0.062	 0.058  3.665  3.278  2.838  2.530  0.387  0.440  0.747
1.30 -1.7129  0.2512   3.592  3.721  3.355  3.003  2.599  1.952  1.340  1.207  0.237  0.366  0.351  0.755  1.403  2.015  2.147    0.071    0.092    0.117    0.118    0.108    0.089	0.068	 0.064  3.745  3.366  2.933  2.629  0.380  0.433  0.737
1.30 -1.7129  0.2818   3.685  3.812  3.456  3.114  2.717  2.076  1.468  1.335  0.228  0.355  0.343  0.740  1.380  1.988  2.121    0.077    0.100    0.127    0.129    0.120    0.099	0.076	 0.071  3.835  3.467  3.045  2.746  0.368  0.422  0.721
1.30 -1.7129  0.3162   3.787  3.918  3.577  3.247  2.863  2.238  1.640  1.509  0.210  0.340  0.330  0.715  1.340  1.937  2.069    0.084    0.109    0.141    0.145    0.136    0.114	0.088	 0.083  3.940  3.589  3.181  2.892  0.351  0.408  0.697
1.30 -1.7129  0.3548   3.878  3.998  3.650  3.317  2.932  2.310  1.715  1.585  0.229  0.348  0.332  0.717  1.340  1.934  2.065    0.090    0.116    0.150    0.154    0.144    0.121	0.094	 0.088  4.020  3.661  3.250  2.961  0.358  0.411  0.700
1.30 -1.7129  0.3981   3.980  4.087  3.730  3.394  3.007  2.386  1.793  1.664  0.250  0.358  0.336  0.722  1.344  1.936  2.066    0.098    0.126    0.160    0.164    0.153    0.129	0.100	 0.094  4.110  3.742  3.327  3.037  0.368  0.415  0.705
1.30 -1.7129  0.4467   4.085  4.181  3.817  3.479  3.091  2.470  1.878  1.748  0.268  0.364  0.338  0.726  1.347  1.939  2.069    0.107    0.136    0.172    0.176    0.164    0.138	0.107	 0.101  4.203  3.829  3.411  3.120  0.374  0.418  0.709
1.30 -1.7129  0.5012   4.188  4.277  3.917  3.585  3.204  2.596  2.013  1.885  0.270  0.360  0.332  0.714  1.321  1.905  2.032    0.117    0.147    0.187    0.192    0.180    0.154	0.121	 0.113  4.299  3.930  3.519  3.233  0.369  0.411  0.697
1.30 -1.7129  0.5623   4.296  4.370  4.000  3.665  3.281  2.675  2.093  1.966  0.296  0.370  0.335  0.719  1.325  1.907  2.033    0.128    0.159    0.200    0.205    0.192    0.164	0.129	 0.121  4.391  4.013  3.597  3.310  0.378  0.416  0.703
1.30 -1.7129  0.6310   4.429  4.483  4.094  3.751  3.362  2.751  2.170  2.043  0.335  0.389  0.343  0.732  1.343  1.924  2.051    0.144    0.175    0.217    0.221    0.205    0.175	0.137	 0.129  4.506  4.108  3.683  3.392  0.398  0.425  0.715
1.30 -1.7129  0.7079   4.548  4.591  4.195  3.855  3.472  2.871  2.303  2.180  0.353  0.396  0.340  0.723  1.324  1.892  2.015    0.159    0.192    0.236    0.241    0.225    0.194	0.154	 0.145  4.613  4.209  3.787  3.502  0.404  0.422  0.707
1.30 -1.7129  0.7943   4.659  4.686  4.274  3.927  3.541  2.938  2.373  2.252  0.386  0.412  0.347  0.733  1.336  1.900  2.022    0.175    0.208    0.252    0.255    0.238    0.205	0.163	 0.154  4.709  4.288  3.858  3.571  0.420  0.431  0.717
1.30 -1.7129  0.8913   4.780  4.791  4.365  4.013  3.622  3.017  2.458  2.340  0.415  0.426  0.352  0.742  1.347  1.906  2.025    0.195    0.228    0.272    0.275    0.255    0.219	0.175	 0.166  4.814  4.380  3.942  3.653  0.434  0.438  0.727
1.30 -1.7129  1.0000   4.889  4.891  4.455  4.104  3.714  3.113  2.564  2.449  0.434  0.436  0.351  0.741  1.342  1.891  2.006    0.214    0.248    0.294    0.296    0.276    0.237	0.192	 0.182  4.915  4.471  4.033  3.745  0.444  0.438  0.726
1.30 -1.7129  1.1220   4.967  4.950  4.477  4.108  3.704  3.089  2.535  2.421  0.490  0.474  0.369  0.772  1.388  1.942  2.056    0.228    0.260    0.298    0.295    0.271    0.230	0.185	 0.176  4.977  4.494  4.035  3.736  0.483  0.459  0.758
1.30 -1.7129  1.2589   5.048  4.994  4.463  4.062  3.635  2.994  2.425  2.308  0.585  0.532  0.400  0.827  1.469  2.038  2.154    0.243    0.268    0.291    0.281    0.252    0.209	0.166	 0.157  5.026  4.481  3.984  3.669  0.545  0.496  0.812
1.30 -1.7129  1.4125   5.310  5.248  4.749  4.368  3.958  3.337  2.784  2.672  0.562  0.500  0.381  0.790  1.412  1.965  2.077    0.307    0.335    0.375    0.368    0.336    0.284	0.229	 0.218  5.277  4.766  4.293  3.991  0.511  0.473  0.775
1.30 -1.7129  1.5849   5.410  5.342  4.830  4.445  4.034  3.413  2.863  2.752  0.581  0.512  0.385  0.796  1.416  1.966  2.078    0.334    0.363    0.401    0.392    0.358    0.302	0.244	 0.233  5.371  4.848  4.369  4.066  0.523  0.478  0.781
1.30 -1.7129  1.7783   5.512  5.441  4.911  4.519  4.103  3.483  2.935  2.824  0.601  0.530  0.392  0.807  1.428  1.976  2.086    0.364    0.395    0.429    0.417    0.379    0.320	0.259	 0.247  5.471  4.929  4.442  4.136  0.542  0.487  0.793
1.30 -1.7129  1.9953   5.623  5.551  5.009  4.613  4.196  3.579  3.036  2.927  0.615  0.542  0.396  0.813  1.430  1.973  2.082    0.400    0.434    0.466    0.451    0.409    0.347	0.282	 0.269  5.582  5.028  4.535  4.229  0.554  0.493  0.799
1.30 -1.7129  2.2387   5.732  5.663  5.113  4.715  4.297  3.683  3.142  3.034  0.619  0.550  0.398  0.816  1.430  1.971  2.079    0.439    0.477    0.510    0.493    0.446    0.379	0.309	 0.295  5.694  5.133  4.637  4.331  0.561  0.496  0.802
1.30 -1.7129  2.5119   5.842  5.778  5.229  4.833  4.418  3.811  3.276  3.170  0.614  0.549  0.395  0.810  1.418  1.953  2.059    0.483    0.527    0.563    0.545    0.496    0.424	0.347	 0.332  5.809  5.249  4.756  4.452  0.560  0.493  0.797
1.30 -1.7129  2.8184   5.927  5.867  5.320  4.927  4.514  3.912  3.382  3.276  0.607  0.547  0.393  0.806  1.407  1.938  2.043    0.519    0.568    0.608    0.590    0.538    0.462	0.380	 0.364  5.897  5.340  4.850  4.548  0.557  0.490  0.792
1.30 -1.7129  3.1623   6.057  5.998  5.442  5.048  4.635  4.038  3.513  3.410  0.614  0.556  0.395  0.807  1.404  1.929  2.033    0.581    0.637    0.677    0.656    0.597    0.516	0.426	 0.409  6.029  5.463  4.971  4.669  0.566  0.493  0.794
1.30 -1.7129  3.5481   6.183  6.128  5.562  5.163  4.749  4.155  3.633  3.530  0.621  0.566  0.399  0.813  1.407  1.929  2.031    0.648    0.714    0.751    0.725    0.659    0.571	0.473	 0.454  6.159  5.583  5.085  4.783  0.576  0.498  0.800
1.30 -1.7129  3.9811   6.299  6.250  5.676  5.275  4.859  4.272  3.754  3.653  0.623  0.574  0.402  0.817  1.404  1.923  2.023    0.717    0.794    0.829    0.799    0.725    0.632	0.526	 0.506  6.282  5.698  5.197  4.894  0.584  0.502  0.804
1.30 -1.7129  4.4668   6.414  6.371  5.791  5.387  4.970  4.388  3.874  3.774  0.624  0.580  0.404  0.821  1.403  1.917  2.016    0.793    0.882    0.916    0.880    0.798    0.699	0.584	 0.562  6.403  5.813  5.308  5.005  0.590  0.505  0.808
1.30 -1.7129  5.0119   6.518  6.484  5.897  5.491  5.073  4.498  3.987  3.890  0.621  0.587  0.407  0.824  1.400  1.910  2.008    0.868    0.973    1.005    0.963    0.873    0.769	0.644	 0.621  6.517  5.920  5.412  5.109  0.596  0.508  0.812
1.30 -1.7129  5.6234   6.624  6.597  5.999  5.588  5.167  4.593  4.084  3.988  0.625  0.598  0.411  0.832  1.406  1.915  2.011    0.951    1.074    1.097    1.047    0.947    0.834	0.701	 0.676  6.630  6.022  5.508  5.203  0.608  0.514  0.819
1.30 -1.7129  6.3096   6.723  6.714  6.108  5.693  5.272  4.700  4.194  4.099  0.615  0.606  0.414  0.836  1.408  1.914  2.009    1.036    1.189    1.206    1.148    1.037    0.916	0.771	 0.745  6.747  6.131  5.614  5.308  0.616  0.518  0.823
1.30 -1.7129  7.0795   6.817  6.821  6.206  5.789  5.367  4.797  4.295  4.201  0.611  0.614  0.417  0.839  1.409  1.911  2.005    1.124    1.306    1.314    1.248    1.126    0.997	0.842	 0.815  6.855  6.230  5.710  5.404  0.625  0.521  0.826
1.30 -1.7129  7.9433   6.923  6.927  6.303  5.884  5.460  4.891  4.391  4.299  0.620  0.623  0.420  0.843  1.412  1.912  2.004    1.233    1.432    1.429    1.354    1.221    1.081	0.915	 0.887  6.962  6.328  5.804  5.498  0.634  0.524  0.830
1.30 -1.7129  8.9125   7.030  7.032  6.402  5.980  5.557  4.989  4.493  4.401  0.628  0.630  0.422  0.845  1.413  1.910  2.001    1.354    1.571    1.558    1.473    1.328    1.177	1.000	 0.969  7.068  6.427  5.900  5.594  0.641  0.527  0.833
1.30 -1.7129 10.0000   7.151  7.155  6.523  6.101  5.679  5.116  4.625  4.535  0.628  0.632  0.422  0.844  1.407  1.898  1.988    1.506    1.750    1.733    1.639    1.480    1.318	1.124	 1.092  7.191  6.548  6.022  5.717  0.643  0.527  0.831
1.30 -1.7129 11.2202   7.248  7.251  6.615  6.192  5.770  5.208  4.719  4.631  0.633  0.636  0.423  0.845  1.407  1.895  1.984    1.640    1.905    1.878    1.774    1.601    1.428	1.221	 1.187  7.288  6.641  6.112  5.808  0.647  0.528  0.832
1.30 -1.7129 12.5893   7.346  7.348  6.709  6.285  5.863  5.305  4.819  4.731  0.637  0.639  0.424  0.846  1.404  1.890  1.978    1.782    2.067    2.034    1.920    1.733    1.549	1.328	 1.293  7.385  6.735  6.206  5.902  0.650  0.529  0.833
1.30 -1.7129 14.1254   7.445  7.444  6.812  6.391  5.972  5.421  4.939  4.852  0.633  0.632  0.421  0.839  1.391  1.872  1.959    1.928    2.230    2.207    2.089    1.893    1.703	1.466	 1.428  7.480  6.838  6.312  6.012  0.642  0.525  0.826
1.30 -1.7129 15.8489   7.536  7.533  6.905  6.486  6.068  5.520  5.038  4.951  0.631  0.627  0.420  0.837  1.386  1.867  1.954    2.072    2.390    2.376    2.251    2.040    1.842	1.586	 1.544  7.569  6.931  6.408  6.108  0.637  0.523  0.823
1.30 -1.7129 17.7828   7.634  7.620  7.007  6.591  6.176  5.631  5.149  5.062  0.627  0.613  0.416  0.830  1.376  1.858  1.945    2.231    2.550    2.568    2.442    2.219    2.008	1.728	 1.683  7.656  7.033  6.515  6.217  0.623  0.518  0.816
