#IMF [M/H]    Age      U      B      V      R      I      J      H      K     U-V    B-V    V-R    V-I    V-J    V-H     V-K      (M/L)U   (M/L)B   (M/L)V   (M/L)R   (M/L)I   (M/L)J   (M/L)H   (M/L)K  F439W  F555W  F675W F814W 439-555 555-675 555-814
#=========================================================================================================================================================================================================================================================
1.30 -2.3152  0.2818   3.621  3.767  3.376  3.014  2.610  1.994  1.424  1.296  0.245  0.391  0.361  0.766  1.382  1.952  2.079    0.071    0.093    0.115    0.115    0.106    0.090	0.071	 0.067  3.795  3.387  2.943  2.639  0.408  0.444  0.748
1.30 -2.3152  0.3162   3.718  3.853  3.481  3.135  2.742  2.138  1.574  1.448  0.237  0.372  0.347  0.740  1.344  1.907  2.033    0.077    0.100    0.126    0.128    0.119    0.102	0.081	 0.076  3.879  3.492  3.066  2.770  0.387  0.426  0.722
1.30 -2.3152  0.3548   3.813  3.924  3.552  3.209  2.819  2.220  1.660  1.534  0.261  0.372  0.343  0.733  1.333  1.893  2.018    0.083    0.106    0.134    0.136    0.126    0.109	0.087	 0.082  3.949  3.563  3.141  2.848  0.386  0.422  0.715
1.30 -2.3152  0.3981   3.916  4.007  3.636  3.296  2.909  2.312  1.754  1.629  0.280  0.371  0.340  0.726  1.324  1.882  2.007    0.090    0.114    0.143    0.146    0.136    0.117	0.094	 0.089  4.032  3.647  3.228  2.937  0.385  0.418  0.709
1.30 -2.3152  0.4467   4.043  4.133  3.782  3.459  3.087  2.507  1.961  1.838  0.261  0.351  0.323  0.695  1.276  1.821  1.944    0.101    0.127    0.163    0.168    0.159    0.140	0.113	 0.107  4.156  3.793  3.394  3.115  0.363  0.399  0.678
1.30 -2.3152  0.5012   4.122  4.201  3.847  3.525  3.156  2.581  2.041  1.920  0.275  0.354  0.322  0.691  1.266  1.806  1.927    0.108    0.134    0.171    0.178    0.168    0.148	0.121	 0.114  4.223  3.858  3.460  3.183  0.365  0.398  0.674
1.30 -2.3152  0.5623   4.201  4.273  3.914  3.593  3.225  2.655  2.120  2.000  0.287  0.358  0.321  0.689  1.259  1.794  1.914    0.115    0.142    0.181    0.188    0.178    0.157	0.129	 0.122  4.295  3.925  3.528  3.252  0.369  0.398  0.673
1.30 -2.3152  0.6310   4.284  4.350  3.985  3.663  3.294  2.729  2.199  2.080  0.299  0.365  0.323  0.691  1.256  1.786  1.905    0.123    0.151    0.192    0.199    0.188    0.167	0.138	 0.130  4.372  3.997  3.597  3.322  0.375  0.400  0.675
1.30 -2.3152  0.7079   4.383  4.445  4.073  3.748  3.378  2.814  2.286  2.168  0.310  0.372  0.325  0.695  1.258  1.787  1.904    0.134    0.164    0.206    0.213    0.202    0.180	0.148	 0.140  4.467  4.085  3.682  3.406  0.382  0.403  0.679
1.30 -2.3152  0.7943   4.502  4.566  4.204  3.889  3.528  2.978  2.459  2.344  0.298  0.362  0.316  0.677  1.227  1.745  1.860    0.148    0.182    0.231    0.241    0.230    0.207	0.172	 0.164  4.587  4.217  3.824  3.555  0.370  0.393  0.662
1.30 -2.3152  0.8913   4.588  4.647  4.281  3.965  3.605  3.061  2.547  2.432  0.307  0.366  0.316  0.676  1.220  1.734  1.849    0.159    0.195    0.246    0.257    0.245    0.222	0.186	 0.176  4.668  4.294  3.901  3.633  0.374  0.393  0.661
1.30 -2.3152  1.0000   4.660  4.715  4.340  4.024  3.665  3.128  2.621  2.508  0.320  0.375  0.316  0.676  1.212  1.719  1.832    0.169    0.206    0.258    0.269    0.257    0.235	0.197	 0.188  4.735  4.354  3.959  3.692  0.381  0.395  0.661
1.30 -2.3152  1.1220   4.747  4.777  4.350  4.007  3.629  3.072  2.560  2.448  0.398  0.428  0.342  0.721  1.278  1.790  1.902    0.182    0.216    0.258    0.263    0.247    0.221	0.185	 0.176  4.801  4.365  3.938  3.658  0.436  0.427  0.707
1.30 -2.3152  1.2589   4.868  4.848  4.322  3.927  3.507  2.902  2.366  2.250  0.546  0.526  0.395  0.815  1.420  1.956  2.072    0.201    0.228    0.249    0.242    0.219    0.187	0.153	 0.145  4.879  4.340  3.849  3.539  0.540  0.490  0.800
1.30 -2.3152  1.4125   5.118  5.124  4.658  4.299  3.909  3.339  2.833  2.725  0.460  0.465  0.359  0.749  1.319  1.825  1.933    0.251    0.292    0.337    0.337    0.314    0.278	0.234	 0.223  5.150  4.675  4.227  3.940  0.475  0.448  0.735
1.30 -2.3152  1.5849   5.191  5.191  4.715  4.352  3.960  3.389  2.889  2.783  0.476  0.476  0.363  0.754  1.325  1.826  1.931    0.266    0.308    0.352    0.352    0.327    0.289	0.244	 0.234  5.217  4.732  4.279  3.991  0.485  0.452  0.740
1.30 -2.3152  1.7783   5.312  5.311  4.821  4.453  4.057  3.483  2.985  2.881  0.491  0.490  0.368  0.765  1.338  1.836  1.941    0.296    0.342    0.386    0.383    0.354    0.312	0.265	 0.254  5.338  4.839  4.380  4.088  0.499  0.459  0.751
1.30 -2.3152  1.9953   5.454  5.456  4.968  4.603  4.209  3.641  3.148  3.046  0.486  0.488  0.365  0.759  1.327  1.820  1.922    0.334    0.388    0.439    0.437    0.405    0.359	0.306	 0.293  5.483  4.986  4.530  4.241  0.497  0.456  0.745
1.30 -2.3152  2.2387   5.563  5.568  5.075  4.708  4.313  3.747  3.256  3.155  0.489  0.494  0.366  0.761  1.328  1.818  1.920    0.367    0.427    0.481    0.478    0.443    0.393	0.336	 0.322  5.595  5.093  4.635  4.345  0.502  0.458  0.747
1.30 -2.3152  2.5119   5.672  5.690  5.205  4.846  4.458  3.903  3.422  3.323  0.466  0.485  0.359  0.747  1.303  1.784  1.883    0.403    0.475    0.538    0.539    0.502    0.450	0.388	 0.374  5.716  5.224  4.775  4.490  0.492  0.449  0.734
1.30 -2.3152  2.8184   5.777  5.803  5.310  4.948  4.558  4.005  3.527  3.429  0.466  0.493  0.363  0.753  1.305  1.784  1.882    0.442    0.524    0.590    0.589    0.548    0.492	0.425	 0.410  5.830  5.329  4.876  4.590  0.500  0.454  0.739
1.30 -2.3152  3.1623   5.868  5.905  5.406  5.043  4.653  4.104  3.630  3.534  0.461  0.498  0.364  0.754  1.302  1.776  1.873    0.478    0.572    0.640    0.639    0.594    0.536	0.465	 0.449  5.931  5.426  4.970  4.685  0.505  0.456  0.741
1.30 -2.3152  3.5481   5.961  6.008  5.499  5.132  4.740  4.194  3.722  3.627  0.461  0.508  0.367  0.759  1.305  1.777  1.872    0.517    0.625    0.693    0.689    0.640    0.579	0.503	 0.486  6.034  5.520  5.059  4.773  0.515  0.460  0.746
1.30 -2.3152  3.9811   6.071  6.126  5.605  5.233  4.839  4.293  3.823  3.729  0.466  0.521  0.372  0.766  1.313  1.782  1.877    0.569    0.693    0.760    0.752    0.697    0.630	0.548	 0.530  6.154  5.626  5.160  4.872  0.527  0.466  0.754
1.30 -2.3152  4.4668   6.184  6.248  5.718  5.342  4.946  4.403  3.935  3.842  0.466  0.530  0.376  0.772  1.315  1.783  1.876    0.628    0.771    0.838    0.827    0.764    0.693	0.604	 0.585  6.276  5.739  5.269  4.980  0.536  0.471  0.760
1.30 -2.3152  5.0119   6.296  6.367  5.829  5.450  5.052  4.513  4.049  3.957  0.466  0.537  0.379  0.777  1.316  1.781  1.873    0.692    0.855    0.924    0.908    0.838    0.763	0.667	 0.647  6.395  5.851  5.376  5.086  0.543  0.475  0.765
1.30 -2.3152  5.6234   6.393  6.471  5.925  5.542  5.141  4.606  4.143  4.052  0.468  0.546  0.383  0.785  1.319  1.782  1.873    0.753    0.936    1.003    0.983    0.904    0.827	0.724	 0.702  6.499  5.948  5.467  5.176  0.552  0.481  0.772
1.30 -2.3152  6.3096   6.512  6.594  6.040  5.652  5.247  4.716  4.254  4.164  0.472  0.554  0.388  0.792  1.324  1.786  1.876    0.835    1.043    1.109    1.082    0.993    0.910	0.798	 0.775  6.623  6.063  5.576  5.283  0.560  0.486  0.780
1.30 -2.3152  7.0795   6.619  6.703  6.143  5.752  5.345  4.817  4.357  4.268  0.476  0.561  0.391  0.797  1.326  1.786  1.875    0.917    1.147    1.213    1.180    1.081    0.993	0.872	 0.848  6.733  6.166  5.676  5.381  0.567  0.490  0.785
1.30 -2.3152  7.9433   6.727  6.813  6.244  5.849  5.440  4.913  4.454  4.365  0.483  0.569  0.395  0.803  1.331  1.790  1.878    1.007    1.262    1.325    1.284    1.174    1.080	0.949	 0.923  6.843  6.268  5.773  5.477  0.575  0.495  0.791
1.30 -2.3152  8.9125   6.837  6.927  6.353  5.956  5.548  5.022  4.565  4.478  0.483  0.574  0.397  0.805  1.331  1.788  1.875    1.109    1.396    1.458    1.410    1.289    1.189	1.046	 1.018  6.957  6.378  5.880  5.585  0.580  0.497  0.793
1.30 -2.3152 10.0000   6.964  7.056  6.482  6.085  5.679  5.159  4.706  4.619  0.482  0.574  0.397  0.803  1.323  1.776  1.862    1.242    1.565    1.634    1.581    1.449    1.342	1.186	 1.155  7.086  6.507  6.010  5.717  0.579  0.497  0.790
1.30 -2.3152 11.2202   7.032  7.117  6.536  6.136  5.729  5.206  4.750  4.663  0.496  0.581  0.399  0.807  1.330  1.786  1.872    1.317    1.648    1.710    1.650    1.510    1.396	1.230	 1.198  7.148  6.561  6.061  5.767  0.587  0.500  0.794
1.30 -2.3152 12.5893   7.122  7.205  6.629  6.231  5.825  5.306  4.851  4.764  0.493  0.576  0.398  0.805  1.324  1.779  1.865    1.417    1.771    1.846    1.784    1.633    1.515	1.336	 1.302  7.236  6.655  6.156  5.863  0.582  0.498  0.791
1.30 -2.3152 14.1254   7.269  7.354  6.783  6.387  5.983  5.470  5.018  4.934  0.486  0.571  0.396  0.800  1.314  1.765  1.850    1.602    2.005    2.100    2.033    1.866    1.739	1.539	 1.502  7.385  6.809  6.313  6.023  0.576  0.496  0.786
1.30 -2.3152 15.8489   7.368  7.447  6.879  6.484  6.080  5.567  5.115  5.031  0.488  0.568  0.396  0.799  1.312  1.764  1.848    1.732    2.157    2.265    2.194    2.015    1.879	1.662	 1.623  7.478  6.905  6.411  6.121  0.573  0.495  0.785
1.30 -2.3152 17.7828   7.436  7.515  6.952  6.556  6.152  5.637  5.183  5.098  0.484  0.563  0.396  0.800  1.315  1.769  1.854    1.815    2.259    2.384    2.309    2.119    1.972	1.741	 1.699  7.546  6.978  6.484  6.193  0.568  0.495  0.785
1.30 -1.7129  0.0631   2.489  2.973  3.016  2.981  2.933  2.814  2.625  2.591 -0.528 -0.043  0.035  0.083  0.202  0.391  0.425    0.027    0.050    0.092    0.124    0.158    0.211	0.238	 0.244  2.978  3.014  2.973  2.938 -0.036  0.041  0.076
1.30 -1.7129  0.0708   2.590  3.059  3.095  3.056  3.003  2.875  2.680  2.645 -0.505 -0.036  0.039  0.093  0.220  0.415  0.450    0.030    0.053    0.098    0.131    0.167    0.222	0.248	 0.254  3.064  3.093  3.046  3.008 -0.029  0.047  0.085
1.30 -1.7129  0.0794   2.683  3.130  3.157  3.112  3.051  2.913  2.712  2.677 -0.474 -0.026  0.045  0.105  0.243  0.444  0.480    0.032    0.057    0.103    0.138    0.174    0.229	0.255	 0.260  3.135  3.155  3.101  3.057 -0.020  0.054  0.098
1.30 -1.7129  0.0891   2.769  3.197  3.213  3.161  3.091  2.938  2.725  2.688 -0.444 -0.016  0.052  0.122  0.275  0.487  0.525    0.035    0.060    0.108    0.143    0.179    0.232	0.256	 0.261  3.202  3.212  3.149  3.098 -0.010  0.063  0.114
1.30 -1.7129  0.1000   2.868  3.277  3.282  3.223  3.143  2.976  2.752  2.713 -0.414 -0.005  0.059  0.139  0.306  0.530  0.569    0.038    0.064    0.114    0.150    0.186    0.239	0.261	 0.265  3.282  3.281  3.209  3.151  0.001  0.073  0.131
1.30 -1.7129  0.1122   2.916  3.187  2.908  2.605  2.252  1.674  1.110  0.994  0.008  0.279  0.303  0.656  1.234  1.798  1.914    0.039    0.059    0.080    0.085    0.081    0.071	0.057	 0.054  3.209  2.916  2.543  2.277  0.293  0.372  0.638
1.30 -1.7129  0.1259   3.021  3.259  2.951  2.630  2.259  1.661  1.083  0.963  0.070  0.309  0.321  0.692  1.290  1.868  1.987    0.043    0.062    0.083    0.086    0.081    0.070	0.055	 0.052  3.283  2.959  2.564  2.286  0.323  0.395  0.674
1.30 -1.7129  0.1413   3.118  3.331  3.008  2.679  2.301  1.692  1.107  0.985  0.110  0.323  0.329  0.707  1.316  1.901  2.023    0.047    0.066    0.087    0.089    0.084    0.072	0.056	 0.053  3.354  3.017  2.613  2.328  0.337  0.404  0.689
1.30 -1.7129  0.1585   3.220  3.406  3.061  2.719  2.328  1.703  1.108  0.983  0.159  0.345  0.342  0.733  1.358  1.953  2.078    0.051    0.070    0.090    0.092    0.085    0.072	0.056	 0.052  3.430  3.071  2.650  2.356  0.360  0.421  0.714
1.30 -1.7129  0.1778   3.317  3.481  3.124  2.775  2.377  1.742  1.139  1.012  0.193  0.357  0.349  0.747  1.383  1.985  2.113    0.055    0.074    0.095    0.096    0.089    0.074	0.057	 0.053  3.507  3.134  2.705  2.406  0.372  0.429  0.728
1.30 -1.7129  0.1995   3.413  3.558  3.185  2.825  2.418  1.768  1.156  1.026  0.228  0.373  0.359  0.767  1.416  2.028  2.159    0.060    0.079    0.100    0.100    0.091    0.075	0.057	 0.054  3.584  3.195  2.754  2.447  0.389  0.441  0.748
1.30 -1.7129  0.2239   3.517  3.654  3.281  2.923  2.515  1.864  1.249  1.117  0.236  0.373  0.358  0.766  1.418  2.032  2.164    0.065    0.086    0.108    0.108    0.099    0.081	0.062	 0.058  3.679  3.292  2.852  2.545  0.387  0.440  0.747
1.30 -1.7129  0.2512   3.606  3.735  3.369  3.018  2.614  1.967  1.355  1.222  0.237  0.366  0.351  0.755  1.403  2.015  2.147    0.070    0.092    0.116    0.117    0.108    0.089	0.068	 0.063  3.760  3.380  2.948  2.644  0.380  0.433  0.737
1.30 -1.7129  0.2818   3.699  3.826  3.471  3.128  2.731  2.091  1.483  1.350  0.228  0.355  0.343  0.740  1.380  1.988  2.121    0.076    0.099    0.127    0.129    0.119    0.099	0.076	 0.071  3.850  3.482  3.060  2.761  0.368  0.422  0.721
1.30 -1.7129  0.3162   3.802  3.933  3.592  3.262  2.877  2.253  1.655  1.523  0.210  0.340  0.330  0.715  1.339  1.937  2.069    0.083    0.109    0.141    0.145    0.135    0.114	0.088	 0.082  3.954  3.603  3.196  2.906  0.351  0.408  0.697
1.30 -1.7129  0.3548   3.893  4.012  3.664  3.332  2.947  2.325  1.730  1.599  0.228  0.348  0.332  0.717  1.340  1.934  2.065    0.090    0.116    0.149    0.153    0.143    0.120	0.093	 0.087  4.034  3.676  3.265  2.976  0.358  0.411  0.700
1.30 -1.7129  0.3981   3.995  4.102  3.744  3.409  3.022  2.401  1.808  1.678  0.250  0.358  0.336  0.722  1.344  1.936  2.066    0.098    0.125    0.159    0.163    0.152    0.128	0.100	 0.093  4.124  3.756  3.341  3.052  0.368  0.415  0.705
1.30 -1.7129  0.4467   4.099  4.195  3.831  3.493  3.105  2.485  1.892  1.763  0.268  0.364  0.338  0.726  1.347  1.939  2.069    0.107    0.135    0.171    0.175    0.163    0.137	0.107	 0.100  4.217  3.844  3.426  3.135  0.373  0.418  0.709
1.30 -1.7129  0.5012   4.202  4.292  3.932  3.600  3.218  2.611  2.027  1.900  0.270  0.360  0.332  0.714  1.321  1.904  2.032    0.116    0.146    0.186    0.191    0.179    0.153	0.120	 0.113  4.313  3.945  3.533  3.248  0.369  0.411  0.697
1.30 -1.7129  0.5623   4.310  4.384  4.014  3.679  3.295  2.689  2.108  1.981  0.296  0.370  0.335  0.719  1.325  1.906  2.033    0.128    0.158    0.199    0.204    0.191    0.163	0.128	 0.120  4.406  4.028  3.612  3.325  0.378  0.415  0.703
1.30 -1.7129  0.6310   4.443  4.498  4.109  3.766  3.377  2.766  2.185  2.058  0.335  0.389  0.343  0.732  1.343  1.924  2.050    0.143    0.174    0.216    0.219    0.204    0.174	0.137	 0.128  4.520  4.122  3.697  3.407  0.398  0.425  0.715
1.30 -1.7129  0.7079   4.562  4.605  4.210  3.870  3.487  2.886  2.317  2.194  0.352  0.396  0.340  0.723  1.323  1.892  2.015    0.158    0.191    0.235    0.240    0.224    0.193	0.153	 0.144  4.628  4.224  3.802  3.517  0.404  0.422  0.707
1.30 -1.7129  0.7943   4.674  4.700  4.288  3.942  3.556  2.952  2.388  2.267  0.386  0.412  0.347  0.733  1.336  1.900  2.022    0.174    0.207    0.251    0.254    0.237    0.203	0.162	 0.153  4.723  4.303  3.872  3.586  0.420  0.431  0.717
1.30 -1.7129  0.8913   4.794  4.805  4.379  4.027  3.637  3.032  2.473  2.355  0.415  0.426  0.352  0.742  1.347  1.906  2.025    0.194    0.226    0.271    0.273    0.254    0.217	0.174	 0.165  4.829  4.395  3.957  3.668  0.434  0.438  0.727
1.30 -1.7129  1.0000   4.904  4.906  4.470  4.118  3.729  3.128  2.579  2.464  0.434  0.436  0.351  0.741  1.342  1.891  2.006    0.212    0.247    0.292    0.295    0.274    0.236	0.191	 0.181  4.930  4.486  4.048  3.760  0.444  0.438  0.726
1.30 -1.7129  1.1220   4.981  4.965  4.492  4.123  3.719  3.104  2.550  2.436  0.490  0.473  0.369  0.772  1.388  1.942  2.056    0.227    0.258    0.296    0.294    0.270    0.229	0.184	 0.175  4.992  4.509  4.050  3.751  0.483  0.459  0.757
1.30 -1.7129  1.2589   5.063  5.009  4.477  4.077  3.650  3.009  2.440  2.323  0.585  0.532  0.400  0.827  1.469  2.038  2.154    0.242    0.267    0.290    0.279    0.251    0.208	0.165	 0.157  5.040  4.495  3.999  3.683  0.545  0.496  0.812
1.30 -1.7129  1.4125   5.325  5.263  4.764  4.383  3.973  3.352  2.799  2.686  0.562  0.500  0.381  0.790  1.411  1.965  2.077    0.305    0.333    0.373    0.366    0.334    0.282	0.227	 0.216  5.292  4.781  4.308  4.006  0.510  0.473  0.775
1.30 -1.7129  1.5849   5.425  5.356  4.844  4.460  4.048  3.428  2.878  2.767  0.580  0.512  0.385  0.796  1.416  1.966  2.078    0.332    0.361    0.399    0.390    0.356    0.301	0.243	 0.231  5.386  4.863  4.384  4.081  0.523  0.478  0.781
1.30 -1.7129  1.7783   5.527  5.456  4.925  4.534  4.118  3.498  2.950  2.839  0.601  0.530  0.392  0.807  1.428  1.976  2.086    0.362    0.392    0.427    0.415    0.377    0.318	0.258	 0.245  5.486  4.944  4.457  4.151  0.541  0.487  0.793
1.30 -1.7129  1.9953   5.638  5.566  5.024  4.628  4.210  3.594  3.051  2.942  0.614  0.542  0.396  0.813  1.429  1.973  2.082    0.398    0.431    0.464    0.449    0.407    0.345	0.281	 0.268  5.597  5.043  4.550  4.244  0.553  0.493  0.799
1.30 -1.7129  2.2387   5.747  5.677  5.128  4.730  4.312  3.698  3.157  3.049  0.619  0.550  0.398  0.816  1.430  1.971  2.079    0.437    0.475    0.507    0.490    0.444    0.377	0.307	 0.294  5.708  5.148  4.652  4.346  0.561  0.495  0.802
1.30 -1.7129  2.5119   5.857  5.793  5.244  4.848  4.433  3.826  3.291  3.185  0.614  0.549  0.395  0.810  1.418  1.952  2.059    0.480    0.524    0.560    0.542    0.493    0.421	0.345	 0.330  5.823  5.264  4.771  4.467  0.560  0.493  0.796
1.30 -1.7129  2.8184   5.942  5.882  5.335  4.942  4.529  3.927  3.397  3.292  0.607  0.547  0.393  0.806  1.407  1.938  2.043    0.516    0.565    0.605    0.587    0.535    0.460	0.378	 0.362  5.912  5.355  4.865  4.563  0.557  0.490  0.792
1.30 -1.7129  3.1623   6.071  6.013  5.457  5.063  4.650  4.054  3.528  3.425  0.614  0.556  0.395  0.807  1.404  1.929  2.032    0.577    0.634    0.673    0.652    0.594    0.513	0.424	 0.407  6.044  5.478  4.986  4.685  0.566  0.492  0.793
1.30 -1.7129  3.5481   6.197  6.143  5.577  5.178  4.764  4.170  3.648  3.546  0.621  0.566  0.399  0.813  1.406  1.929  2.031    0.645    0.710    0.747    0.721    0.656    0.568	0.471	 0.452  6.174  5.598  5.101  4.798  0.576  0.497  0.800
1.30 -1.7129  3.9811   6.314  6.265  5.692  5.290  4.874  4.287  3.769  3.669  0.623  0.574  0.401  0.817  1.404  1.922  2.023    0.713    0.790    0.825    0.795    0.722    0.628	0.523	 0.503  6.297  5.714  5.212  4.909  0.583  0.501  0.804
1.30 -1.7129  4.4668   6.429  6.386  5.806  5.402  4.985  4.404  3.889  3.790  0.623  0.580  0.404  0.821  1.402  1.917  2.016    0.789    0.877    0.911    0.875    0.794    0.695	0.581	 0.559  6.418  5.828  5.324  5.020  0.589  0.505  0.808
1.30 -1.7129  5.0119   6.533  6.499  5.913  5.506  5.088  4.513  4.003  3.906  0.621  0.586  0.407  0.824  1.400  1.910  2.007    0.863    0.968    0.999    0.958    0.869    0.765	0.641	 0.618  6.532  5.936  5.428  5.124  0.596  0.508  0.811
1.30 -1.7129  5.6234   6.639  6.612  6.014  5.603  5.182  4.608  4.100  4.003  0.625  0.598  0.411  0.832  1.406  1.914  2.011    0.946    1.068    1.091    1.042    0.942    0.830	0.697	 0.673  6.645  6.038  5.524  5.219  0.608  0.514  0.819
1.30 -1.7129  6.3096   6.738  6.729  6.123  5.709  5.287  4.715  4.210  4.115  0.615  0.606  0.414  0.836  1.408  1.913  2.008    1.030    1.183    1.200    1.142    1.032    0.911	0.767	 0.741  6.763  6.147  5.630  5.324  0.616  0.517  0.823
1.30 -1.7129  7.0795   6.832  6.836  6.222  5.805  5.383  4.813  4.311  4.217  0.610  0.614  0.417  0.839  1.409  1.911  2.004    1.118    1.299    1.307    1.242    1.121    0.992	0.838	 0.811  6.871  6.246  5.726  5.420  0.624  0.520  0.826
1.30 -1.7129  7.9433   6.938  6.942  6.319  5.899  5.476  4.907  4.408  4.315  0.620  0.623  0.420  0.843  1.412  1.911  2.004    1.227    1.425    1.422    1.347    1.215    1.076	0.911	 0.883  6.977  6.344  5.820  5.514  0.634  0.524  0.830
1.30 -1.7129  8.9125   7.045  7.048  6.418  5.996  5.573  5.005  4.509  4.418  0.627  0.630  0.422  0.845  1.413  1.909  2.000    1.347    1.563    1.550    1.466    1.322    1.172	0.995	 0.965  7.084  6.443  5.917  5.611  0.641  0.526  0.832
1.30 -1.7129 10.0000   7.166  7.170  6.539  6.117  5.695  5.133  4.641  4.552  0.627  0.631  0.422  0.844  1.406  1.897  1.987    1.498    1.742    1.725    1.631    1.473    1.312	1.119	 1.087  7.207  6.564  6.038  5.734  0.642  0.526  0.830
1.30 -1.7129 11.2202   7.263  7.267  6.631  6.208  5.786  5.225  4.736  4.648  0.632  0.636  0.423  0.845  1.406  1.895  1.983    1.631    1.896    1.870    1.766    1.594    1.422	1.216	 1.183  7.304  6.657  6.129  5.825  0.647  0.528  0.832
1.30 -1.7129 12.5893   7.361  7.364  6.725  6.302  5.880  5.321  4.836  4.748  0.636  0.639  0.423  0.845  1.404  1.889  1.977    1.773    2.057    2.024    1.911    1.726    1.543	1.323	 1.288  7.401  6.751  6.223  5.920  0.649  0.528  0.832
1.30 -1.7129 14.1254   7.460  7.460  6.828  6.407  5.989  5.438  4.957  4.870  0.632  0.632  0.421  0.839  1.390  1.871  1.958    1.918    2.219    2.198    2.080    1.885    1.697	1.461	 1.423  7.496  6.855  6.330  6.030  0.642  0.525  0.825
1.30 -1.7129 15.8489   7.552  7.549  6.922  6.502  6.085  5.537  5.056  4.969  0.630  0.627  0.419  0.837  1.385  1.866  1.952    2.061    2.379    2.366    2.242    2.032    1.835	1.581	 1.540  7.585  6.948  6.426  6.126  0.637  0.523  0.823
1.30 -1.7129 17.7828   7.650  7.637  7.024  6.608  6.194  5.648  5.167  5.080  0.626  0.613  0.415  0.830  1.375  1.856  1.943    2.219    2.539    2.557    2.433    2.211    2.001	1.724	 1.679  7.673  7.050  6.533  6.235  0.622  0.517  0.815
