Factors,lac__L_m,mal__L_c,adpac_c,spmd_c,adn_l,ala_B_m,akg_c,glcn_c,ocdca_c,tre_c,fum_c,gly_c,ethamp_c,xylt_c,dhdascb_c,dcamp_c,cit_c,C01601_c,orn_c,succ_c,fpram_c,g6p_r,glc__D_e,glyc__R_c,acmana_c,HC00718_c,hdca_e,arg__L_m,ascb__L_c,citr__L_c,glu__L_m,ile__L_e,leu__L_e,met__L_c,phe__L_e,pro__L_m,ser__L_c,thr__L_c,trp__L_c,tyr__L_c,val__L_e,thmpp_c,lald__L_m,lnlnca_c,ddca_c,tym_c,galt_e,mev__R_e,dca_c
healthy,-0.8837287944537939,-0.03236633373249043,-0.6171860553870196,0.21766709130123713,0.6769681713082705,-0.550003615982448,-0.3540832350161666,-0.21277899122478278,-0.4827607270108531,0.35490920433026174,-0.382595358842049,0.19594016644008938,-0.9204577009556948,0.6937290168200746,-0.18331075357751211,-1.8041753138176415,2.260438630368868,0.6871054184410083,0.05832097027845584,0.6686113982180201,0.38811511729819476,1.0060472518829882,0.3672395938780906,0.1309496445125957,0.40684845829773486,2.2066062788154426,0.441760724376899,1.4826997203850518,-0.5675290970428105,-0.36568139703616964,1.3012675814377743,0.575637332814978,-0.4879299007131434,1.7666046284182033,-1.1329867586257651,0.6347871635671316,-0.5124787365008238,-0.6031016534229376,-1.0330449582251122,-1.0722068451270204,-0.510026863004348,0.2879183863776585,-0.4909299379944865,1.505010984248485,1.1435640662715336,1.0200081620701156,-0.10039001331576149,-0.0556001779124459,0.8788034261321916
healthy,0.6659351509918058,0.261129330761186,1.895899278590506,-0.09883862819290878,0.2047486268919583,-0.5877870813787813,-0.442837607909401,-0.2626490672930913,-0.8620653444653233,-0.49709563242491683,-0.31078973934631593,0.8102316510098821,-1.7665300056875148,0.6775246016854246,-0.1865318104365667,0.8998448038466974,1.2127746978609815,-0.3639508913853549,-1.6887375167957281,-0.7150101106479916,1.186613618610378,-0.07415638118626361,0.47914551446527126,-0.10157776163126567,0.5940559845367274,-0.6521862015657792,-0.8996531605990219,-0.03522736442096994,-0.14921357718602776,-1.0496376962923408,1.065516903215545,-0.7684868450791302,-0.36555894631454455,0.07413305249894322,-0.9840987035226872,0.6046260194565701,-0.23775461929265893,-1.0241334403820723,-1.2657165806947563,-1.8662729879115645,-0.6469170939816068,-0.41673555801702494,1.9375850705941298,-0.8072679783195436,0.3033188045586073,0.6589433259391011,0.44178601678678087,1.9024930442215087,1.5684822508216214
healthy,-1.7498726967172944,-0.9772792047853024,-0.6374562782119098,0.76738755147528,0.8103431571357785,-0.5661907195645154,-0.03176472293021,-0.5618695237029423,-0.3255168898800587,-0.5671679256438885,-0.31326773719558043,-0.5764708917496147,-1.0325284138095459,1.073632527199093,0.28137766443065276,-1.864589227374767,0.03844556448794365,-0.021608948754608406,0.6665942305380531,0.027756866975000023,0.40010768978045946,-0.9385488739611271,1.0454819829324287,0.5318111907546447,-1.2064750003096334,-0.1263127425957438,0.9368801879341538,0.08649320370026765,-1.3222220452380373,-0.018275022810812874,1.192722130070842,0.02747892534838972,-0.49472828706862115,1.37029585719744,-1.1904883523207468,0.5577311928069086,-0.05292875472435552,0.23475619069461373,-1.2495233175924736,-0.9634306611839323,-0.2887431401139249,0.6495737039096777,-0.5230956996976469,1.7761427340825633,-0.23757767455999626,0.7888227633963005,0.541476448128216,-0.7445589042188373,0.6032282136891542
healthy,-0.35318758137329037,-1.8224853605484506,-0.7594999114701024,-0.6985336756555011,0.35975198879960274,-0.6215034353223338,2.0025789294384,2.834836768505181,-0.219211197171916,-0.10636138811780337,-1.4142684634191744,0.2512885058752219,0.7864654640491123,-0.30194226867564644,-2.051972233417137,0.045737341858646696,-1.2536286851822767,-0.2750381082290973,1.8778388446682972,2.424827579468804,-0.7877685682414726,-1.3632835649660402,1.4189134591238919,-2.551774689727108,1.121098829107649,-0.4176053938879693,0.07445405467026388,-0.26520763783592005,-1.3955350744912878,1.2591671657470096,1.0162511467674298,-1.0248148050473147,-0.754200032969354,-1.8164929090306987,-0.44707489097848274,2.0219589927443327,-1.4791166489067562,-1.2943706970318327,-0.1756542908095005,1.0173836484197043,-1.6585314707989867,2.2039340547294026,-1.467964949727986,0.5943453047210302,0.41496616554653054,-1.710057613280217,1.8700992143687472,-0.9862988081859922,-0.12867584516493427
healthy,1.1143910754956519,-0.520929238651842,-0.5420173124113853,0.08995425711938877,2.237815978424783,-0.6075532430392958,1.7620078660698963,0.2637572912057206,-0.33998627583200036,-0.15601526476965744,-1.2965635655791101,-2.517231539469209,0.3862129181425017,0.4272564123836068,-0.7885024872350703,1.0208686845502952,-0.11542589430951096,-1.675645505266444,-1.557957159201615,0.6080176143092492,-0.7192546736197998,-0.8237557142300695,1.0929460723125246,-0.7760688771687225,-0.8857181559893215,-1.0904140840408088,-1.955659836005598,-2.196411851580638,-0.8176559027303714,-2.2329906584974624,0.006634586840307639,-2.0941497294575244,0.19595539337955536,0.49142287631374704,-0.4573430327097295,0.56503927892266,-1.8504736644851913,-1.4871460575338267,-0.4040645282522281,0.41367582753556476,-1.0048695426211702,-0.6900362287798113,0.5283226359744113,-1.0025747472678204,2.296847841490109,-0.08331765912879377,-0.6105018695950352,0.23448770684813997,1.3958773462538048
c,0.9885494247000646,0.2818376485521161,2.023855060172625,-0.7207446033393008,-0.7865519434476284,-0.43982556672661716,-0.3330624624888216,-0.827843262733921,-0.12028784423517212,-0.5365403007932121,-0.4895810387129464,-0.4524909821959558,0.18670241833674503,0.835967771890892,0.5866849272230664,-0.22398338368480808,-0.7041514757954243,-1.3778523791443422,-0.5120356261086467,0.1814041545563494,-0.8461357568918273,1.7843448748595585,-0.2816465449893333,0.5611368914301863,-0.035533657846635924,-0.3840938499339964,-0.6589183838318353,1.0854610663046835,0.4804159681654185,0.9787088948879975,-0.4044587435900435,1.7330184263001318,0.017578684719163868,0.2559688416472935,0.24807830422692165,-0.631055911649665,0.5495625380365247,1.3795558424500087,0.3178140953074371,0.08843503754573093,1.754199578823385,-0.910773989128404,0.8037419705577229,-0.41588853152515387,-0.6859924159665326,-0.19458104388379463,-0.3496160916693495,0.36744465403007515,-0.2797977358595031
c,1.3560055477994934,0.3756642242221329,-0.4419330872134902,-0.14326048356050822,-0.7829472141009389,0.8381828650806816,-0.04577857128177333,0.1363115412533767,0.09350471554453707,-0.5091610603963954,1.3138194415112614,-0.04748685447868727,0.7618345381471671,-0.6980501941893148,-0.5133671494515224,0.7927995440635055,-0.209086782273179,1.704149353837535,0.5377418389035584,-0.6106752971214672,-0.8259090630158519,1.1254321380032881,-0.18020059537296,0.8366137489571243,-1.5308090585071237,-0.8197439213356434,0.0012409009111710647,0.4072627008668232,1.9251138975677096,0.9660430374943647,-0.8316731045443557,0.32356967135041986,2.8877926574651362,-0.5739483498503052,1.101360882093526,-1.3582754579200405,0.2625430584398152,0.34234640577843184,1.716400661141452,1.5286317129522191,0.4985971932334316,-1.0581419978730437,-0.6497483864038414,0.1761590465023672,-0.777713613072415,-0.02119199487843336,1.1827599245935887,-1.1676037361613585,-0.7390897565978988
c,0.3653300654655235,0.3189080939803244,-0.3684535294732635,2.177781459396562,-0.9776025988221668,-0.4510507943362921,-0.8095333064419749,-0.1573677955933289,2.9094243979468946,-0.46507584280830067,0.3679563988204093,0.9361210829088161,1.5586449910750966,0.33903237442828976,1.7768042773362824,0.04531582664155171,0.21550924316211606,1.0869356678526199,0.3958756770416396,-0.9689433980966271,-0.9126592291914553,0.3964955737110724,-1.19363511950689,-0.05631919995877627,1.874698552566523,1.5698869436899585,1.9544189350944268,0.7011104723783286,0.9418567993476428,-0.06893845238534407,-1.3999147482712717,0.4939816114954732,-0.06966727350946682,-0.1403399295734699,1.9720993009032495,-1.0968011571394805,1.0302370645398442,0.9702236311183254,1.5161155648763736,0.5474705337855632,1.1869246896118,1.135573879998622,1.081171665247482,-1.4475678169107566,-0.7953581551359016,1.569181716784974,-0.2636258073251291,0.47622761081529486,-0.8813221243104342
c,-0.3861265024619628,2.2458042815141566,0.012880037419982277,-1.870160110975936,-0.8838796358082424,2.6589066491470454,-0.5082355668833632,-0.6228218388975415,-0.16384364888642503,2.8881850234187803,1.849123295085334,0.1951986043642544,-0.739420395576397,-2.4427255570199726,1.1196679052175151,0.8100326545670633,-0.40354462585488976,-0.38188132790543183,0.027152187264625444,-1.0735896588277083,-0.09734221524188191,-0.14532814021951931,-1.269982395060145,1.2333188966782305,-0.35390569291549573,-0.16755771976986422,0.17124432574160692,-0.27179486858130464,0.6227294955393755,0.5444509271063015,-1.031571062213734,0.4677097707231108,-0.4589558255314646,-0.611247998906377,0.020125557793243987,-0.983885111097888,1.2182572518995434,0.19981039944137646,0.11156306000467561,0.6736509071595456,0.8440345964842974,-0.7184182156491493,-0.2114898831982798,-0.5047339636741739,-0.7723898288291218,-0.5582434687639531,-0.9296861453812093,1.225621313113475,-1.4487700079969037
c,-1.1172956894461985,-0.13028344131182673,-0.5660882020159423,0.27874714243168636,-0.8586465303814165,0.3268249421225564,-1.2392913225565836,-0.5895751215186692,-0.48925718600968404,-0.4056768127948677,0.6761667676781727,1.2049002572952008,0.7790761862785287,-0.6044246845224478,-0.04085034008970586,0.2781490693494615,-1.0413306724646292,0.6177867205541131,0.19520655341136045,-0.5423991488336288,2.2142330805132566,-0.9672471638938915,-1.4782619677828803,0.19191015615309162,0.01573974105958495,-0.11857930937559621,-0.06576774829206643,-0.9943854412163222,0.2820395360683875,-0.012846798213541675,-0.9147746897124907,0.2660556415514644,-0.47028646945726077,-0.8163960687147722,0.8703276931404742,-0.31412500969053,1.0721525109940586,1.2820593788879133,0.46611029424413336,-0.3673371731758088,-0.17466794763287588,-0.4828940355679294,-1.0075924853515017,0.12637496814300256,-0.8896651903028122,-1.4695641882553026,-1.7823016765908526,-1.2522127025498626,-0.9687357669670966
