n_cells,n_frames,fps,duration_sec,n_significant_cells,pct_selective,total_sig_pairs,avg_features_per_neuron,n_single_feature,n_multi_feature,pct_multi_feature,mi_mean,mi_median,mi_std,mi_max,rel_mi_beh_mean,rel_mi_ca_mean,t_load,t_delay_opt,t_stage1_scan,t_stage2_scan,t_disentangle,t_total,fft_cc_pairs,fft_gd_pairs,fft_dd_pairs,fft_mts_pairs,fft_mts_discrete_pairs,fft_mts_mts_pairs,loop_pairs,total_pairs,fft_coverage_pct,n_correlated_feat_pairs,redundancy_rate,true_mixed_selectivity_rate,independence_rate,exp_name
561,107107,30.0,3570.233333333333,479,85.38324420677363,1502,3.135699373695198,99,380,79.33194154488518,0.01218610565596371,0.007687446291528843,0.013148921316818577,0.11228967087719322,0.012986063659734693,-0.0013864140637933255,19.197438955307007,84.04006889999437,84.30371200000809,119.39167729999463,184.5063644000038,556.7042834758759,0,0,0,0,0,0,0,0,0.0,51,97.53623188405797,49.710144927536234,,LNOF_J01_1D
861,53602,30.0,1786.7333333333333,629,73.05458768873403,1423,2.262321144674086,235,394,62.63910969793323,0.018888385516026108,0.011813046776359304,0.018702853271775708,0.188193724790887,0.02422367642118785,-0.0022565402384599614,26.727640867233276,100.50276160000067,110.6682928000082,142.5425871000043,129.546551300009,514.1747353076935,0,0,0,0,0,0,0,0,0.0,34,96.95898161244696,60.04243281471005,,LNOF_J06_2D
1422,160709,30.0,2678.483333333333,1108,77.9184247538678,2925,2.699010259184642,334,774,69.85559566787003,0.015537245585994909,0.009750246533944074,0.015925887294297142,0.15024169783404012,0.018604870040461272,-0.0018214771511266435,22.96253991127014,92.27141524999752,97.48600240000815,130.96713219999947,157.0264578500064,535.4395093917847,0,0,0,0,0,0,0,0,,85,97.24760674825247,54.87628887112314,,AGGREGATE
