framework,version,device,op_name,kernel_source,nccl_dtype,num_gpus,message_size,latency
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,256,0.00638
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,512,0.00681
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,1024,0.00635
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,2048,0.0064
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,4096,0.008570000000000001
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,8192,0.00704
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,16384,0.00722
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,32768,0.009800000000000001
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,65536,0.0073
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,131072,0.00968
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,262144,0.00936
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,524288,0.012320000000000001
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,1048576,0.01802
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,2097152,0.028120000000000003
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,4194304,0.03821
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,8388608,0.056530000000000004
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,16777216,0.09275
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,33554432,0.16030000000000003
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,67108864,0.29460000000000003
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,134217728,0.5584
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,half,2,268435456,1.0714000000000001
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,int8,2,512,0.00595
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,int8,2,1024,0.00622
TRTLLM,2.26.2,NVIDIA H200,all_gather,NCCL,int8,2,2048,0.00638
