ages m22 m32 m42 m52 m62 m72
13182000.0 -24.2434 -25.2468 -26.192 -26.2383 -26.7284 -27.0292
13804000.0 -24.2444 -25.2777 -26.0764 -26.1881 -26.6796 -26.8783
14454000.0 -24.2297 -25.2882 -25.9116 -26.0735 -26.6665 -26.822
15136000.0 -24.2063 -25.2463 -25.7981 -26.042 -26.647 -26.7936
15849000.0 -24.1826 -25.2169 -25.8249 -26.0584 -26.6205 -26.7614
16596000.0 -24.1792 -25.213 -25.8722 -26.0712 -26.5858 -26.7245
17378000.0 -24.1759 -25.2048 -25.914 -26.0803 -26.5413 -26.6825
18197000.0 -24.1729 -25.192 -25.9501 -26.0837 -26.4416 -26.6344
19055000.0 -24.1706 -25.1738 -25.981 -26.082 -26.3349 -26.5793
19953000.0 -24.1551 -25.1492 -26.0059 -26.0622 -26.3138 -26.5162
20893000.0 -24.1593 -25.0777 -25.9527 -26.0026 -26.2884 -26.4431
21878000.0 -24.1933 -25.0602 -25.9459 -25.9814 -26.2594 -26.35
22909000.0 -24.241 -25.0717 -25.9591 -25.972 -26.2265 -26.2031
23988000.0 -24.2867 -25.0797 -25.9692 -25.9593 -26.1891 -26.1268
25119000.0 -24.3308 -25.0837 -25.9759 -25.9428 -26.1465 -26.1042
26303000.0 -24.3732 -25.0834 -25.9789 -25.9221 -26.0978 -26.0779
27542000.0 -24.4146 -25.0786 -25.9777 -25.8968 -26.0421 -26.0476
29000000.0 -24.459 -25.067 -25.9709 -25.8624 -25.9697 -26.0077
30000000.0 -24.487 -25.0553 -25.9629 -25.8356 -25.9094 -25.9778
31000000.0 -24.5132 -25.0406 -25.9523 -25.8062 -25.8177 -25.9457
32000000.0 -24.5204 -25.0227 -25.9391 -25.7738 -25.7535 -25.9112
33000000.0 -24.5033 -24.9847 -25.9234 -25.7053 -25.7418 -25.8744
34000000.0 -24.4881 -24.9719 -25.8798 -25.65 -25.7291 -25.8353
35000000.0 -24.489 -24.9561 -25.8514 -25.616 -25.7154 -25.7936
36000000.0 -24.489 -24.9523 -25.8236 -25.6045 -25.7005 -25.7493
37000000.0 -24.4883 -24.9473 -25.8078 -25.5921 -25.6846 -25.6989
38000000.0 -24.487 -24.9412 -25.7911 -25.5788 -25.6676 -25.6382
39000000.0 -24.4851 -24.9341 -25.7736 -25.5647 -25.6495 -25.5916
40000000.0 -24.4823 -24.9258 -25.7551 -25.5497 -25.6303 -25.5507
42500000.0 -24.4724 -24.9001 -25.7048 -25.5085 -25.5776 -25.5167
45000000.0 -24.4586 -24.8671 -25.6483 -25.4619 -25.5179 -25.4814
47500000.0 -24.4407 -24.8267 -25.585 -25.4095 -25.4507 -25.4411
50000000.0 -24.3973 -24.7689 -25.5143 -25.3507 -25.3696 -25.3953
52500000.0 -24.3783 -24.722 -25.4354 -25.2839 -25.2901 -25.3389
55000000.0 -24.3858 -24.6969 -25.337 -25.2023 -25.2531 -25.2812
57088000.0 -24.3956 -24.6896 -25.2939 -25.1652 -25.2358 -25.2444
64054000.0 -24.4228 -24.6438 -25.2167 -25.1003 -25.1599 -25.1858
71870000.0 -24.4439 -24.6039 -25.0992 -25.005 -25.035 -25.107
80639000.0 -24.4581 -24.5882 -25.0228 -24.9228 -24.9632 -24.9905
90478000.0 -24.4639 -24.5424 -24.9679 -24.8754 -24.9011 -24.8659
101520000.0 -24.4592 -24.4713 -24.8778 -24.8 -24.7991 -24.941
113910000.0 -24.4416 -24.7375 -25.0041 -24.7095 -24.6767 -24.8858
127800000.0 -24.4078 -24.6835 -24.9564 -24.8842 -24.7511 -24.8026
143400000.0 -24.3338 -24.5925 -24.8782 -24.821 -24.6939 -24.678
160900000.0 -24.4041 -24.4913 -24.7648 -24.7263 -24.6065 -24.5814
180530000.0 -24.3157 -24.4448 -24.6364 -24.5962 -24.4797 -24.5398
202560000.0 -24.2191 -24.4104 -24.6336 -24.4884 -24.4035 -24.5233
227270000.0 -24.1276 -24.3569 -24.6483 -24.4765 -24.3802 -24.4921
255000000.0 -24.042 -24.2778 -24.6271 -24.4454 -24.3662 -24.4431
286120000.0 -23.9365 -24.1719 -24.5591 -24.3906 -24.3286 -24.3739
321030000.0 -23.8967 -24.0807 -24.4255 -24.3032 -24.2614 -24.2744
360200000.0 -23.8393 -24.0195 -24.2713 -24.1946 -24.152 -24.2006
404150000.0 -23.7379 -23.9263 -24.1815 -24.1064 -24.0527 -24.1491
453470000.0 -23.6292 -23.8156 -24.1339 -24.0514 -23.9855 -24.1208
508800000.0 -23.5778 -23.7309 -24.0603 -24.0175 -23.9536 -24.0873
570880000.0 -23.5142 -23.6913 -24.0001 -23.9583 -23.9174 -24.0456
640540000.0 -23.4334 -23.6402 -23.9483 -23.9074 -23.8491 -24.0147
718700000.0 -23.3244 -23.5692 -23.8984 -23.872 -23.781 -23.9829
806400000.0 -23.232 -23.4929 -23.8391 -23.7939 -23.7151 -23.9013
904790000.0 -23.2072 -23.4186 -23.7392 -23.7075 -23.6454 -23.8082
1015200000.0 -23.2601 -23.457 -23.6498 -23.6473 -23.6106 -23.7041
1139100000.0 -23.4012 -23.5664 -23.7231 -23.6714 -23.7978 -23.6322
1278100000.0 -23.3559 -23.3929 -24.1809 -24.1387 -23.5892 -23.5852
1434000000.0 -23.3826 -23.3515 -23.5764 -23.572 -23.3378 -23.4832
1609000000.0 -23.2473 -23.3033 -23.3758 -23.4442 -23.2716 -23.435
1680000000.0 -23.1725 -23.3078 -23.3505 -23.4259 -23.242 -23.4061
1700000000.0 -23.1656 -23.3236 -23.344 -23.423 -23.2335 -23.3965
1800000000.0 -23.1314 -23.325 -23.3117 -23.3957 -23.1969 -23.3423
1900000000.0 -23.1022 -23.3104 -23.2811 -23.2928 -23.1748 -23.232
2000000000.0 -23.0826 -23.273 -23.2263 -23.1802 -23.1498 -23.2034
2100000000.0 -23.0593 -23.1995 -23.1807 -23.1583 -23.1225 -23.1734
2200000000.0 -23.031 -23.1204 -23.1316 -23.1336 -23.0911 -23.1418
2300000000.0 -23.0004 -23.0889 -23.1097 -23.1159 -23.0412 -23.109
2400000000.0 -22.9625 -23.0572 -23.091 -23.0933 -22.9901 -23.0751
2500000000.0 -22.9055 -23.025 -23.0815 -23.0712 -22.9557 -23.0414
2600000000.0 -22.8619 -22.9914 -23.0939 -23.0441 -22.9351 -23.0081
2750000000.0 -22.8288 -22.9241 -23.0826 -22.9983 -22.9079 -22.9505
3000000000.0 -22.7742 -22.8628 -23.0239 -22.9203 -22.8801 -22.9048
3250000000.0 -22.7362 -22.8151 -22.8723 -22.8727 -22.8362 -22.8566
3500000000.0 -22.6974 -22.7554 -22.7828 -22.807 -22.7677 -22.8047
3750000000.0 -22.6536 -22.7018 -22.7369 -22.6017 -22.6568 -22.7522
4000000000.0 -22.61 -22.6658 -22.6854 -22.5199 -22.6092 -22.6958
4250000000.0 -22.5647 -22.6286 -22.626 -22.4805 -22.5598 -22.5858
4500000000.0 -22.5016 -22.5903 -22.5737 -22.4414 -22.5067 -22.5207
4750000000.0 -22.4692 -22.5482 -22.5388 -22.4021 -22.4344 -22.4907
5000000000.0 -22.4364 -22.5047 -22.5043 -22.3702 -22.4064 -22.4608
5250000000.0 -22.4031 -22.4706 -22.47 -22.4468 -22.3774 -22.4308
5500000000.0 -22.3691 -22.4366 -22.4359 -22.4251 -22.3477 -22.4009
5750000000.0 -22.3345 -22.4026 -22.4027 -22.4006 -22.317 -22.3708
6000000000.0 -22.2977 -22.3686 -22.3861 -22.3735 -22.285 -22.3405
6250000000.0 -22.2511 -22.3346 -22.3688 -22.3439 -22.2425 -22.3099
6500000000.0 -22.2216 -22.3001 -22.3479 -22.3116 -22.2135 -22.2792
6750000000.0 -22.1923 -22.2533 -22.3264 -22.2761 -22.1934 -22.2482
7000000000.0 -22.1634 -22.2191 -22.304 -22.2161 -22.1733 -22.2171
7250000000.0 -22.1348 -22.195 -22.2808 -22.1738 -22.1533 -22.1851
7500000000.0 -22.1066 -22.1709 -22.2567 -22.1523 -22.1333 -22.1489
7750000000.0 -22.0787 -22.1466 -22.2318 -22.1311 -22.1132 -22.031
8000000000.0 -22.051 -22.1222 -22.206 -22.1101 -22.0932 -22.0128
8250000000.0 -22.0236 -22.0977 -22.1787 -22.0893 -22.0732 -21.9948
8500000000.0 -21.9961 -22.073 -22.137 -22.0687 -22.0532 -21.9769
8750000000.0 -21.9672 -22.0481 -22.1088 -22.0481 -22.0332 -21.959
9000000000.0 -21.9272 -22.023 -22.088 -22.0276 -22.0132 -21.9413
9250000000.0 -21.9074 -21.9978 -22.0671 -22.0074 -21.9933 -21.9237
9500000000.0 -21.8877 -21.9724 -22.0461 -21.9871 -21.9732 -21.9062
9750000000.0 -21.8682 -21.9469 -22.0252 -21.967 -21.9531 -21.8887
10000000000.0 -21.8488 -21.9216 -22.0042 -21.9473 -21.9329 -21.8714
10250000000.0 -21.8296 -21.9028 -21.9831 -21.9308 -21.9128 -21.8541
10500000000.0 -21.8105 -21.8858 -21.962 -21.9136 -21.8926 -21.8369
10750000000.0 -21.7916 -21.8689 -21.9409 -21.8964 -21.8723 -21.8198
11000000000.0 -21.7727 -21.852 -21.9198 -21.8791 -21.852 -21.8027
11250000000.0 -21.754 -21.8352 -21.8986 -21.8618 -21.8316 -21.7855
11500000000.0 -21.7354 -21.8184 -21.8774 -21.8445 -21.8111 -21.7675
11750000000.0 -21.7169 -21.8018 -21.8561 -21.8271 -21.7905 -21.7494
12000000000.0 -21.6984 -21.7851 -21.8347 -21.8097 -21.7697 -21.7315
12250000000.0 -21.68 -21.7686 -21.8134 -21.7923 -21.7481 -21.7136
12500000000.0 -21.6617 -21.752 -21.7925 -21.7748 -21.7159 -21.6958
12750000000.0 -21.6435 -21.7356 -21.7755 -21.7573 -21.6961 -21.6781
13000000000.0 -21.6253 -21.7191 -21.7606 -21.7398 -21.6829 -21.6604
13250000000.0 -21.6072 -21.7027 -21.7458 -21.7223 -21.6697 -21.6429
13500000000.0 -21.5889 -21.6864 -21.7311 -21.7047 -21.6566 -21.6254
13750000000.0 -21.5682 -21.67 -21.7163 -21.687 -21.6435 -21.608
14000000000.0 -21.5558 -21.6537 -21.7017 -21.6693 -21.6305 -21.5907
14250000000.0 -21.5435 -21.6374 -21.6871 -21.6515 -21.6175 -21.5735
14500000000.0 -21.5312 -21.6211 -21.6726 -21.6338 -21.6046 -21.5563
14750000000.0 -21.519 -21.6047 -21.6582 -21.616 -21.5918 -21.5392
15000000000.0 -21.5069 -21.5884 -21.6438 -21.5989 -21.579 -21.5221
15250000000.0 -21.4948 -21.5712 -21.6294 -21.5888 -21.5663 -21.5052
15500000000.0 -21.4827 -21.5444 -21.6151 -21.5767 -21.5536 -21.4883
15750000000.0 -21.4707 -21.5327 -21.6008 -21.5647 -21.541 -21.4714
16000000000.0 -21.4587 -21.521 -21.5866 -21.5528 -21.5285 -21.4547
16250000000.0 -21.4467 -21.5094 -21.5724 -21.5409 -21.516 -21.438
16500000000.0 -21.4348 -21.4978 -21.5582 -21.529 -21.5036 -21.4214
16750000000.0 -21.423 -21.4863 -21.5441 -21.5173 -21.4912 -21.4051
17000000000.0 -21.4111 -21.4748 -21.53 -21.5056 -21.4789 -21.3899
17250000000.0 -21.3993 -21.4634 -21.516 -21.4939 -21.4666 -21.4012
17500000000.0 -21.3875 -21.452 -21.502 -21.4824 -21.4544 -21.4093
17750000000.0 -21.3758 -21.4407 -21.488 -21.4709 -21.4423 -21.3997
18000000000.0 -21.364 -21.4294 -21.4741 -21.4594 -21.4302 -21.3901
18250000000.0 -21.3523 -21.4182 -21.4603 -21.448 -21.4184 -21.3806
18500000000.0 -21.3407 -21.407 -21.4465 -21.4367 -21.4068 -21.371
18750000000.0 -21.329 -21.3958 -21.4327 -21.4254 -21.4023 -21.3615
19000000000.0 -21.3174 -21.3847 -21.4189 -21.4141 -21.3965 -21.3519
19250000000.0 -21.3058 -21.3736 -21.4053 -21.4029 -21.3875 -21.3424
19500000000.0 -21.2943 -21.3626 -21.3917 -21.3918 -21.3785 -21.3329
19750000000.0 -21.2827 -21.3516 -21.3806 -21.3807 -21.3695 -21.3233
