Factors,akg_m,hco3_e,glyc__R_e,avite1_c,bvite_c,glyc3p_e,ins_e,alltn_e,pyr_e,cit_c,man_c,fum_c,glyc__S_e,gly_c,hxan_e,ppi_e,creat_e,cys__L_m,phe__L_m,arach_r,glc__D_g,rib__D_c,lac__L_e,hdca_e,hxa_c,ala__L_e,glu__L_m,gln__L_c,leu__L_e,met__L_c,pro__L_m,ser__L_c,thr__L_c,trp__L_c,tyr__L_c,val__L_e,orn__D_x,pi_c,4mop_e,chsterol_e,ocdca_r,ocdcea_l
healthy,-1.4427780614236971,-1.1626362384132884,0.2702276591439463,0.7712373690191023,-1.4704475715107765,-1.344640385913244,-0.26581905077675816,-0.796915174089583,-0.85234163816958,0.0346822599923193,-0.8389743474185708,0.26484669907763597,-0.6236286484243156,-0.20884049882816236,-0.8800626612402027,-1.5717972875564852,-0.7861965233386322,-0.6930831559485939,-0.9815125269781156,0.8855729569036068,-1.0298317254012135,-0.7077436519927693,-0.9669623863778878,-0.09484020558535619,-0.7745862994072426,-1.144498373700362,-0.6764026090532643,-0.8465238982691322,-0.8274463944707741,-0.6985440619909895,-0.5041721209921214,0.39335438370361264,-1.1094992689699763,-1.536269557507597,0.8043353793928104,-0.7838694518037012,-1.5814953115310997,-1.4693715184130887,-1.0192282155257986,0.8052159847652295,-0.5508022467391328,-0.043927229308015875
healthy,-1.2748466687036863,-0.9290141184880292,0.6825794973303979,0.7979819109054627,-1.4496277079161741,-1.4341283037025196,-0.2844904163169914,-0.796915174089583,-0.8182949884749284,-0.006782591926730457,-0.8192165676579898,-0.012146898169820293,-0.5470280786525717,-0.32593756843239835,-0.3407680850568277,-1.2266685784182267,-0.7247497493210004,-1.179540555315367,-0.9077895330473631,-0.6876988637246916,-0.951118405554062,-0.580119364331806,-0.8990522258478436,0.016885630834490996,-0.3460950487956466,-1.0481968949429823,-0.6609588042452068,-0.1334541019793215,-0.8169716610276467,-0.960910341012631,-0.41953393346452694,0.5355338191294531,-1.2635149714483553,-1.3309469700563912,0.7744662477824055,-0.7998986667714646,-1.2256882200875816,-1.0052623022055012,-1.0920529276606492,0.5427176054414631,-0.5440077646146338,-0.17617091118853898
healthy,-1.3600807945632556,-0.5766772554203534,0.5443355423304378,0.395789012480701,-1.533502854429542,-1.2068932853790677,-0.2700611791006693,0.4641067838144964,-0.5707895966106041,0.041104122770768504,-0.7927505802283429,-0.4151977634009831,-0.4593770373097393,-0.25102681958421547,-0.15375411736804362,-0.5462449887629482,-0.9164155301995136,-1.1497004746652153,-0.8457291578538836,-1.2619459909855273,-0.8857364113042945,-0.6919220592114965,-0.8178195101905391,0.02630856176987408,-0.16594314037092014,-0.5477624885524419,-0.5419228295360126,0.13456346164338864,-0.7594322385728711,-0.9967832807885088,-0.24010495681837152,0.85679668298975,-1.1125632732095017,-1.4471254340781858,0.7855270936429656,-0.7403156357852195,-1.1284541347564387,-1.7926105273953232,-0.9087082196005095,-0.010212071714471015,-0.6105992008987036,-0.15466223714816016
c,0.4340812928640124,-0.7779834047266196,-1.1400284542375685,-0.7560804987035757,0.7896755803340761,0.3561095620703491,0.6263692128803993,-0.796915174089583,1.1332143924842315,0.14196986125635,1.3754151371312924,-0.32450025223336376,0.24348514956427952,-0.9371369304252548,-0.09840889599785888,-1.11846452324504,1.5194410499442035,1.4709502014411227,1.4313870330072505,-0.029476420714853242,1.2934270994709944,-0.07704457811851381,1.4641543280583287,1.3488958455442162,1.435309605317279,0.1164490008170548,1.2451105340807638,-0.4119251792609693,1.7304649958882299,1.4800883375514726,1.988227973177006,0.8223184092302727,1.1032660520143838,0.540982386290143,-1.7997182553943696,1.57739053334047,1.3491709222755779,0.6279368913404715,1.38352312731064,1.4938013265710175,1.4881037740616092,0.8164614955213672
c,1.195455557913218,-0.6346414242391336,-0.8165423303286659,-0.7057047654162568,1.0051506945201045,1.045903433508262,0.6637063875580664,-0.07605273095527362,0.9397204556966624,0.27950057147953855,1.391756962898579,-0.3706203488391735,0.38831709511983364,-0.9072930319087615,0.0725017780374801,0.1903831867402031,1.5576583416811556,1.4852863221677355,1.5874347864600296,-0.595589006506412,1.3620184887750444,0.029028657879521958,1.427804529914043,1.3904919250565777,-0.789426897919964,2.3589620119807675,1.2999798011716845,-0.019567327264500525,1.140584119641207,1.3371462443790212,0.1215736488350429,0.8006421296941069,1.112205950754198,0.6388031955613114,-0.43825499380442784,1.468111499761007,1.2222043655326915,1.1617662010611953,1.4860637294133316,1.1589736222423357,1.5177790265098061,0.9757804238628051
c,0.3112019140618384,-0.5737170142927367,-0.7580414663388082,-1.0919105494358765,0.16160433117783463,0.90648970629497,0.7699870377437716,2.199714802794082,1.1815275538403807,0.3007587589196756,1.443501910278713,0.305847052783126,0.2155196081972561,-0.8897707048576345,-0.7160650447570681,0.5728171821601511,1.2322542659389157,1.3866992239229283,1.468816339985256,1.6853921432989976,1.4273620580905675,-0.2035910504976198,1.4950871517777193,1.4142392285900085,0.19084277042553718,1.0694589680826512,1.2982387729031823,0.020016402217357464,1.608112317587986,1.4756656019724803,1.677135325613334,1.2291322495358648,1.3558732972568646,0.7248841129484054,-1.7997182553943696,1.4902791786334735,1.1703345750831733,0.7020559334325469,1.5305287544493305,0.46387000378662796,1.5040259333452375,0.9104503825285433
c,0.206887139319944,0.7885774897440831,-1.01734489995121,1.385819940290404,0.5549649742413052,1.2134571992610252,-1.7400460640733286,-0.796915174089583,0.7706507393824696,-1.7282868844204013,0.13723133843874522,-1.4994514279719822,-1.2343038811160782,-0.1384414541620685,-0.772847769053792,0.9009484789806521,0.05854194483703654,-0.12707216012312758,-0.3981238732565316,0.0885440828648288,0.2614349229600635,-0.7670366274304503,-0.07094241826177426,-1.0684206011061976,1.150889020153131,-0.1701745063196939,0.3963392160353019,-1.0134746503943681,-0.8075002956832316,-0.9652043150696517,-1.4060425205899443,-1.5760656389144776,-0.551742836133627,1.1460376666250072,-0.006555061475424605,-0.4352564033339103,0.15125247600008354,0.7375269802367642,-0.33192597139793906,-0.8804428219378535,-0.7976673103796768,-1.6469621131367536
c,-0.3171108440998062,0.706946140266675,-0.8700856179745731,1.411047106434025,0.4541281294017407,1.0066119999138818,-1.6987001299893247,1.3265642232731618,0.8337329961890757,-1.7737873281877803,0.12734674253449796,-1.2775901592025014,-1.3215045981218292,-0.14986614958050956,-0.8282989689006024,1.5981407469090407,-0.06678592260232366,-0.5153601508074478,-0.4773896414653719,-1.4414082439608122,0.27721889508218545,-0.8308029866284854,-0.11445871840489119,-1.14683135800647,-2.063617314247426,0.30862902852382573,0.33031308110695773,-1.2945539200763332,-0.3878655665370726,-0.5301549669007624,-0.8224813835379222,-1.4980992345692972,-0.7571128428791931,1.0665454097742886,-0.03181927870626784,-0.34554777459160757,0.11717343472735836,0.9080278312012184,-0.3517048693289651,-0.950965000183969,-0.9235619439659523,-1.9818263706533479
healthy,0.9494452826645101,1.5362977247174638,1.6282329174729104,-1.1151353866012597,0.9713261093592915,-0.2323809816360179,1.0033874416008868,0.07024279152144848,-1.2946965639829329,1.336677370913243,-1.0203541215305731,1.6606850273466116,1.6413606596656425,1.9239965784628097,1.4322355245113956,0.7104437671114653,-0.9345136378517421,-0.3714700002170303,-0.4371137880973624,-0.010349483819526478,-0.8830833803269993,2.0275098505467652,-0.7687151028066423,-0.9565880451500514,0.7850661475940311,-0.4534294859793582,-1.3538298435135854,1.881678705654605,-0.4443149927977135,0.2581592088691903,-0.186092602482649,-0.9328810812078442,0.5205994991343679,0.29571460631344415,0.8620874994921611,-0.733054513139669,-0.04181068299936694,0.025260060584303953,-0.32198358787881176,-1.0397507281792526,-0.8346061139668687,0.7182634952345535
healthy,1.2977451819669197,1.6228481008518945,1.476667152553126,-1.0930441389727208,0.51672831482214,-0.3105289444176372,1.1956667604739466,-0.796915174089583,-1.3227233503547755,1.3741638592030156,-1.0039564744463514,1.668128070610448,1.697159731077525,1.884316579316201,2.2854682398255237,0.49044201608118587,-0.939234239088103,-0.3067092504550015,-0.4399796387539094,1.3669588266443828,-0.8716915417922906,1.8017218097848495,-0.7490956478605173,-0.9301409819470937,0.5775611572512225,-0.48943725990946396,-1.3368673189498201,1.683240507729216,-0.43563028402811527,-0.3994624270096249,-0.2085094297398518,-0.6307317195914495,0.7024883934808502,-0.09862541587042295,0.8496496244645175,-0.6978387663093796,-0.03268742424440473,0.10467045015742636,-0.3745118197806307,-1.583207920791142,-0.24866415335168404,0.5825930642875481
