persistentId	citations
doi:10.17603/ds2-fa0b-4p07	0
doi:10.17603/ds2-sb62-dg15	0
doi:10.17603/ds2-3jpz-sk97	0
doi:10.17603/ds2-835m-zp94	0
doi:10.17603/ds2-r40d-m412	0
doi:10.17603/ds2-d88a-yr63	0
doi:10.17603/ds2-apke-p773	0
doi:10.17603/ds2-5aej-e227	0
doi:10.17603/ds2-vmqv-rj36	0
doi:10.17603/ds2-jmfv-9171	0
doi:10.17603/ds2-e3sy-e318	0
doi:10.17603/ds2-w5vx-4k84	0
doi:10.17603/ds2-yq3g-2n89	0
doi:10.17603/ds2-dh69-d398	0
doi:10.17603/ds2-nq0q-hn15	0
doi:10.17603/ds2-c72a-1k28	0
doi:10.17603/ds2-dn0z-0111	0
doi:10.17603/ds2-q22d-bk96	0
doi:10.17603/ds2-st68-6b42	0
doi:10.17603/ds2-atw6-7z47	0
doi:10.17603/ds2-jj5g-yg64	0
doi:10.17603/ds2-dha4-g845	0
doi:10.17603/ds2-1ftv-hm22	0
doi:10.17603/ds2-t9qb-sc26	0
doi:10.17603/ds2-rh78-ak38	0
doi:10.17603/ds2-36xg-pt90	0
doi:10.17603/ds2-dxg9-5g84	0
doi:10.17603/ds2-jb6v-7621	0
doi:10.17603/ds2-v3bm-m005	0
doi:10.17603/ds2-y4pj-kq77	0
doi:10.17603/ds2-9cv0-gw65	0
doi:10.17603/ds2-20wf-pz91	0
doi:10.17603/ds2-zfxv-9n62	0
doi:10.17603/ds2-sb6m-n647	0
doi:10.17603/ds2-qyt3-a527	0
doi:10.17603/ds2-2qc4-fh48	0
doi:10.17603/ds2-x8rr-yw04	0
doi:10.17603/ds2-kzmf-ta46	0
doi:10.17603/ds2-sa8v-0a73	0
doi:10.17603/ds2-503c-ye80	0
doi:10.17603/ds2-9v8w-y830	0
doi:10.17603/ds2-3p1m-dr64	0
doi:10.17603/ds2-8q1f-wx13	0
doi:10.17603/ds2-tkjx-rf45	0
doi:10.17603/ds2-f9db-p423	0
doi:10.17603/ds2-dw38-z509	0
doi:10.17603/ds2-an2v-2c39	0
doi:10.17603/ds2-5ysj-a554	0
doi:10.17603/ds2-ccq2-my26	0
doi:10.17603/ds2-jj0p-6y17	0
doi:10.17603/ds2-1vwk-rp47	0
doi:10.17603/ds2-3rc2-qy38	0
doi:10.17603/ds2-1fb5-kn59	0
doi:10.17603/ds2-x89q-y798	0
doi:10.17603/ds2-qy0d-wv59	0
doi:10.17603/ds2-rakj-a122	0
doi:10.17603/ds2-sxz7-2q05	0
doi:10.17603/ds2-b3r1-t106	0
doi:10.17603/ds2-9w9v-my55	0
doi:10.17603/ds2-8ncj-ew49	0
doi:10.17603/ds2-5q4s-nx82	0
doi:10.17603/ds2-q5x1-4t21	0
doi:10.17603/ds2-jaa7-3k57	0
doi:10.17603/ds2-6qc3-na67	0
doi:10.17603/ds2-yt0e-7653	0
doi:10.17603/ds2-3187-xr32	0
doi:10.17603/ds2-jhfp-3d20	0
doi:10.17603/ds2-j6rd-fm19	0
doi:10.17603/ds2-mcg2-7x74	0
doi:10.17603/ds2-6np4-7206	0
doi:10.17603/ds2-bcpy-1836	0
doi:10.17603/ds2-gdp4-fc91	0
doi:10.17603/ds2-b5r3-xr65	0
doi:10.17603/ds2-fc6h-c949	0
doi:10.17603/ds2-fy1v-hh47	0
doi:10.17603/ds2-9cc1-8139	0
doi:10.17603/ds2-nkyv-6t63	0
doi:10.17603/ds2-arw3-9z86	0
doi:10.17603/ds2-b72f-4d09	0
doi:10.17603/ds2-wwv6-bd26	0
doi:10.17603/ds2-65v4-gw10	0
doi:10.17603/ds2-vyqn-ms27	0
doi:10.17603/ds2-y5mj-y128	0
doi:10.17603/ds2-a1t2-c650	0
doi:10.17603/ds2-451w-2z18	0
doi:10.17603/ds2-gsr8-jq81	0
doi:10.17603/ds2-dybk-ap06	0
doi:10.17603/ds2-0ddt-ss87	0
doi:10.17603/ds2-1vvz-nc16	0
doi:10.17603/ds2-1mny-a490	0
doi:10.17603/ds2-z2mn-2a32	0
doi:10.17603/ds2-n3bd-ab90	0
doi:10.17603/ds2-0yc8-4h27	0
doi:10.17603/ds2-asez-6v23	0
doi:10.17603/ds2-rnz5-ek06	0
doi:10.17603/ds2-5bm1-y393	0
doi:10.17603/ds2-sbcj-nx44	0
doi:10.17603/ds2-09yf-w512	0
doi:10.17603/ds2-htk5-9w67	0
doi:10.17603/ds2-zamb-m974	0
doi:10.17603/ds2-5a2f-g649	0
doi:10.17603/ds2-zphj-na15	0
doi:10.17603/ds2-vdfr-hg21	0
doi:10.17603/ds2-2kh8-f472	0
doi:10.17603/ds2-8ks9-ag46	0
doi:10.17603/ds2-a1nj-z717	0
doi:10.17603/ds2-71a1-n812	0
doi:10.17603/ds2-wkj8-sr38	0
doi:10.17603/ds2-7gcm-ga59	0
doi:10.17603/ds2-5dxp-8523	0
doi:10.17603/ds2-xqgc-va36	0
doi:10.17603/ds2-vsz3-ar63	0
doi:10.17603/ds2-1wrw-3631	0
doi:10.17603/ds2-44gf-mg08	0
doi:10.17603/ds2-garb-1n48	0
doi:10.17603/ds2-p8qg-fy19	0
doi:10.17603/ds2-dm1t-t340	0
doi:10.17603/ds2-rjay-8g20	0
doi:10.17603/ds2-m6zy-bv55	0
doi:10.17603/ds2-mrx8-c165	0
doi:10.17603/ds2-pdfb-d686	0
doi:10.17603/ds2-2wtr-4h82	0
doi:10.17603/ds2-7e6k-ca26	0
doi:10.17603/ds2-sffr-0489	0
doi:10.17603/ds2-jfsc-8902	0
doi:10.17603/ds2-by4m-ed67	0
doi:10.17603/ds2-eqf2-8m08	0
doi:10.17603/ds2-zv25-jt06	0
doi:10.17603/ds2-1fcj-p013	0
doi:10.17603/ds2-wqkk-tn91	0
doi:10.17603/ds2-ta3p-pf44	0
doi:10.17603/ds2-vcth-er91	0
doi:10.17603/ds2-sc34-as63	0
doi:10.17603/ds2-jgdv-1w43	0
doi:10.17603/ds2-33fj-c878	0
doi:10.17603/ds2-y3za-8092	0
doi:10.17603/ds2-944w-z156	0
doi:10.17603/ds2-k3sf-ra42	0
doi:10.17603/ds2-c35n-1186	0
doi:10.17603/ds2-yry6-r324	0
doi:10.17603/ds2-vjes-9h92	0
doi:10.17603/ds2-bjrs-6t21	0
doi:10.17603/ds2-2xmj-pm42	0
doi:10.17603/ds2-dsh2-a330	0
doi:10.17603/ds2-11y2-bg84	0
doi:10.17603/ds2-f1cm-nb88	0
doi:10.17603/ds2-j51w-sb88	0
doi:10.17603/ds2-h5fa-xg57	0
doi:10.17603/ds2-3py6-5082	0
doi:10.17603/ds2-kcqc-4n11	0
doi:10.17603/ds2-n5hb-ff16	0
doi:10.17603/ds2-584f-vz32	0
doi:10.17603/ds2-daer-ka54	0
doi:10.17603/ds2-fq4w-xm79	0
doi:10.17603/ds2-m7zs-xr98	0
doi:10.17603/ds2-a6hy-wk56	0
doi:10.17603/ds2-wxdx-4311	0
doi:10.17603/ds2-ser9-8521	0
doi:10.17603/ds2-d56j-h615	0
doi:10.17603/ds2-bjq5-xv26	0
doi:10.17603/ds2-sekd-j098	0
doi:10.17603/ds2-3a0x-zt41	0
doi:10.17603/ds2-b36k-tf53	0
doi:10.17603/ds2-a6mf-mz82	0
doi:10.17603/ds2-1kse-yt57	0
doi:10.17603/ds2-cgeg-vn47	0
doi:10.17603/ds2-g8tz-qg93	0
doi:10.17603/ds2-9yr3-vp92	0
doi:10.17603/ds2-6ptj-4c37	0
doi:10.17603/ds2-yje5-g692	0
doi:10.17603/ds2-q34z-z160	0
doi:10.17603/ds2-bvcb-7y13	0
doi:10.17603/ds2-etqp-j708	0
doi:10.17603/ds2-ast4-s489	0
doi:10.17603/ds2-q5x1-e497	0
doi:10.17603/ds2-fcry-0191	0
doi:10.17603/ds2-1t4a-0463	0
doi:10.17603/ds2-6d0x-3734	0
doi:10.17603/ds2-3zdf-0b28	0
doi:10.17603/ds2-tt9k-5x22	0
doi:10.17603/ds2-7t61-mc12	0
doi:10.17603/ds2-967n-t829	0
doi:10.17603/ds2-qm3n-6h83	0
doi:10.17603/ds2-5jjx-qe36	0
doi:10.17603/ds2-xvm4-d037	0
doi:10.17603/ds2-pxcn-p371	0
doi:10.17603/ds2-tdd4-y395	0
doi:10.17603/ds2-c1g8-qy41	0
doi:10.17603/ds2-f1p1-ev62	0
doi:10.17603/ds2-3b1r-3743	0
doi:10.17603/ds2-m8h3-5802	0
doi:10.17603/ds2-6473-fs88	0
doi:10.17603/ds2-frkc-z033	0
doi:10.17603/ds2-ejb9-kt02	0
doi:10.17603/ds2-d0z8-0z73	0
doi:10.17603/ds2-2qg4-cn55	0
doi:10.17603/ds2-2zs2-r990	0
doi:10.17603/ds2-qbsx-ma75	0
doi:10.17603/ds2-aq2k-dy92	0
doi:10.17603/ds2-pmt9-1s33	0
doi:10.17603/ds2-v1wy-aa75	0
doi:10.17603/ds2-k2bp-t724	0
doi:10.17603/ds2-axrx-2z23	0
doi:10.17603/ds2-45pf-c936	0
doi:10.17603/ds2-ng93-se16	0
doi:10.17603/ds2-fv2y-5z03	0
doi:10.17603/ds2-erzs-j690	0
doi:10.17603/ds2-4bcp-hj75	0
doi:10.17603/ds2-db3h-gy28	0
doi:10.17603/ds2-n5ne-5169	0
doi:10.17603/ds2-y2gc-xj10	0
doi:10.17603/ds2-a5zd-fz43	0
doi:10.17603/ds2-67r3-2y51	0
doi:10.17603/ds2-jdgs-1667	0
doi:10.17603/ds2-kmxd-gj50	0
doi:10.17603/ds2-7019-cs31	0
doi:10.17603/ds2-xe2x-xs40	0
doi:10.17603/ds2-wp13-z439	0
doi:10.17603/ds2-16w0-8f16	0
doi:10.17603/ds2-gt5k-ts70	0
doi:10.17603/ds2-1w0y-5080	0
doi:10.17603/ds2-6k4n-bn46	0
doi:10.17603/ds2-sqrq-jv57	0
doi:10.17603/ds2-dh61-m731	0
doi:10.17603/ds2-1bp9-qx57	0
doi:10.17603/ds2-7ee1-4389	0
doi:10.17603/ds2-9w11-tn85	0
doi:10.17603/ds2-6s7x-wc12	0
doi:10.17603/h7vg-5691	0
doi:10.17603/ds2-w6km-fe51	0
doi:10.17603/ds2-0f0q-vz13	0
doi:10.17603/ds2-hkcv-xp72	0
doi:10.17603/ds2-87ne-d742	0
doi:10.17603/ds2-en7t-5t68	0
doi:10.17603/ds2-c3q7-vv73	0
doi:10.17603/ds2-c5db-q090	0
doi:10.17603/ds2-6xjf-4d59	0
doi:10.17603/ds2-91jj-fh94	0
doi:10.17603/ds2-e0w5-zh88	0
doi:10.17603/ds2-gxwb-fd57	0
doi:10.17603/ds2-18xj-z678	0
doi:10.17603/ds2-7eh2-0j40	0
doi:10.17603/ds2-j82e-nc21	0
doi:10.17603/ds2-4m8k-eh86	0
doi:10.17603/ds2-2b2k-ws96	0
doi:10.17603/ds2-8b5b-jx16	0
doi:10.17603/ds2-p3gq-pb19	0
doi:10.17603/ds2-t0k5-3v04	0
doi:10.17603/ds2-9xvm-6667	0
doi:10.17603/ds2-sp99-xv89	0
doi:10.17603/ds2-23tn-fg62	0
doi:10.17603/ds2-v0xj-gw06	0
doi:10.17603/ds2-6pk3-cy06	0
doi:10.17603/ds2-carq-wt32	0
doi:10.17603/ds2-ga1r-cb39	0
doi:10.17603/ds2-1ztt-6y49	0
doi:10.17603/ds2-dvve-9z57	0
doi:10.17603/ds2-9v51-k957	0
doi:10.17603/ds2-65yg-nn97	0
doi:10.17603/ds2-8wdb-dm67	0
doi:10.17603/ds2-4az4-v122	0
doi:10.17603/ds2-kc9k-s242	0
doi:10.17603/ds2-8710-ad45	0
doi:10.17603/ds2-3pc2-7p82	0
doi:10.17603/ds2-3edb-8g05	0
doi:10.17603/ds2-z02j-v607	0
doi:10.17603/ds2-t1wz-0s46	0
doi:10.17603/ds2-ngt2-cy65	0
doi:10.17603/ds2-dk3g-3c87	0
doi:10.17603/ds2-jw4k-6w60	0
doi:10.17603/ds2-7ry2-gv66	0
doi:10.17603/ds2-htyj-5z94	0
doi:10.17603/ds2-2kp1-cc91	0
doi:10.17603/ds2-tjr2-ey50	0
doi:10.17603/ds2-64b5-f928	0
doi:10.17603/ds2-337d-h485	0
doi:10.17603/ds2-n1rz-ak22	0
doi:10.17603/ds2-05s8-ah21	0
doi:10.17603/ds2-j9hc-xy24	0
doi:10.17603/ds2-t4sh-sy71	0
doi:10.17603/ds2-t2w6-0758	0
doi:10.17603/ds2-mm04-xq43	0
doi:10.17603/ds2-atmx-gp96	0
doi:10.17603/ds2-4qek-wg82	0
doi:10.17603/ds2-0dax-sq27	0
doi:10.17603/ds2-5525-6g70	0
doi:10.17603/ds2-gw0j-6757	0
doi:10.17603/ds2-6djz-gt56	0
doi:10.17603/ds2-ywng-k954	0
doi:10.17603/ds2-m009-vg97	0
doi:10.17603/ds2-8dtb-9k68	0
doi:10.17603/ds2-wjf8-8b13	0
doi:10.17603/ds2-zxse-m028	0
doi:10.17603/ds2-ana0-kf03	0
doi:10.17603/ds2-wqgn-nk91	0
doi:10.17603/ds2-mb7z-xw74	0
doi:10.17603/ds2-bbsa-vz18	0
doi:10.17603/ds2-kwmz-ke11	0
doi:10.17603/ds2-8ph7-bn64	0
doi:10.17603/ds2-bpxr-ck20	0
doi:10.17603/ds2-1y50-6519	0
doi:10.17603/ds2-12f4-fz55	0
doi:10.17603/ds2-x321-gr11	0
doi:10.17603/ds2-y7nj-9t47	0
doi:10.17603/ds2-jatv-xk35	0
doi:10.17603/ds2-kr6j-gn51	0
doi:10.17603/ds2-ag3b-ae61	0
doi:10.17603/ds2-mr3z-7947	0
doi:10.17603/ds2-8mgd-2j44	0
doi:10.17603/ds2-nfgd-3g25	0
doi:10.17603/ds2-q9yb-kx38	0
doi:10.17603/ds2-wn5z-w402	0
doi:10.17603/ds2-6wz9-zd32	0
doi:10.17603/ds2-3qzm-0464	0
doi:10.17603/ds2-xk2p-tt11	0
doi:10.17603/ds2-g8st-r898	0
doi:10.17603/ds2-ywn5-6s29	0
doi:10.17603/ds2-s66e-m641	0
doi:10.17603/ds2-wraz-4k52	0
doi:10.17603/ds2-87qt-tj29	0
doi:10.17603/ds2-ht5b-5747	0
doi:10.17603/ds2-rxxc-qm81	0
doi:10.17603/ds2-g5c3-d085	0
doi:10.17603/ds2-rj23-xs76	0
doi:10.17603/ds2-vgea-y593	0
doi:10.17603/ds2-g56g-xt18	0
doi:10.17603/ds2-qkxb-pa58	0
doi:10.17603/ds2-psh3-6z28	0
doi:10.17603/ds2-k18t-zc95	0
doi:10.17603/ds2-k3mv-zv15	0
doi:10.17603/ds2-m629-1h68	0
doi:10.17603/ds2-eq3q-d776	0
doi:10.17603/ds2-mba9-3366	0
doi:10.17603/ds2-xcc1-7g16	0
doi:10.17603/ds2-atv8-c155	0
doi:10.17603/ds2-gpzr-sy41	0
doi:10.17603/ds2-e1yq-0s20	0
doi:10.17603/ds2-pj7z-k907	0
doi:10.17603/ds2-qqx6-2e85	0
doi:10.17603/ds2-xgvz-5790	0
doi:10.17603/ds2-a6hb-8940	0
doi:10.17603/ds2-k1ec-4e35	0
doi:10.17603/ds2-cdg3-np75	0
doi:10.17603/ds2-4xv5-qc41	0
doi:10.17603/ds2-0d2z-9682	0
doi:10.17603/ds2-cm31-rg77	0
doi:10.17603/ds2-87y6-xk58	0
doi:10.17603/ds2-5yxv-7k28	0
doi:10.17603/ds2-4549-xf35	0
doi:10.17603/ds2-zqd8-h845	0
doi:10.17603/ds2-s891-5r70	0
doi:10.17603/ds2-765r-hr45	0
doi:10.17603/ds2-7rra-a849	0
doi:10.17603/ds2-28tm-0v86	0
doi:10.17603/ds2-mxeh-7712	0
doi:10.17603/ds2-wneq-sg96	0
doi:10.17603/ds2-19pm-ha11	0
doi:10.17603/ds2-naw6-rx36	0
doi:10.17603/ds2-rgnq-e383	0
doi:10.17603/ds2-yj8p-hs62	0
doi:10.17603/ds2-rpyg-0h84	0
doi:10.17603/ds2-nm6q-h553	0
doi:10.17603/ds2-kbp7-df36	0
doi:10.17603/ds2-5ee0-dw76	0
doi:10.17603/ds2-resg-ah65	0
doi:10.17603/ds2-89h2-de64	0
doi:10.17603/ds2-sb8t-pa45	0
doi:10.17603/ds2-mx0p-qm72	0
doi:10.17603/ds2-58ft-kp27	0
doi:10.17603/ds2-ydmk-q397	0
doi:10.17603/ds2-6vmm-2g61	0
doi:10.17603/ds2-2e3p-yn12	0
doi:10.17603/ds2-nnmp-rs27	0
doi:10.17603/ds2-6wpb-0r31	0
doi:10.17603/ds2-yxm7-2p26	0
doi:10.17603/ds2-kz21-za86	0
doi:10.17603/ds2-w4r4-zt19	0
doi:10.17603/ds2-ep26-ek43	0
doi:10.17603/ds2-7sje-n452	0
doi:10.17603/ds2-e3mn-kq84	0
doi:10.17603/ds2-f3t6-ve66	0
doi:10.17603/ds2-c5g3-x778	0
doi:10.17603/ds2-306m-qv52	0
doi:10.17603/ds2-qht0-9179	0
doi:10.17603/ds2-ah2q-1794	0
doi:10.17603/ds2-cpm6-j967	0
doi:10.17603/ds2-q7vc-wa10	0
doi:10.17603/ds2-d2bf-y565	0
doi:10.17603/ds2-gb5f-7462	0
doi:10.17603/ds2-rv0x-v808	0
doi:10.17603/ds2-4ehv-c597	0
doi:10.17603/ds2-68fh-7r18	0
doi:10.17603/ds2-yd5c-tg94	0
doi:10.17603/ds2-8rqw-zf92	0
doi:10.17603/ds2-ksy4-wx93	0
doi:10.17603/ds2-0hvc-rb73	0
doi:10.17603/ds2-zcfr-bn42	0
doi:10.17603/ds2-h7hk-gm04	0
doi:10.17603/ds2-634v-c881	0
doi:10.17603/ds2-zb94-7998	0
doi:10.17603/ds2-5r81-ec41	0
doi:10.17603/ds2-9npr-t495	0
doi:10.17603/ds2-24hv-kf48	0
doi:10.17603/ds2-66t0-a761	0
doi:10.17603/ds2-rgbs-xd77	0
doi:10.17603/ds2-fhf3-ga95	0
doi:10.17603/ds2-0sek-4434	0
doi:10.17603/ds2-zvvs-4411	0
doi:10.17603/ds2-kheb-er83	0
doi:10.17603/ds2-8x65-ne87	0
doi:10.17603/ds2-06h1-dv96	0
doi:10.17603/ds2-6g0m-xn64	0
doi:10.17603/ds2-71fz-gy07	0
doi:10.17603/ds2-5agf-4j78	0
doi:10.17603/ds2-x3vv-pm77	0
doi:10.17603/ds2-nqev-2171	0
doi:10.17603/ds2-hfnh-xj31	0
doi:10.17603/ds2-t58y-2s28	0
doi:10.17603/ds2-p72s-s164	0
doi:10.17603/ds2-q3m8-0p94	0
doi:10.17603/ds2-mcr4-tn31	0
doi:10.17603/ds2-4f8p-mq66	0
doi:10.17603/ds2-4zta-8t54	0
doi:10.17603/ds2-c5xq-ra48	0
doi:10.17603/ds2-r726-ya28	0
doi:10.17603/ds2-pe8w-x850	0
doi:10.17603/ds2-p5j3-hy68	0
doi:10.17603/ds2-wsvx-7s97	0
doi:10.17603/ds2-evan-qb25	0
doi:10.17603/ds2-mjk7-gc57	0
doi:10.17603/ds2-sz5a-ex13	0
doi:10.17603/ds2-jk9k-m202	0
doi:10.17603/ds2-0fwc-wy13	0
doi:10.17603/ds2-8hz4-zb88	0
doi:10.17603/ds2-sfp0-ym69	0
doi:10.17603/ds2-d377-qm08	0
doi:10.17603/ds2-ankb-yk64	0
doi:10.17603/ds2-sd3f-1948	0
doi:10.17603/ds2-zfjz-8531	0
doi:10.17603/ds2-69b4-mj78	0
doi:10.17603/ds2-4tre-xs91	0
doi:10.17603/ds2-gkm1-jw25	0
doi:10.17603/ds2-gwne-2w26	0
doi:10.17603/ds2-k10y-ry21	0
doi:10.17603/ds2-e2em-wc79	0
doi:10.17603/ds2-3naf-kp32	0
doi:10.7910/DVN/TPZ0OA	0
doi:10.7910/DVN/PFMTZR	0
doi:10.7910/DVN/WSEL9H	0
doi:10.7910/DVN/MZF7XQ	0
doi:10.7910/DVN/VLKJ2X	0
doi:10.7910/DVN/JISNPL	0
doi:10.7910/DVN/WQST09	0
doi:10.7910/DVN/EJYU97	0
doi:10.7910/DVN/XUUTMY	0
doi:10.7910/DVN/OKORWG	0
doi:10.7910/DVN/BL4DJO	0
doi:10.7910/DVN/UIBSM1	0
doi:10.7910/DVN/QCAQB2	0
doi:10.7910/DVN/XRNMXK	0
doi:10.7910/DVN/G6AXEX	0
doi:10.7910/DVN/GCUA0N	0
doi:10.7910/DVN/UPXF8S	0
doi:10.7910/DVN/YCR6GB	0
doi:10.7910/DVN/ZG2LNE	0
doi:10.7910/DVN/LUFJYZ	0
doi:10.7910/DVN/FMKBXS	0
doi:10.7910/DVN/Z7J2EA	0
doi:10.7910/DVN/A9ZHHR	0
doi:10.7910/DVN/SP1YQY	0
doi:10.7910/DVN/3VIXG4	0
doi:10.7910/DVN/SETZ87	0
doi:10.7910/DVN/RYXWWY	0
doi:10.7910/DVN/MD8PST	0
doi:10.7910/DVN/KTDSEO	0
doi:10.7910/DVN/WY9T73	0
doi:10.7910/DVN/9AWI8L	0
doi:10.7910/DVN/4OI8WM	0
doi:10.7910/DVN/HQBF1L	0
doi:10.7910/DVN/VETCHQ	0
doi:10.7910/DVN/TXLZ39	0
doi:10.7910/DVN/LTVQUK	0
doi:10.7910/DVN/SYMSF4	0
doi:10.7910/DVN/TQYYDU	0
doi:10.7910/DVN/BFRX7L	0
doi:10.7910/DVN/JXMCAK	0
doi:10.7910/DVN/7PJEAJ	0
doi:10.7910/DVN/V2K80T	0
doi:10.7910/DVN/8ARANI	0
doi:10.7910/DVN/VLUA32	0
doi:10.7910/DVN/SXJBBZ	0
doi:10.7910/DVN/PJM1IF	0
doi:10.7910/DVN/XFOH7O	0
doi:10.7910/DVN/7YBC7C	0
doi:10.7910/DVN/BRH1KN	0
doi:10.7910/DVN/N4LFFL	0
doi:10.7910/DVN/X9E5LC	0
doi:10.7910/DVN/U10ZMM	0
doi:10.7910/DVN/N16NFO	0
doi:10.7910/DVN/BPBKVF	0
doi:10.7910/DVN/9UNXFY	0
doi:10.7910/DVN/EDEPID	0
doi:10.7910/DVN/JLYDJS	0
doi:10.7910/DVN/J5TMCS	0
doi:10.7910/DVN/CTUMGN	0
doi:10.7910/DVN/MJYYZP	0
doi:10.7910/DVN/ZXFLIU	0
doi:10.7910/DVN/8V3OEH	0
doi:10.7910/DVN/TDJRKG	0
doi:10.7910/DVN/KHZH41	0
doi:10.7910/DVN/EA6MPP	0
doi:10.7910/DVN/D3G5BV	0
doi:10.7910/DVN/KJQUQN	0
doi:10.7910/DVN/ZEO6XL	0
doi:10.7910/DVN/FHXCQG	0
doi:10.7910/DVN/2XH3VY	0
doi:10.7910/DVN/DRVLNT	0
doi:10.7910/DVN/VGMTRO	0
doi:10.7910/DVN/EGX7TU	0
doi:10.7910/DVN/F3A62W	0
doi:10.7910/DVN/DGSBXU	0
doi:10.7910/DVN/KOA8TL	0
doi:10.7910/DVN/GQ7E1U	0
doi:10.7910/DVN/Y5OB8C	0
doi:10.7910/DVN/OA8ZFC	0
doi:10.7910/DVN/KVJUQ2	0
doi:10.7910/DVN/ECFZ61	0
doi:10.7910/DVN/FJCFE3	0
doi:10.7910/DVN/72Y0TY	0
doi:10.7910/DVN/YWMGND	0
doi:10.7910/DVN/WJ6MVJ	0
doi:10.7910/DVN/WFMZWP	0
doi:10.7910/DVN/UBTIA5	0
doi:10.7910/DVN/JCKSSB	0
doi:10.7910/DVN/SCXRY0	0
doi:10.7910/DVN/UF25GG	0
doi:10.7910/DVN/ZVECYR	0
doi:10.7910/DVN/WIWIPO	0
doi:10.7910/DVN/2WIZSX	0
doi:10.7910/DVN/WRRNJS	0
doi:10.7910/DVN/OASCSV	0
