time,COT,lat,lon
2024-11-08 00:30:00,0.0,34.0,-118.125
2024-11-08 01:30:00,0.0,34.0,-118.125
2024-11-08 02:30:00,0.0,34.0,-118.125
2024-11-08 03:30:00,0.0,34.0,-118.125
2024-11-08 04:30:00,0.0,34.0,-118.125
2024-11-08 05:30:00,0.0,34.0,-118.125
2024-11-08 06:30:00,0.0,34.0,-118.125
2024-11-08 07:30:00,0.0,34.0,-118.125
2024-11-08 08:30:00,0.0,34.0,-118.125
2024-11-08 09:30:00,0.0,34.0,-118.125
2024-11-08 10:30:00,0.0,34.0,-118.125
2024-11-08 11:30:00,0.0,34.0,-118.125
2024-11-08 12:30:00,0.0,34.0,-118.125
2024-11-08 13:30:00,0.0,34.0,-118.125
2024-11-08 14:30:00,0.0,34.0,-118.125
2024-11-08 15:30:00,0.0,34.0,-118.125
2024-11-08 16:30:00,0.0,34.0,-118.125
2024-11-08 17:30:00,0.0,34.0,-118.125
2024-11-08 18:30:00,0.0,34.0,-118.125
2024-11-08 19:30:00,0.0,34.0,-118.125
2024-11-08 20:30:00,0.0,34.0,-118.125
2024-11-08 21:30:00,0.0,34.0,-118.125
2024-11-08 22:30:00,0.0,34.0,-118.125
2024-11-08 23:30:00,0.0,34.0,-118.125
2024-11-09 00:30:00,0.0,34.0,-118.125
2024-11-09 01:30:00,0.0,34.0,-118.125
2024-11-09 02:30:00,0.0,34.0,-118.125
2024-11-09 03:30:00,0.0,34.0,-118.125
2024-11-09 04:30:00,0.0,34.0,-118.125
2024-11-09 05:30:00,0.0,34.0,-118.125
2024-11-09 06:30:00,0.0,34.0,-118.125
2024-11-09 07:30:00,0.0,34.0,-118.125
2024-11-09 08:30:00,0.0,34.0,-118.125
2024-11-09 09:30:00,0.0,34.0,-118.125
2024-11-09 10:30:00,0.0,34.0,-118.125
2024-11-09 11:30:00,0.0,34.0,-118.125
2024-11-09 12:30:00,0.0,34.0,-118.125
2024-11-09 13:30:00,0.0,34.0,-118.125
2024-11-09 14:30:00,0.0,34.0,-118.125
2024-11-09 15:30:00,0.0,34.0,-118.125
2024-11-09 16:30:00,0.0,34.0,-118.125
2024-11-09 17:30:00,0.0,34.0,-118.125
2024-11-09 18:30:00,0.0,34.0,-118.125
2024-11-09 19:30:00,0.0,34.0,-118.125
2024-11-09 20:30:00,0.0,34.0,-118.125
2024-11-09 21:30:00,0.0,34.0,-118.125
2024-11-09 22:30:00,0.0,34.0,-118.125
2024-11-09 23:30:00,0.0,34.0,-118.125
2024-11-10 00:30:00,0.0,34.0,-118.125
2024-11-10 01:30:00,0.0027980746,34.0,-118.125
2024-11-10 02:30:00,0.052406255,34.0,-118.125
2024-11-10 03:30:00,0.1790033,34.0,-118.125
2024-11-10 04:30:00,0.16016923,34.0,-118.125
2024-11-10 05:30:00,0.050275445,34.0,-118.125
2024-11-10 06:30:00,0.10203401,34.0,-118.125
2024-11-10 07:30:00,0.13623054,34.0,-118.125
2024-11-10 08:30:00,0.061655708,34.0,-118.125
2024-11-10 09:30:00,0.12874843,34.0,-118.125
2024-11-10 10:30:00,0.19285305,34.0,-118.125
2024-11-10 11:30:00,0.08902203,34.0,-118.125
2024-11-10 12:30:00,0.05442029,34.0,-118.125
2024-11-10 13:30:00,0.13590209,34.0,-118.125
2024-11-10 14:30:00,0.20507856,34.0,-118.125
2024-11-10 15:30:00,0.12762816,34.0,-118.125
2024-11-10 16:30:00,0.025388146,34.0,-118.125
2024-11-10 17:30:00,0.0,34.0,-118.125
2024-11-10 18:30:00,0.0,34.0,-118.125
2024-11-10 19:30:00,0.0017382208,34.0,-118.125
2024-11-10 20:30:00,0.05958944,34.0,-118.125
2024-11-10 21:30:00,0.08745372,34.0,-118.125
2024-11-10 22:30:00,0.12680684,34.0,-118.125
