framework,version,device,op_name,kernel_source,nccl_dtype,num_gpus,message_size,latency
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,256,0.00759
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,512,0.00759
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,1024,0.00802
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,2048,0.00786
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,4096,0.00851
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,8192,0.0092
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,16384,0.00932
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,32768,0.00941
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,65536,0.0099
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,131072,0.010029999999999999
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,262144,0.01115
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,524288,0.012660000000000001
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,1048576,0.016300000000000002
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,2097152,0.024480000000000002
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,4194304,0.031170000000000003
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,8388608,0.03893
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,16777216,0.05745
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,33554432,0.1024
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,67108864,0.184
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,134217728,0.3435
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,half,2,268435456,0.6516000000000001
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,512,0.00816
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,1024,0.008039999999999999
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,2048,0.0078
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,4096,0.00808
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,8192,0.00839
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,16384,0.00902
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,32768,0.00945
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,65536,0.00942
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,131072,0.009980000000000001
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,262144,0.01
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,524288,0.01062
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,1048576,0.01269
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,2097152,0.016260000000000004
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,4194304,0.02451
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,8388608,0.03096
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,16777216,0.0389
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,33554432,0.057600000000000005
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,67108864,0.1023
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,134217728,0.1839
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,268435456,0.3435
TRTLLM,2.27.3,NVIDIA B200,all_gather,NCCL,int8,2,536870912,0.6509
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,256,0.00916
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,512,0.00931
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,1024,0.00931
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,2048,0.00916
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,4096,0.009630000000000001
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,8192,0.01053
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,16384,0.01097
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,32768,0.01133
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,65536,0.01165
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,131072,0.01168
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,262144,0.01319
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,524288,0.01602
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,1048576,0.01882
TRTLLM,2.27.3,NVIDIA B200,alltoall,NCCL,half,2,2097152,0.02145
