Factors,adpac_c,acgam_c,pyr_c,adn_l,ala_B_m,r5p_c,bz_c,ocdca_c,tre_c,fum_c,glyclt_c,gly_c,6pgc_c,g3p_c,lanost_c,mhista_c,dcamp_c,cit_c,C01601_c,succ_c,ura_c,glc__D_e,rib__D_e,glyc__S_e,uri_c,3hanthrn_c,hdca_e,hdcea_e,asp__L_c,cys__L_c,glu__L_m,gln__L_c,hom__L_e,ile__L_e,lys__L_e,met__L_c,phe__L_e,ser__L_c,thr__L_c,tyr__L_c,ocdcea_e,ptrc_m,glyald_c,ddca_c,mev__R_e
healthy,-0.463349044099563,-1.4559275693000544,-0.6841279959532024,-1.058914065819841,-1.2493063368508164,-1.185560038498377,-0.4098553944733134,-0.7441043759519835,-0.6269020445183316,-0.4751008367764756,-0.6450873001111314,-1.1162131874055867,-1.120292755443298,-1.6799306567662422,-1.2740230163084953,0.11196881292432201,-0.6030451763617185,-0.794035763310023,-0.6227330650094383,-0.44786502609789997,-0.07623628711268428,-1.1520928057729911,-0.7757795659264493,-0.8809079849269378,-1.3557618719305253,0.5051494037096226,-0.715158865788868,-0.7237798377258184,-0.7967310394012264,-0.9962039241691943,-0.9172780562267187,-0.766363196195336,0.1045251401057614,-1.2973508306491035,-1.0567864342679842,-1.188093675761188,-0.8263248568046502,-1.0993752753720352,-0.5454671520018813,-1.0976265244382581,-0.5512988314249747,-0.6740538791924485,0.3114018987248829,-0.7883038012276458,0.9383592382546992
healthy,-0.5055602775027892,-1.4942356090367288,-0.6876523717237903,-1.0307112064154957,-1.3022662415580057,-1.266768387804543,-0.3166035598948824,-0.8247244055578061,-0.6610214167250289,-0.4629107970485926,-0.6450873001111314,-0.9734530547585644,-1.3476417458258882,-1.549693202556481,-1.0129284408372476,0.02397201485118663,-0.5512353266872755,-0.746638526235333,-0.6784270140284838,-0.49693139414583454,-0.2260449999301896,-1.1370106993750304,-0.749771712358081,-0.8754998086611363,-1.3263712211018504,0.23062619375737292,-0.7342542972243459,-0.7073316803899924,-0.7065793341671659,-0.877959348636978,-0.828339402286313,-0.7626592234523226,0.15099228433882822,-1.2455613389116438,-0.9540133029742157,-1.11526896856404,-0.7420936659088018,-0.9350675577034785,-0.5461296852685263,-1.0286451090207427,-0.5649819299658212,-0.45336611572967234,0.3123748218916182,-0.7671748218883486,1.0812801820726938
healthy,-0.4596227809975958,-1.4263464478271286,-0.5993777127313007,-0.9407832870853277,-1.1574378878059197,-1.136151024373905,-0.49593754154816616,-0.8226025698634785,-0.6447961234820194,-0.3415758606066264,-0.6450873001111314,-0.9902502807443082,-1.3204769315654763,-1.5533975235750905,-1.0206363067000734,0.22575127439784898,-0.485175867861556,-0.7495384810084889,-0.6647445124861511,-0.5384968651143965,-0.22499273792389685,-1.1411834713898175,-0.8004087761135681,-0.8526414479312394,-1.2759065149384419,0.49520262509150287,-0.7300407430658331,-0.7002538128561827,-0.7007098978514723,-0.8573918952165154,-0.7787502314358582,-0.7396909990018841,-0.33541932080085046,-1.1867383184732974,-0.9399963687503741,-1.089921469453907,-0.549815618997626,-0.9978436993003175,-0.5244305298956724,-0.6819568271905408,-0.5648368382801144,-0.42519070589892133,0.4876141581884236,-0.7280559929789538,1.1847481232785493
healthy,-0.566716695275596,-1.0951854556385707,-0.47471940978363203,-0.9559384029634503,-1.160428649884326,-1.049087790775451,-0.6572360414791342,-0.704683263010059,-0.6217450732061166,-0.2694521731280995,-0.6450873001111314,-0.9656765527658473,-0.8344948754633311,-1.0881229143861417,-0.4607983449933437,0.6116014981450618,-0.5144985419264062,-0.7435526258781994,-0.6612063946839724,-0.4065154739682461,-0.25220461657071075,-1.1217476911968258,-0.8495090322483192,-0.6710125374561625,-1.1928942519505892,0.17304241451043273,-0.7308282635959331,-0.7007145446331403,-0.6882078149818165,-0.9303200249458515,-0.7786996424602263,-0.716101313452575,0.17371959367146872,-1.2972296769020872,-0.9130746048896976,-1.0757020310149121,-0.7014019888889635,-0.46579199034781893,-0.5439298752071611,-0.9185085388138116,-0.5267661921932677,-0.42952935187228053,0.8989318268434459,-0.7186748773938965,1.1693408740925506
c,-0.4995235538628353,0.9423386251446623,-0.3804729251367221,1.0039453091980821,0.19565381168738002,0.7774558387390919,0.45648295621375284,0.03924506527950345,1.8771839255325118,0.813499653982095,-0.6450873001111314,1.284332265624921,1.2255697988706264,0.2655712324145132,-0.2527210710568894,0.8018898480126909,0.9592326377306909,-0.5324906302673525,-0.6515940756063471,0.478635659863405,1.5085384411973506,-0.18650764194208674,0.8678872461333785,-0.19120770788914915,0.29292973000191935,0.6188041463878299,-0.65487214952914,-0.61593771757127,0.9713715469041976,1.3670963157663303,1.594604946919709,1.161720102281676,0.7159035231123404,1.3076321437464866,1.1728850874936028,0.9269583199431634,1.3162523129376196,0.5305150426907902,-0.5084513411217352,1.258126475141415,-0.27588712052007297,0.981367918727765,1.0360519909521122,-0.604012790704284,0.41206824101421885
c,-0.43270133285566653,0.898399095702499,-0.7414228563276519,1.333469562686388,0.673397034603739,0.9930684092260966,0.2961542565043706,-0.6633195162466557,2.034046072590989,0.676703356863112,-0.6450873001111314,1.5769217930078798,1.937462267507964,0.15279487244966272,-0.14939247494178684,0.9444568607141887,1.1200708212693984,-0.4157272175672293,-0.654918481434102,0.20563716377864222,1.8493164445994619,-0.3921815335900428,1.3435629878172137,-0.6564936460206596,-0.47581423819356,0.4697187292479569,-0.7037889029438931,-0.4742687807663569,1.2255710030938463,2.098912098925822,1.8390247105504927,0.8203826139576211,0.5233007099010539,1.5439474214118518,1.5272984444058095,1.4841067817853648,1.6216455969888404,-0.5158555164606743,-0.5462136520526656,1.5331717060514305,-0.526486837908912,1.8059074975839742,0.13285827464453676,-0.5496869573795997,1.2172618676293312
c,-0.42124935607065955,0.5184468319854176,-0.6882088020443341,0.5920959740494164,0.3858281340388471,1.0445633255925195,1.4281616094793992,-0.8080698515717611,0.9933163213472994,0.621554772677593,-0.6450873001111314,1.3516828443086688,1.0933479985725199,-0.48473303190196876,-0.8146103316817874,0.4006547234521035,0.99953756765306,-0.4970538246774232,-0.6649870969324629,0.3579803912592047,1.2342949964249632,-0.3835653662274424,1.6612768819219554,-0.6141354594586882,-0.38610793581883923,0.8130770550705602,-0.7478718787494268,-0.5864289945400221,0.8930470653459105,1.3916295676625496,1.462029320170013,-0.25230834855487744,0.20609752943570953,1.1169523282775302,0.926875017677896,0.8684848992500032,1.27318053826914,-0.4651523744382602,-0.5060859953404174,0.9508705799604954,-0.5373001209142936,1.3829699070731423,0.2542977776182699,-0.6453328543320896,0.6890798208441918
c,-0.48170986336670596,0.6835811088685132,-0.24263267089206345,1.33633075094323,0.3771696905863645,0.7477945282812063,3.037827557458546,3.040089585353728,1.8376211894919436,3.4350766387402034,-0.6450873001111314,1.3518736814274488,1.3887006944417457,0.3114344561061523,-0.09859142055086902,0.9451664443248458,1.0229301260859545,-0.4617073594822585,-0.608009693768799,3.649096098880375,1.7870944714648171,0.05516310094344917,1.9516043212341514,0.13279209233625086,0.46547111816273534,2.236171610207112,-0.23834499188883712,-0.616819144129942,1.0738815003533742,1.4503658779837005,1.4864407607100725,0.4711875472474379,2.9876484022228116,1.2571171636010532,1.1879324174982195,1.2014269018011532,1.3725274732481059,1.3245756933036805,-0.5129246137376621,1.2751684806506605,3.527862111174891,1.408756732706703,1.2417099081485943,-0.5640762220729173,0.36774681854952657
c,-0.45959049841602595,1.4003273605394986,-0.534765914043883,-0.6282524999354525,-0.06703580250367404,2.3579687714889026,0.07717471798204976,-0.720884272288581,-0.3343464333195878,-0.3464939259257419,-0.6450873001111314,0.4509704896446586,-0.32871132833270056,0.5390053253785697,1.805338742279843,0.4468133903657795,1.2680823163304225,-0.797254064999509,-0.6647602068441829,-0.10105320093001897,-0.33415057284167815,-0.5236177771273527,0.49071403192308766,-0.8526512366574429,-0.3853020367536046,0.44355159877512096,-0.7163801587213362,-0.6868858971732551,1.2615935422983284,0.1302922023277399,0.24934772006635106,1.2882152799673232,0.4910821189187971,0.6504806446823059,0.956845828904726,0.14667311644523073,0.7280781237632357,-0.9811012430115496,-0.5255126379540023,0.934758765815791,-0.5731940366937789,-0.23356940959233133,0.6881476600524634,-0.6195220194617771,0.07391686916950582
c,-0.48707239519690376,0.967615214886787,-0.38426127081528016,-0.777781705416517,-0.3025137974467155,-0.26063501618172824,0.21811726316086036,-0.42769636324676574,-0.3978108446113915,-0.4833181015853084,-0.6450873001111314,0.26679852290768,-0.4874247873281184,0.030502234740378827,1.2261318723314663,0.3093201062382148,1.0817749170730526,-0.8219372991501405,-0.6667518981612627,-0.16933354988735824,-0.22807695608114842,-0.5272466692119965,0.4497386697257494,-0.8375260431187823,-0.2739380820330462,0.35097606189387104,-0.6849914860117498,-0.777362353615517,1.1658714508046646,0.09447603036224106,0.10887144835905209,1.6826148954271594,0.26854551854107245,0.7987337569731967,0.8961249354288391,-0.029006057618938198,0.5802836325055675,-0.9957373726327602,-0.5220909776202476,0.7574370674261546,-0.5687794194696807,-0.4329181661575212,1.0162597052871918,-0.707846909817235,-0.3518319179905055
