# %ECSV 0.9
# ---
# datatype:
# - {name: 'Pixel #', datatype: int32}
# - {name: Label, datatype: string}
# - {name: 'Area', unit: cm2, datatype: float64}
# schema: astropy-2.0
"Pixel #" "Label" "Area"
1 Top_A 0.096194997
2 Top_B 0.096194997
3 Top_C 0.096194997
4 Top_D 0.096194997
5 Bot_A 0.096194997
6 Bot_B 0.096194997
7 Bot_C 0.096194997
8 Bot_D 0.096194997
9 Sml_A 0.010009999
10 Sml_B 0.010009999
11 Sml_C 0.010009999
12 Sml_D 0.010009999
