Factors,Extracellular exchange,Fatty acid oxidation,Aminosugar metabolism,Vitamin B2 metabolism,Nucleotide interconversion,Cholesterol metabolism,Fatty acid synthesis,Intracellular demand,NAD metabolism,Purine catabolism,Drug metabolism
healthy,104.62354268899625,0.01765690707838936,672.6274892929094,0.2045048887498957,-18.04802890135432,1021.0063585029159,0.06491567243779423,-357.55980376758714,0.11036892765646134,0.1251853601582169,0.07452859379701761
healthy,-100.40686950231483,0.06056304466558726,-659.8396589166794,0.3125314294312467,97.10954041222807,-978.3650918449277,0.04575084833429716,637.582716766432,0.06074862535477099,0.27282219813494524,-0.04710774277702449
healthy,104.08706419973974,-0.3112642470906274,671.8509301141688,-0.6718724986750282,-10.49423351693028,1020.3900293186209,-0.30972022283902134,-339.26861218119643,-0.3797466008790981,-0.7631616340262053,-0.26728980638176675
healthy,99.81025019723197,-0.20012174982861314,605.6560764247814,-0.08695829944274114,-17.99730510960623,1020.418070848561,-0.1447498481663064,-358.4361101105867,-0.09043406201205595,-0.02291535057381222,-0.21859754904242268
healthy,-99.38021474745791,0.5482464123496866,-659.7801018554444,0.8794897556655747,-17.604242939136864,-978.3156963535612,0.49042059887863104,-316.0433361622483,0.5603588389505579,0.7911343820741468,0.39211977781324436
healthy,78.74916201626114,-0.0505982180561698,5.933635059626511,-0.11499864627695833,-17.129995902773686,1020.559827231182,-0.06086239348149458,-122.03165235468623,-0.09906656541686754,-0.13555909151441026,-0.1399976034682925
healthy,-74.81817599447189,0.04632512711924763,5.01759838611224,-0.12615704641557035,-19.608418215742034,-976.7983856043984,0.01878093762820447,-359.30264538786923,0.0344354511322057,-0.1644517808339565,0.043955459955438536
healthy,59.049030461266746,-0.20624817116042493,6.0646538224813185,-0.5282603535861903,47.041035292985185,766.0225073620798,-0.20092571606185836,637.582716766432,-0.2721379080343186,-0.5814307138222372,-0.06404896569752139
healthy,-74.86061353084278,-0.10648960277617654,6.35058074039722,-0.30868218247196855,-10.538939594313177,-978.218747570852,-0.10857110482963683,637.582716766432,-0.2070139808812338,-0.1326243144685304,0.1988989853079818
healthy,53.22955049050609,-0.026978464600323035,-657.4641556550932,-0.27449040835382665,-5.400948544018291,1020.0362392233053,-0.03432064130091729,-345.9102073750786,-0.03771592129390011,-0.38997599811713823,-0.018927635957282234
