Factors,Extracellular exchange,"Glycine, serine, alanine, and threonine metabolism",Lysine metabolism,Tyrosine metabolism,Ubiquinone synthesis,Sphingolipid metabolism,Blood group synthesis,Fatty acid oxidation,Aminosugar metabolism,Nucleotide interconversion,Pentose phosphate pathway,Glycerophospholipid metabolism,Pyrimidine catabolism,Fatty acid synthesis,Galactose metabolism,Fructose and mannose metabolism,Purine catabolism,Drug metabolism
healthy,149.38777493782692,-273.3477808311588,1322.8442732814933,553.5362489359459,553.5362489359986,-154.8872532835989,-0.5313650731257842,-241.62775027128743,697.7268730662527,-213.46243621176623,87.60818447520592,-263.0760390703401,-1.364282840148861,-520.8833293352926,104.14851531003774,-302.10315380348646,688.1621025224379,60.09687804648564
healthy,158.65630450957477,-292.32700006763076,1300.9421805720754,552.6623889592476,552.6623889591111,-152.93452473493815,-0.5418045587503693,-268.08516811496906,696.9768973445264,784.6972255653901,87.1868492551055,-264.7612071397942,-1.333743448210897,-522.1515932657676,104.14851531003774,-318.09258703954487,687.8941517327863,-90.11525925178546
healthy,310.8894321890398,-293.9588235756362,1311.4784934378858,553.5718892125784,553.5718892126895,242.88883401346015,-0.7972362061583629,-240.36682728141184,697.3584564957168,-208.27295599827804,87.48888416308694,67.3201421269574,-1.309193112843901,-521.2605576255867,104.14851531003774,-319.07220339258845,309.8882140442565,-90.05065398146662
healthy,-96.85590799058487,1680.0998035699931,-665.3909451071407,-1444.580438315898,-1444.580438315898,45.1998660738283,5.979267303814954,712.8168357745795,-1299.5685400136629,-112.81663771335039,-328.6289800268474,395.5003989297329,-0.8414802962915369,1443.5674028571125,-893.6371559890046,-288.03241511557053,-309.88570655724266,115.02951018366859
healthy,144.3959652826598,-294.634456279091,1305.7385214882327,552.977606871112,552.9776068710796,110.634130500937,-0.7034247900906043,-237.47801258505248,696.9691466076737,-166.308566279938,87.54914547269416,-264.5228848999628,-1.287782905729217,-522.0424192276909,104.14851531003774,-317.85503564974476,687.4574859831483,-52.34341100895653
healthy,146.3338404362377,-296.4948885638623,1298.4578949935108,552.8620189912646,552.8620189912226,-150.89600738844305,-0.5768660205830292,-236.78705007537755,695.9870645135957,-182.1257977433082,87.59523134690798,-262.84685493564893,0.5787926794775435,-521.6965403491668,104.14851531003774,-317.9954599662249,688.338727389705,-43.075047373016005
healthy,336.1868042906037,-285.9523693436464,1311.8453734892337,-1444.5344002863972,-1444.5344002864022,-154.8209846568063,-0.7242045401379161,-244.38429816924702,697.0446035477389,-211.47527691076917,87.52238697981392,-154.14607390986515,-1.3327394427867043,-521.8964263226567,104.14851531003774,-319.5712828616167,-307.622860117102,-90.15878280316822
healthy,135.60374960372528,-291.2894255416439,-661.3664286984176,552.9490521816407,552.9490521816392,43.87055627244354,-0.4605326195026462,-234.60901456587143,-1298.7368749277994,-206.80959715810118,87.47431644274593,214.0736465233784,-1.289826963723237,-518.583396478527,104.14851531003774,-175.88269608741874,348.02181973512734,60.977403081379904
healthy,-13.39480024531854,-294.8307408690138,-661.0810761283433,553.4430257709963,553.4430257710175,43.74550784290809,0.11441794141313394,-379.3076190051853,-1298.5740629473303,-209.12153208956062,87.47431644335123,96.96643706878193,-1.2669624090669567,-521.1855270829335,104.14851531003774,1009.4777397669818,-304.72175113279644,-14.713110396256786
healthy,12.636028301931995,1682.4689940515732,-471.69591365996246,-1433.3665968072398,-1433.3665968071496,-153.7131585154339,-0.5314514226863691,-236.67548352493057,689.205618161705,-208.72031500452684,87.47431644333707,-262.97277583098685,1.6790985822279358,-521.4071739420601,104.14851531003774,-316.39159134366906,665.437778579858,60.681562801211484
healthy,-289.46929270981644,766.2754881275519,-341.372547304062,-1444.8815300163528,-1444.8815300163387,44.16316264831219,1.7673477571071428,755.4200212832802,-1300.1620675709823,784.6972255653901,-405.0958902832904,385.2791487570298,4.78516307519186,1465.7484428347116,-683.3084596959725,1339.137075229044,-306.4954434164932,62.14638128962166
healthy,162.68197155386596,1688.7334396541037,-571.032008223026,-1440.594269514349,-1440.5942695145436,31.77978316761705,-0.46417321722961774,753.635646529419,-61.59426824621454,-193.8379038873367,87.49100610097565,365.7567334791131,-1.1885127380548406,1459.7352074468292,104.14851531003774,-316.40692964665953,641.3964606593887,111.23034436086328
healthy,305.13409247717385,-290.3887952054343,1285.7007326124635,553.0587581062756,553.0587581062906,45.514838207837556,-0.41400516064009424,-259.03412032890066,-1299.9167176018711,-206.95615758301525,87.20634263145027,67.75190440411673,-1.3729532888309572,-521.8355077100439,104.14851531003774,-313.89609199008106,-82.80225088430427,60.1848365474622
healthy,-78.3209929225693,-271.2433494971729,113.59767783393181,509.293489233076,509.29348923274085,43.842216407902995,-0.335964126861562,654.2832779834077,-1299.1919876638262,-199.00936527731247,-407.6132660270519,179.09053151765474,2.2633621368420895,1470.2450909093543,104.14851531003774,-310.98052499083883,437.58192928556434,63.86692359978973
healthy,144.95055087666907,-295.5202661921384,1306.7516765679816,553.3683162967611,553.3683162967259,45.73948329860705,-0.3693074328933642,-231.71466996417985,696.5982752087448,784.6972255653901,87.54748368213842,15.223487346774277,-1.44970145454164,-510.00527264979934,104.14851531003774,570.5279132309655,688.260618002924,35.292277682689246
healthy,319.42591758816644,-290.81541737862057,1209.8756003663857,552.084292510637,552.0842925108418,-9.91582541040195,-0.8750301109974605,-237.54190935485246,697.4902846505236,-143.87236998888594,87.454836706782,-154.1894111982681,-1.3501599643281574,-522.0141839864082,104.14851531003774,-319.98099892782074,-296.91003255945265,-90.51543858321291
healthy,258.61062975526187,-293.4709779445096,1295.413283423111,-1445.106118131987,-1445.1061181319806,-151.92433074777722,-0.43615255727138563,759.529786835586,695.516625883083,-209.61152591277224,87.64469931950563,-263.9802642972476,1.493669354176915,1470.7083623342814,104.14851531003774,-316.8015483507829,690.0849645313828,-88.93166511419096
healthy,460.61986702728933,-293.45761506144606,1223.7197647861112,553.5498009252973,553.5498009253243,43.55683419351176,-0.6737911707767841,-236.79148835641197,694.2490401981869,-96.66295506413692,87.35893847504096,-144.36358081030997,-0.7666017105544833,-521.0277096842672,104.14851531003774,13.104150989864593,688.2500655046626,-85.6457695086769
healthy,123.3227392276451,-295.65530312379343,1180.111686661818,553.8480900899057,553.8480900899233,-147.4447619782149,-0.7034515030932977,760.0501554909268,697.7528307557825,-200.35295435161393,87.18597742627006,-262.4319166492114,0.14528223833798304,1473.4805837934455,104.14851531003774,-319.864968402431,-309.32337157832893,-89.2231981291984
healthy,468.890283616355,-277.2772779798984,1272.4929378721185,-1444.9301752542158,-1444.9301752542146,43.77839666944374,-0.4688895229793686,-312.05110794137994,-1299.6624143843883,-204.73918510309616,86.48767657193872,178.69155112095922,-0.3831429133553579,-507.08123103583364,104.14851531003774,-316.9984609654889,189.8486178189377,62.86332288544423
healthy,238.2708865856815,-297.0050884876662,1304.5528174006952,553.227557718781,553.2275577186409,-153.5153156382592,-0.5741324979127359,-231.95945349024223,697.5535608617727,-211.32461336445604,87.5435736941557,-264.1818750394568,-1.3270381458016667,-521.6415436864743,104.14851531003774,-317.16232730457676,-308.11689605800854,-87.747465492526
healthy,142.02872084910277,-294.64235811935583,1250.0778081848653,552.7152917224158,552.715291722475,-19.842040131835798,-0.5941959397103584,-456.1589731209224,695.9278981908086,-205.37946229007073,87.30682408178592,-259.8419790174682,-1.3148529035010492,-522.0209074372906,104.14851531003774,-315.77973994811595,687.9243228539893,-88.44563822580261
healthy,143.88179914337505,-296.23656583656685,1305.2085202016383,553.1475945502137,553.1475945501593,-152.8577309234278,-0.7087149005007005,-237.59607661785307,697.4006078019825,-206.4388032283281,87.56230663509191,-263.1744746086122,-1.388647275175516,-522.2136710644235,104.14851531003774,-319.63623619914466,687.1793342200049,-85.15890719992429
healthy,312.7023334953414,-293.278823060563,1302.9413344227578,553.2669807306925,553.2669807306294,-74.67639659990002,-0.7113199438732509,-235.69156652066619,657.5907015321923,-207.31533576225914,87.46340133185647,-18.67209804732145,-0.760661873117841,-518.4966875772973,104.14851531003774,-318.2784720989536,189.54313413223593,61.24933758523437
healthy,310.6644027512211,-294.6349215632527,1307.7575241911363,553.8169168130208,553.8169168129909,52.554671404100986,-0.27567941126583734,-235.37479739744765,697.5783375786159,-212.63158183779765,87.49841767635652,-154.35123324137928,-1.2848339145448913,-517.6596345435927,-9.42179985319016,1008.3336551684321,688.2719092454547,-90.1078037450414
healthy,-175.64092070105548,755.5486751306187,-667.9593676540002,-1444.4122025705353,-1444.412202570511,44.618338527026324,3.468363205736477,664.6194735101052,-1300.247787272337,784.6972255653901,-406.7432977620949,394.7068481335924,-0.9645255918969164,1434.7946133006062,-894.5408474297616,1013.2196216308735,-310.05508727177363,65.85547140787388
healthy,152.95814798595364,-296.50771466624025,1308.0320118769487,553.182138877002,553.1821388770541,-149.75346414305872,-0.7793930888226426,-277.59935106858455,697.3262972968597,-187.01496451258814,87.68740589565769,-264.7693159023363,-1.3715046679932934,-522.0200189792112,104.14851531003774,-320.5426012412544,688.2020342746963,-48.60507734529544
healthy,143.31407134533762,-296.47589076948094,1308.522123719827,553.2545443239954,553.2545443240568,4.0876441133801595,-0.8430704519780823,-237.84397207110968,697.6741983030307,-158.50860483649095,87.62699951907112,-263.59615873219565,-1.421632536134184,-522.1621576513439,104.14851531003774,-320.12415674497623,681.0592469489403,37.404266194821425
healthy,313.7097641416563,701.1037307313586,1316.8524918096014,-1445.0442129120556,-1445.044212912048,-152.57479565779832,-0.42511854114775866,758.880447308339,697.2368107877817,-211.49242177627244,89.13398202735243,287.4177212635478,2.0656033038845285,1470.9740662592656,104.14851531003774,42.60199558261545,191.68860535629108,61.48926758467867
healthy,-154.69199711230152,1692.7262884926572,-645.6289955751341,-1444.4169521043586,-1444.4169521042713,642.6324473249299,8.632434294483186,751.9216255981503,-1300.5804239273955,784.6972255653901,-382.4330360349529,1069.9413578142476,23.926199611019285,1431.1209630962262,-894.9129165697691,1007.1580572129665,-276.50863734825055,121.84813333733219
healthy,-96.43598704848908,-289.2550325781377,-622.9047496894028,553.5762581503276,553.5762581502934,-153.5934454836321,-0.5398335143863207,662.8902547023788,694.1092412586195,-209.53646678292776,87.23407141827661,-93.74319548677437,-1.3520505925652637,1334.100216990285,104.14851531003774,-209.93080560388526,688.7533060646325,60.22021232939882
healthy,77.36564040571146,-285.3874495735505,-101.0949968309867,553.5903709282417,553.5903709282393,243.6637159854733,-0.2971506423821599,3.156726700300601,-1300.3751576562279,132.58508674026197,85.15144302866665,179.01396341582415,-0.8761769911179167,-62.27558816001745,104.14851531003774,-308.99760931884083,688.3880005561437,60.479438341340334
healthy,144.54000212899118,-295.78570980710856,1307.91351101059,553.3460418865492,553.3460418865527,63.932305043325265,-0.3241858249691238,-229.3279530401024,697.6038152092248,-144.14442712617816,87.35274566407436,-258.0381061982173,-1.4747108700115072,-506.51761840874485,104.14851531003774,1015.6673889712587,687.3775648470811,-87.46823413181194
healthy,174.99949999628143,-295.65249089198284,1304.2144113720842,553.3684684338147,553.3684684338392,44.84361134053815,-0.6876975894320306,-235.89565413252623,697.384702869181,311.95820727579235,87.21254926050946,-197.47816467343608,-1.4736485535312918,-518.6929463579585,104.14851531003774,-310.3813559970957,658.0026751403764,-60.21584151325948
healthy,296.6456064704501,-295.028774672564,1285.221242068347,-1445.0150485779866,-1445.0150485779768,293.47999237509003,-0.6741208945067101,-229.58050653003727,-1299.3959030516448,-180.7182464258407,97.81891133289523,503.46794112019666,0.5652117004897823,-507.08565018829864,104.14851531003774,-318.639677234042,689.6724734725075,60.19071675743302
healthy,-302.3121923634148,-295.2806824307259,-476.08893490437345,553.5363820033234,553.5363820033489,43.69789794589358,-0.5722717046726113,-375.89890726045013,-1298.1551543695068,-210.81287846749277,-408.6824050293538,178.834593037191,-0.5338900016915327,-520.0210001012081,104.14851531003774,14.06743347100985,190.25298244603874,62.518205686271735
healthy,136.99910174431432,-292.7788148964804,1262.9220649106937,553.8626152438204,553.8626152438353,45.85046346891767,-0.1420160782891144,-230.4732645112037,694.8149923928702,151.87029871221998,87.39758206980557,-179.12096628716148,-1.4187299943116054,-508.0814399572969,104.14851531003774,1008.6391530918494,-307.6848467545298,-51.78762778046272
c,-206.16076195728965,1682.7842461154569,-668.5285379683113,553.4387383406269,553.4387383406433,642.1947125505492,7.180120581850712,708.700306574811,-1300.0696828415253,784.6972255653901,-408.8844902981612,1408.8771150432276,7.608977787799119,1439.7903417410364,-894.5901221795478,1337.9371242230743,193.71006695961466,73.79847606739489
c,-185.46843393264143,1692.7018224388594,-668.1317308370571,-1444.869795071737,-1444.8697950717494,642.4911770609731,2.7641271188521577,684.6513262840123,-1300.4468756758224,784.6972255653901,-411.7621713383399,1281.908400369207,4.376720891209572,1471.2834485578874,-762.8460191383034,1022.8892997370862,-307.4874241504284,112.78348616924002
c,151.67799864586718,417.7023332250637,1260.6261632105447,-1444.4388989409392,-1444.438898940924,-152.6530712352506,-0.5191802137786786,-338.64654249918993,696.363339959323,-210.7944477848213,87.62262377499005,-79.56894060943459,-1.0982137236939602,-504.8341129589641,104.14851531003774,-317.03903792540495,-300.33462131279975,64.72791936173844
c,440.56929506284905,-292.36011860465265,1283.553089470452,-1445.0827653671995,-1445.0827653671972,-155.50306944509333,-0.21504688213185003,-211.31637090636477,688.4400729695146,-212.83711308367893,87.51688077926025,-29.232555095611506,1.9213119306411377,-520.8419748306871,104.14851531003774,-309.90233721211325,-308.66240851256975,61.659050253155456
c,-180.20264818346757,1691.451676561726,-660.3648099493541,-1445.0688183431416,-1445.0688183431266,44.78350378302325,4.929825318848028,629.6427630516736,-1299.6594856464944,784.6972255653901,-411.9453974493498,396.9239667820316,12.780153320374495,1459.6699006412978,-894.6022921003563,1336.826005123149,-301.28308326400753,72.98285286064173
c,-184.9633865320733,1692.0540903106016,-666.98276533736,-1445.0409475942597,-1445.0409475942613,642.5559209583619,2.1945555166092103,759.8888519198208,-1295.3970573383385,784.6972255653901,-411.617331674792,1066.4663620673014,4.77957235750847,1469.914131667941,-894.2022009009953,1246.9493999644753,-307.32824431234076,112.75797456056807
c,-184.2661239623241,1693.0711651308952,-665.9813694284056,-1445.0050911040714,-1445.0050911040603,642.6474806253223,3.150123140611372,758.9483858957354,-1300.4586016193425,784.6972255653901,-411.8089438160134,1280.7894599182239,7.526945852973173,1470.7392645019822,-894.5739788064399,1339.2326774741503,-302.24120695137754,114.32035468694023
c,144.19655168429475,-294.0865422650382,-659.4627599256005,-1445.0880012303871,-1445.0880012303815,642.5332686658444,2.57502723866838,758.4464639368883,-1299.833501930367,537.6288457130973,83.05485610060202,1278.3362231327237,8.12107156121084,1467.022183372343,104.14851531003774,1322.847453603784,-305.62099300025716,61.71483599154288
c,-182.34325146362448,1694.4426021830786,-659.9509430652104,-1445.0182544612321,-1445.0182544612292,642.672178487083,7.696343948872947,635.2365137715755,-1300.4549084938712,784.6972255653901,-411.99811595006656,1278.6941731214092,22.480783860824147,1433.2789312262767,-894.5236656345725,1337.7824578745149,-300.6084652906171,72.66809610859295
c,-181.60688077370708,1694.3528793331338,-655.0017180178033,-1444.993746338384,-1444.9937463383867,642.5193978602911,8.313059208044034,753.0292360919286,-1300.3124378956377,784.6972255653901,-411.6035346894154,1281.4670822031355,24.145820281954286,1436.1198458405247,-894.6241212008989,1329.1381954206445,-298.69088368967226,120.78379532109311
c,-185.671563142285,-289.85935312025117,-660.3594782811092,553.9299937963781,553.929993796385,642.6362398290817,1.2313338536637528,631.6101585629913,-1300.303118900231,784.6972255653901,-411.42088515707354,1278.6226601639087,2.825684158522164,1473.1310242953161,-884.184970428962,1337.8874102141367,195.799683952569,62.246694367780734
c,-184.25955919129296,1691.6535232886558,-665.833256874326,-1444.5312516910435,-1444.5312516910822,44.10584142679729,2.067817001739576,759.799343767008,-1299.595827534035,784.6972255653901,-411.12698027969,394.1657742353376,5.698264111584819,1469.8547006314243,-893.8812100581503,1438.3550866960275,-307.0111979553997,112.76533667417489
c,-170.09029164094153,1694.0725799619017,-656.9984788877665,-1444.7405319667178,-1444.7405319666836,642.3908551865463,8.816198500331591,619.8975646758627,-1300.483999374069,784.6972255653901,-393.9004991273548,1282.6200308445457,21.612900451228427,1388.8310684431358,-894.5812954241837,1329.6181892106497,-298.07279516213407,88.26910576328721
c,-184.7228438897671,1694.8337494389525,-663.0342035586013,-1445.138936182987,-1445.1389361829845,44.03167093181171,2.632663209735396,684.868610212165,-1280.9147922987531,784.6972255653901,-411.4270764391874,388.2109646081196,3.6980608054610107,1471.087949083857,-894.1258101932373,1339.8739562611556,192.18676812021795,112.37742803835839
c,-165.75505618957519,1695.0595882495154,-658.1885468242839,-1444.89409934701,-1444.8940993470196,642.3665997336711,8.041648456168556,625.6880190374162,-1299.842208655516,784.6972255653901,-387.1440332518354,1281.8009909788218,25.671053845345625,1417.2227729874849,-894.8581437662182,1322.9376686853957,-296.0533337533062,69.56310192631054
c,-196.42633116180392,1694.1146863204222,-653.6444590584674,-1444.727816872388,-1444.727816872388,641.183226750682,4.30592277738705,678.6644660448402,-1300.2678327866138,784.6972255653901,-404.4379845051707,1064.6509200586365,10.877187980153337,1458.9754157842335,-892.8383343005426,1013.2841482174643,-303.7836669004535,80.83395925151117
c,-184.45474600433633,1689.2988370533612,-662.8218451957835,-1444.6831975311118,-1444.683197531078,642.1681116829492,4.115354197438233,758.8721268613822,-1300.294587244054,784.6972255653901,-411.6265103291656,1279.583802775325,7.87958382973494,1471.14310611164,-894.2677002397286,1339.8488907941617,-305.27522756160346,114.79101562309494
c,-16.122304814248064,1685.94742000928,-656.3245198038644,-1444.3760178749926,-1444.376017875019,642.6357903586786,6.322023907373028,693.9477722306816,-1299.1450954220447,636.5547476866442,-160.79573820689473,1214.1854235080464,-0.8395599452077827,1450.4246079414042,-875.4665204152885,1017.3943328936052,-309.89610683717297,70.44094944121
c,328.8407776419926,-278.0019044469969,1309.1309351340583,-1444.8743907423857,-1444.8743907423686,1041.994141058319,-0.13983921528391247,-407.1652222744485,695.4372486829368,-208.86391064509021,86.4821692390575,953.017077468452,3.3642963970058295,-516.3756766447683,104.14851531003774,260.54023034300434,-303.0940568156502,64.37490916536133
c,-178.53094883699077,222.08584206718245,-666.6460305057295,-1445.1480995921534,-1445.1480995921552,642.3706996667576,2.571610596666283,758.9123126838055,-1299.3093651724198,784.6972255653901,-400.90127056399865,1066.0973333311074,-0.7892194215464077,1470.103920928376,-889.0966791079774,1023.7943387524492,-309.973788830605,113.41315435946598
c,-182.16942926037163,1694.4581026648711,-660.700009682939,-1444.7881907310268,-1444.7881907310266,642.3664063557787,12.23399461084677,630.7769105562854,-1300.3433106035836,784.6972255653901,-411.84641821673955,1282.9840614338545,25.421387575294432,1072.011730561628,-894.8201713838471,1326.2225900101018,-299.45671722507853,115.24076046526207
c,-181.08384862979517,1692.6708846317852,-653.7602478474187,-1444.8133141600638,-1444.8133141600551,642.5993542984301,4.643577771467559,756.5463876181824,-1299.4603106372956,784.6972255653901,-411.56098820199304,1066.9854409825798,16.51552701074303,1453.9001123302478,-894.6583983637229,1334.9349839428896,-301.1860635910323,115.18763134832413
c,-184.554006922718,1692.8088173779242,-669.3200681557804,552.18505657609,552.185056576202,44.13810994847265,3.2572134508372868,630.3267590415355,-1300.0713653419507,328.840926983606,-411.72439076179205,396.4457112020328,4.860010231919943,1467.8761951275524,-289.2683365064095,1026.136400818064,-307.37514728283395,111.2543898842488
c,101.7457088795917,-282.9598623887916,-664.0524842203096,551.980731597639,551.9807315976796,642.0752509901629,-0.5172863007395081,-250.78596376543774,-1293.354042847751,-207.4055828454655,87.24169490044136,1065.1226114089045,2.0595983256472996,-520.9950982128413,104.14851531003774,-53.94787723212895,-308.05599219629534,60.44436875927785
c,-177.80095476058764,1687.9700826514631,-647.9212107055108,-1445.0910709624645,-1445.0910709624618,642.6616767851742,6.921217362968388,628.436607430937,-1300.3916664484232,784.6972255653901,-412.01547718424644,1279.064067896146,24.980003173875332,1448.374645481944,-895.0031024791315,1333.3564479200404,-297.1944521284953,84.8793277212997
c,-166.4118646203185,1694.5961674768964,-647.2172112205285,-1444.9981565444884,-1444.998156544475,642.6807325212524,2.2668532900738736,627.2601342732522,-1300.4267405555415,438.7924286505663,-389.5918934022809,1066.9455887187773,24.291783481994855,1446.6760801136506,-894.9176309391573,25.410979688687217,-300.21637990661856,67.99806918070824
c,-290.6715243624647,1694.666895745735,-661.3584267872023,-1444.9708164016606,-1444.9708164016283,642.351673817486,8.607345141599428,453.42333939164797,-1300.3869874377995,784.6972255653901,-406.44551557310183,1280.3678849409725,19.517710931714362,1438.37874983061,-891.3322583273439,1018.5447045584791,-301.0091184960504,75.09598875708038
c,-184.56255466274544,1692.2779411060983,-667.8506150523706,-1444.9306431645223,-1444.9306431645023,630.7455114548318,2.287674909922441,629.9934792744904,-1300.463906456832,784.6972255653901,-408.8258806223804,1269.8406965010336,4.659184486882963,1469.7733526620493,-892.4762741764298,1012.8435111145587,-307.6864935133107,64.33808864286347
c,-239.9040472105785,-63.11620927274646,-669.9022053073435,540.4166152208787,540.4166152207755,45.76706967899624,10.638702900797806,502.91384957990635,-1300.083236560739,784.6972255653901,-397.6023981048674,184.63466282400734,29.443408657806515,1411.0091848020654,-894.5245813978719,1328.8897054695606,-294.9452370163612,116.78993307675898
c,-173.11452253958637,1693.814005283988,-665.1139196054062,-1444.9251986786162,-1444.925198678612,642.134314215459,3.9734665998808474,757.5632817108949,-1300.41566815906,784.6972255653901,-395.01309809286806,1279.9283015834583,7.350481461252058,1468.151568550677,-894.3816779438529,1339.8792449079212,-305.9569114724792,114.44711015965049
c,-193.78591013901135,1693.6209346242758,-668.3865636188718,-1445.0166451156379,-1445.0166451156304,44.026734560393855,2.1972503255527553,659.8428656004801,-1300.2585253068114,784.6972255653901,-411.37337491988114,395.4230641800237,4.42268053031347,1469.2468833611028,-893.3366892054213,1340.2901896817486,-307.28036190420886,70.06864385464681
c,-186.1516535716503,1691.8358748816327,-666.409861301617,-1444.7878494792758,-1444.7878494792326,642.7042899764925,1.3278646473371052,686.5968489070208,-1299.492407149758,784.6972255653901,-411.4106534851459,1281.7078695261496,2.513427727344662,1472.6891348601575,-893.9623183801933,1341.0178139971383,682.3630413610613,74.00210813633497
c,6.4681213950678496,-281.83486156981013,-641.1174236472632,-1444.5073027062435,-1444.507302706268,67.13814910590779,-0.4609780192986223,-175.42927383957164,697.40599616995,-209.46002260403432,87.20833156118007,178.6276266321359,2.04848957628809,-246.2258206721014,104.14851531003774,25.04658080499769,-308.22288595888665,65.90497462205823
c,142.9020207384622,-294.9823096173804,1307.6706331182286,553.1436088936092,553.1436088936995,44.78795122074932,-0.7944680001429167,-237.52660321409292,697.4063532043765,-200.9930736540122,87.67391425352349,-262.6474997955003,-1.3702862283457202,-522.0077645557433,104.14851531003774,-320.0041130251961,688.2063513391698,-48.11125757950619
c,-147.31690159652013,1693.521099947257,-669.1190687597388,-1444.7188998759725,-1444.7188998759837,43.91504177848672,1.9133290552463933,684.494914226534,-1300.198149047621,784.6972255653901,-353.5494585161909,392.4491493811943,3.1806203851117507,1473.4654174480063,-894.2903560048475,1026.6530611105884,-307.9041384531216,111.946842027763
c,-186.35140516739338,-280.071579735557,-668.4443399709148,-1439.294548124244,-1439.2945481240067,642.1285840221419,1.4896556410998412,-235.05782961086862,-1299.8554719190406,784.6972255653901,-410.8449533726569,1282.582484699012,3.9929383301576413,-518.8386613232901,-893.1904027828459,1340.705569097555,-306.01132222242927,69.28554875604284
c,-179.4979440122946,1693.332407050546,-649.8984760368908,-1444.9043122187013,-1444.9043122187168,46.56451801427511,7.033242682644296,634.4762993232185,-1300.33298237512,784.6972255653901,-411.6887362687897,400.0197188228651,21.816043945079116,1466.9777843131299,-893.0265408443129,1336.7333356913477,-298.1912317143404,74.73849943481464
c,-259.1042979094281,217.04717371334294,-669.8249221340631,-1444.844502309927,-1444.8445023098818,642.2953923338757,0.9836993716065303,664.4269792582692,-1300.3968055306536,784.6972255653901,-409.7326629049517,1277.566784597427,2.0786253933569787,1403.8195913713962,-893.4276757293692,1340.9537371642973,192.18953438404606,61.36619242057604
