framework,version,device,op_name,kernel_source,quant_type,num_token,hidden_size,intermediate_size,avg_ms
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,1,7168,2048,0.04091840088367462
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,2,7168,2048,0.0406143993139267
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,4,7168,2048,0.0361952006816864
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,8,7168,2048,0.035420799255371095
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,16,7168,2048,0.033529600501060484
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,32,7168,2048,0.03343999981880188
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,64,7168,2048,0.02534399926662445
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,128,7168,2048,0.03168320059776306
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,256,7168,2048,0.041228801012039185
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,512,7168,2048,0.05822399854660034
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,1024,7168,2048,0.09709439873695373
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,2048,7168,2048,0.17661759853363038
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,4096,7168,2048,0.31751039028167727
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,8192,7168,2048,0.6155392169952393
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,16384,7168,2048,1.2072640419006349
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,32768,7168,2048,2.3793535232543945
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,65536,7168,2048,4.6804767608642575
SGLang,0.5.6.post2,NVIDIA H200 NVL,mlp,deepseek_v3,fp8_block,131072,7168,2048,9.301644897460937
