framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,uniform,0.43456457342420307
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.6,1.4103935956954956
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_0.8,1.331792460169111
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.01,1.18322194984981
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.02,1.1795620543616159
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,32,7168,2048,8,256,1,2,power_law_1.2,1.0141439965793064
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,uniform,0.4139840006828308
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.6,1.8030381679534913
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,uniform,0.42175085629735676
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,uniform,0.41648457305771963
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,uniform,0.426948572908129
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,uniform,0.4320822869028364
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,uniform,0.4132022900240762
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.6,0.4682130285671779
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.6,1.1009645683424814
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,uniform,0.4229851407664163
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_0.8,1.8107483318873814
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.6,0.4024868581976209
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_0.6,0.40470399856567385
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_0.8,0.44501942907060893
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.6,0.4004214814731053
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_0.8,0.40282697081565855
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,uniform,0.4276160001754761
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_0.6,0.6764699459075928
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_0.8,0.4090130303587232
