framework,version,device,op_name,kernel_source,mla_dtype,kv_cache_dtype,num_heads,batch_size,isl,tp_size,step,latency
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,4,1,0,0.7416400089859962
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,8,1,0,0.7470320016145706
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,16,1,0,0.7340639904141426
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,32,1,0,0.7345160022377968
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,64,1,0,0.7242119982838631
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,128,1,0,0.7324720099568367
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,256,1,0,0.7412280142307281
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,512,1,0,0.7874919921159744
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,1024,1,0,0.9151520058512688
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,2048,1,0,1.3816679865121841
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,4096,1,0,2.675924003124237
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,8192,1,0,7.3039000034332275
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,1,16384,1,0,23.523024082183838
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,4,1,0,0.7381799891591072
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,8,1,0,0.7314199879765511
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,16,1,0,0.7271119952201843
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,32,1,0,0.7240240052342415
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,64,1,0,0.7547679990530014
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,128,1,0,0.7502680122852325
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,256,1,0,0.7868120074272156
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,512,1,0,0.8828920051455498
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,1024,1,0,1.2617439776659012
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,2048,1,0,2.209944039583206
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,4096,1,0,5.204587996006012
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,8192,1,0,15.171804070472717
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,2,16384,1,0,47.422264099121094
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,4,1,0,0.7343399971723557
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,8,1,0,0.7400400042533875
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,16,1,0,0.7342039942741394
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,32,1,0,0.7301560044288635
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,64,1,0,0.7503800019621849
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,128,1,0,0.7970599979162216
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,256,1,0,0.9054720029234886
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,512,1,0,1.213988021016121
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,1024,1,0,1.9670919924974442
SGLang,0.5.6.post2,NVIDIA H200 NVL,mla_context,flashinfer,fp8_block,fp8,128,4,2048,1,0,4.235091984272003
