SMILES,
Fc1c(-c2cccc3ccccc23)ncc2c(N3C[C@H]4CC[C@@H](C3)N4)nc(OCC34CCCN3CCC4)nc12,
C=CC(=O)N1CCN2Cc3cc(Cl)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,
C=CC(=O)N1CC2(CC(n3nc(-c4cccnc4)c(-c4c(Cl)ccc5[nH]ncc45)c3C)C2)C1,
C=CC(=O)N1CC2(CC(n3nc(-c4ccccc4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,
C=CC(=O)N1CCN2c3ncnc4c(F)c(-c5c(O)cccc5F)c(Cl)c(c34)OCC[C@H]2C1,
C=CC(=O)N1CC2(CC(n3nc(-c4ccccn4)c(-c4c(Cl)c(C)cc5[nH]ncc45)c3C)C2)C1,
C=CC(=O)N1CCN2Cc3ccc(-c4c(O)cccc4F)c(Cl)c3OC[C@H]2C1,
C=CC(=O)N1CCN(c2nnc(-c3ccccc3OC)c3cc(-c4c(O)cccc4F)c(Cl)cc23)CC1,
CN(C)Cc1[nH]c2ccccc2c1[C@H]1NC(=O)c2ccc(O)cc21,
C=CC(=O)N1CCN2Cc3cc(OC4CC4)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,
C=CC(=O)Nc1ccc(-c2nn(C(C)C)c(-c3c(C)ccc4[nH]ncc34)c2C)c(F)c1,
C=CC(=O)N1CCN2c3ncnc4cc(-c5c(O)cccc5Cl)c(Cl)c(c34)OC[C@@H]2C1,
C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4c(O)cccc4F)c(Cl)cc23)CC1,
C=CC(=O)N1CCN(c2ncnc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,
C=CC(=O)N1CCN2Cc3cc(OC(F)F)c(-c4c(O)cccc4Cl)c(F)c3OC[C@H]2C1,
C=CC(=O)N1CCN(c2nc(O[C@@H](C)CN(C)C)nc3c2CCN(c2cc(O)cc4ccccc24)C3)CC1,
