framework,version,device,op_name,kernel_source,nccl_dtype,num_gpus,message_size,latency
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,256,0.0053
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,512,0.00529
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,1024,0.0079
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,2048,0.00789
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,4096,0.00763
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,8192,0.00683
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,16384,0.008289999999999999
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,32768,0.00931
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,65536,0.01245
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,131072,0.01831
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,262144,0.03537
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,524288,0.04851
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,1048576,0.07179
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,2097152,0.1218
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,4194304,0.2276
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,8388608,0.439
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,16777216,0.868
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,33554432,1.7322000000000002
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,67108864,3.4761
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,134217728,6.931
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,2,268435456,13.698
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,512,0.00531
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,1024,0.00518
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,2048,0.00539
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,4096,0.00529
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,8192,0.00808
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,16384,0.00675
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,32768,0.0077800000000000005
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,65536,0.00919
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,131072,0.0126
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,262144,0.01825
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,524288,0.03546
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,1048576,0.049060000000000006
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,2097152,0.07175000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,4194304,0.12140000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,8388608,0.226
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,16777216,0.439
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,33554432,0.8625
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,67108864,1.7368
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,134217728,3.4492
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,268435456,6.9504
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,int8,2,536870912,13.788
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,256,0.00709
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,512,0.007240000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,1024,0.00907
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,2048,0.009380000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,4096,0.01086
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,8192,0.01091
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,16384,0.00934
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,32768,0.0115
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,65536,0.0172
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,131072,0.020489999999999998
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,262144,0.02716
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,524288,0.04339
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,1048576,0.06614
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,2097152,0.11240000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,4194304,0.2059
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,8388608,0.401
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,16777216,0.7635000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,33554432,1.5250000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,67108864,3.0077
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,134217728,6.0199
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,half,2,268435456,12.042
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,512,0.00688
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,1024,0.00721
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,2048,0.00872
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,4096,0.00811
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,8192,0.008400000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,16384,0.008320000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,32768,0.00979
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,65536,0.01114
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,131072,0.016870000000000003
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,262144,0.020390000000000002
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,524288,0.02741
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,1048576,0.04356
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,2097152,0.06628
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,4194304,0.11270000000000001
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,8388608,0.2047
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,16777216,0.39280000000000004
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,33554432,0.7641
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,67108864,1.5272999999999999
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,134217728,3.031
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,268435456,6.0335
TRTLLM,2.27.3,NVIDIA L40S,alltoall,NCCL,int8,2,536870912,11.987
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,256,0.00531
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,512,0.00549
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,1024,0.00529
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,2048,0.0077
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,4096,0.00583
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,8192,0.00677
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,16384,0.0083
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,32768,0.00915
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,65536,0.01253
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,131072,0.01818
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,262144,0.03388
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,524288,0.047479999999999994
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,1048576,0.07257
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,2097152,0.1254
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,4194304,0.2339
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,8388608,0.45930000000000004
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,16777216,0.9012000000000001
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,33554432,1.8184000000000002
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,67108864,3.6365000000000003
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,134217728,7.1795
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,half,2,268435456,14.182
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,512,0.00531
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,1024,0.00777
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,2048,0.00659
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,4096,0.008490000000000001
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,8192,0.007240000000000001
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,16384,0.006690000000000001
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,32768,0.008199999999999999
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,65536,0.00929
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,131072,0.01259
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,262144,0.018420000000000002
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,524288,0.03523
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,1048576,0.04939
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,2097152,0.0746
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,4194304,0.1278
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,8388608,0.23600000000000002
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,16777216,0.46130000000000004
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,33554432,0.9075
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,67108864,1.8400999999999998
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,134217728,3.6143
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,268435456,7.1573
TRTLLM,2.27.3,NVIDIA L40S,reduce_scatter,NCCL,int8,2,536870912,13.719
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,256,0.00774
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,512,0.00596
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,1024,0.00631
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,2048,0.0064600000000000005
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,4096,0.00809
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,8192,0.00754
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,16384,0.0091
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,32768,0.01256
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,65536,0.018760000000000002
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,131072,0.030670000000000003
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,262144,0.05002
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,524288,0.07476000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,1048576,0.1207
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,2097152,0.2215
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,4194304,0.4289
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,8388608,0.8504
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,16777216,1.6893
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,33554432,3.3588000000000005
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,67108864,6.719600000000001
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,134217728,13.373000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,half,2,268435456,26.7
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,512,0.0088
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,1024,0.00856
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,2048,0.008400000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,4096,0.00654
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,8192,0.00801
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,16384,0.00763
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,32768,0.00908
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,65536,0.012660000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,131072,0.01877
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,262144,0.030510000000000002
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,524288,0.052360000000000004
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,1048576,0.07693000000000001
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,2097152,0.1226
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,4194304,0.22119999999999998
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,8388608,0.4318
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,16777216,0.8489
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,33554432,1.685
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,67108864,3.3686
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,134217728,6.6983999999999995
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,268435456,13.348
TRTLLM,2.27.3,NVIDIA L40S,all_reduce,NCCL,int8,2,536870912,26.625
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,256,0.00863
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,512,0.01085
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,1024,0.00992
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,2048,0.00873
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,4096,0.00912
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,8192,0.01055
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,16384,0.01365
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,32768,0.02097
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,65536,0.03615
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,131072,0.06663
TRTLLM,2.27.3,NVIDIA L40S,all_gather,NCCL,half,4,262144,0.09856999999999999
