X,Y,Z
753.0,219.0,23689.0
671.0,125.0,16955.0
622.0,175.0,18778.0
303.0,560.0,29703.0
150.0,320.0,20719.0
663.0,716.0,24650.0
817.0,764.0,15174.0
12.0,711.0,21773.0
664.0,765.0,20776.0
795.0,729.0,16566.0
284.0,279.0,17736.0
100.0,23.0,8053.0
703.0,383.0,29063.0
116.0,79.0,8719.0
981.0,455.0,1371.0
337.0,380.0,27113.0
834.0,791.0,14210.0
567.0,1015.0,6738.0
945.0,882.0,10672.0
970.0,862.0,8142.0
785.0,495.0,23038.0
678.0,925.0,10726.0
611.0,364.0,31867.0
762.0,271.0,16303.0
891.0,999.0,10761.0
397.0,995.0,9664.0
516.0,791.0,22992.0
763.0,619.0,22116.0
1.0,882.0,7361.0
1003.0,783.0,10114.0
529.0,256.0,20933.0
242.0,390.0,22183.0
686.0,930.0,10540.0
137.0,945.0,15033.0
679.0,588.0,30043.0
889.0,867.0,11640.0
256.0,296.0,16988.0
532.0,211.0,20250.0
459.0,759.0,25472.0
269.0,352.0,20860.0
552.0,207.0,20202.0
909.0,107.0,19576.0
161.0,91.0,10355.0
684.0,588.0,29526.0
679.0,28.0,16991.0
517.0,158.0,18675.0
128.0,835.0,11241.0
629.0,997.0,12991.0
700.0,32.0,17134.0
444.0,517.0,59386.0
167.0,816.0,12242.0
725.0,643.0,24488.0
98.0,916.0,10725.0
170.0,7.0,9114.0
425.0,973.0,10557.0
263.0,433.0,18128.0
474.0,108.0,16820.0
960.0,756.0,11983.0
519.0,740.0,26918.0
486.0,742.0,29780.0
293.0,605.0,27291.0
144.0,89.0,9685.0
679.0,820.0,17712.0
184.0,536.0,22222.0
926.0,164.0,15127.0
711.0,12.0,18264.0
662.0,181.0,18365.0
199.0,736.0,15625.0
441.0,679.0,35683.0
511.0,416.0,37465.0
268.0,1013.0,13593.0
95.0,643.0,16261.0
34.0,395.0,17293.0
547.0,687.0,36699.0
630.0,305.0,24773.0
255.0,918.0,14608.0
566.0,687.0,33954.0
298.0,555.0,29803.0
618.0,934.0,10198.0
377.0,231.0,18365.0
604.0,87.0,17891.0
560.0,544.0,58681.0
444.0,109.0,16360.0
199.0,240.0,21053.0
14.0,977.0,13961.0
399.0,669.0,31806.0
639.0,232.0,20540.0
137.0,779.0,12837.0
1005.0,283.0,11245.0
238.0,520.0,22617.0
581.0,511.0,59469.0
848.0,118.0,26963.0
940.0,868.0,11011.0
409.0,662.0,33804.0
328.0,36.0,18221.0
461.0,262.0,21490.0
473.0,219.0,19439.0
64.0,700.0,12378.0
957.0,910.0,10050.0
513.0,476.0,41121.0
169.0,307.0,14902.0
520.0,185.0,19632.0
989.0,714.0,10374.0
925.0,807.0,12435.0
611.0,499.0,49850.0
921.0,133.0,16341.0
183.0,26.0,10144.0
941.0,624.0,11863.0
135.0,369.0,23764.0
400.0,441.0,38201.0
961.0,691.0,11492.0
119.0,836.0,11017.0
212.0,1008.0,11380.0
90.0,899.0,10591.0
969.0,669.0,11434.0
368.0,649.0,30879.0
428.0,942.0,11872.0
758.0,521.0,26776.0
833.0,274.0,6034.0
595.0,553.0,49412.0
610.0,591.0,43006.0
690.0,76.0,16991.0
364.0,988.0,9535.0
51.0,386.0,20020.0
97.0,749.0,12759.0
928.0,379.0,10181.0
984.0,365.0,6226.0
356.0,680.0,28586.0
747.0,819.0,15489.0
940.0,712.0,16506.0
723.0,918.0,11534.0
302.0,900.0,17632.0
755.0,712.0,18833.0
719.0,36.0,16991.0
309.0,415.0,23553.0
673.0,523.0,35873.0
906.0,278.0,4564.0
452.0,297.0,23740.0
22.0,965.0,16902.0
344.0,960.0,14192.0
83.0,537.0,12844.0
136.0,524.0,23803.0
694.0,170.0,17173.0
608.0,295.0,24310.0
918.0,419.0,10456.0
618.0,111.0,17314.0
291.0,294.0,18633.0
280.0,577.0,26240.0
301.0,270.0,17411.0
441.0,801.0,20996.0
724.0,704.0,20616.0
510.0,124.0,17823.0
6.0,300.0,20738.0
178.0,183.0,15423.0
169.0,442.0,12955.0
525.0,448.0,38951.0
254.0,895.0,12907.0
244.0,409.0,23015.0
393.0,81.0,14986.0
281.0,755.0,16389.0
432.0,737.0,26741.0
798.0,780.0,15688.0
553.0,945.0,13110.0
609.0,931.0,10723.0
553.0,928.0,15634.0
879.0,600.0,18250.0
617.0,939.0,10193.0
600.0,963.0,10095.0
490.0,967.0,11268.0
619.0,644.0,37350.0
579.0,302.0,24851.0
303.0,921.0,19658.0
367.0,178.0,15709.0
562.0,253.0,21257.0
580.0,67.0,19651.0
232.0,974.0,16504.0
662.0,461.0,34129.0
26.0,710.0,18752.0
495.0,56.0,18658.0
759.0,51.0,16991.0
692.0,351.0,25699.0
266.0,323.0,18676.0
812.0,525.0,12874.0
611.0,797.0,19013.0
535.0,695.0,34351.0
664.0,237.0,20939.0
981.0,49.0,20399.0
958.0,628.0,13113.0
682.0,235.0,24258.0
634.0,66.0,16991.0
930.0,488.0,4189.0
152.0,330.0,21008.0
190.0,201.0,17691.0
555.0,1017.0,7848.0
403.0,292.0,23384.0
685.0,571.0,29006.0
49.0,248.0,24764.0
279.0,290.0,18458.0
213.0,26.0,11003.0
748.0,67.0,16991.0
449.0,829.0,19354.0
696.0,689.0,23089.0
141.0,726.0,14027.0
279.0,970.0,17559.0
408.0,804.0,19701.0
787.0,40.0,16991.0
780.0,898.0,13160.0
223.0,212.0,13385.0
319.0,332.0,22169.0
457.0,808.0,20723.0
703.0,178.0,17091.0
130.0,247.0,13321.0
923.0,704.0,14882.0
386.0,44.0,15977.0
259.0,709.0,18680.0
936.0,305.0,4117.0
947.0,718.0,14296.0
308.0,737.0,20793.0
69.0,923.0,15950.0
695.0,1014.0,11226.0
610.0,132.0,17969.0
655.0,886.0,12596.0
708.0,188.0,17056.0
386.0,150.0,16037.0
38.0,924.0,15341.0
638.0,199.0,19060.0
1004.0,654.0,6195.0
227.0,167.0,12712.0
824.0,485.0,16237.0
831.0,727.0,15976.0
815.0,959.0,12007.0
580.0,156.0,18591.0
427.0,264.0,20735.0
675.0,311.0,23689.0
824.0,413.0,22099.0
30.0,684.0,12210.0
819.0,597.0,19578.0
894.0,938.0,9911.0
470.0,278.0,22803.0
500.0,127.0,16832.0
190.0,146.0,12191.0
739.0,333.0,15263.0
403.0,662.0,32953.0
27.0,580.0,12319.0
949.0,413.0,6039.0
193.0,484.0,17858.0
714.0,56.0,16991.0
256.0,293.0,16617.0
177.0,30.0,8717.0
422.0,70.0,16550.0
108.0,867.0,10160.0
678.0,908.0,11516.0
790.0,411.0,21198.0
120.0,441.0,11115.0
324.0,1005.0,15035.0
639.0,20.0,16991.0
332.0,914.0,13041.0
1023.0,711.0,7663.0
879.0,285.0,4906.0
896.0,178.0,18019.0
65.0,310.0,20183.0
84.0,937.0,14825.0
19.0,799.0,21077.0
838.0,685.0,16958.0
582.0,1.0,28551.0
515.0,167.0,18997.0
726.0,397.0,26746.0
279.0,445.0,21826.0
219.0,587.0,22612.0
862.0,787.0,13563.0
424.0,767.0,23314.0
753.0,339.0,15320.0
890.0,841.0,12145.0
219.0,603.0,23798.0
878.0,911.0,10787.0
882.0,1010.0,12327.0
962.0,864.0,9732.0
86.0,580.0,14722.0
327.0,1000.0,15079.0
742.0,518.0,25595.0
414.0,855.0,16069.0
458.0,571.0,58084.0
98.0,874.0,9899.0
911.0,896.0,11001.0
557.0,984.0,8554.0
946.0,972.0,6681.0
925.0,478.0,3409.0
56.0,924.0,16464.0
342.0,290.0,23362.0
73.0,550.0,12437.0
750.0,468.0,26861.0
78.0,884.0,9380.0
12.0,715.0,22761.0
484.0,404.0,36735.0
511.0,118.0,18027.0
166.0,65.0,9878.0
324.0,575.0,30272.0
723.0,953.0,10804.0
47.0,258.0,22962.0
867.0,402.0,20336.0
333.0,439.0,27153.0
40.0,991.0,15085.0
935.0,174.0,11634.0
683.0,830.0,17623.0
331.0,767.0,19445.0
508.0,836.0,21409.0
663.0,770.0,21125.0
512.0,31.0,26321.0
93.0,680.0,13699.0
473.0,48.0,19131.0
407.0,185.0,17181.0
657.0,279.0,22791.0
230.0,442.0,16108.0
321.0,784.0,18253.0
270.0,734.0,17416.0
587.0,145.0,18354.0
587.0,431.0,44044.0
268.0,66.0,11309.0
1000.0,749.0,11114.0
349.0,387.0,28255.0
654.0,257.0,23034.0
335.0,467.0,33369.0
989.0,831.0,10904.0
545.0,166.0,19278.0
468.0,847.0,18354.0
255.0,267.0,16798.0
792.0,498.0,20843.0
399.0,620.0,38021.0
945.0,157.0,12566.0
667.0,576.0,31879.0
455.0,679.0,37339.0
83.0,649.0,15051.0
201.0,57.0,10310.0
274.0,595.0,24920.0
590.0,317.0,25978.0
324.0,861.0,14884.0
354.0,603.0,32012.0
233.0,444.0,16366.0
887.0,726.0,14446.0
276.0,627.0,23809.0
573.0,1013.0,7921.0
624.0,659.0,34871.0
388.0,841.0,17222.0
113.0,552.0,14023.0
930.0,369.0,7246.0
749.0,929.0,11769.0
422.0,114.0,15987.0
299.0,767.0,17922.0
667.0,734.0,23744.0
729.0,513.0,26552.0
346.0,589.0,33381.0
763.0,604.0,22263.0
143.0,727.0,14040.0
921.0,711.0,14318.0
724.0,415.0,27157.0
222.0,932.0,15912.0
477.0,998.0,9591.0
175.0,372.0,25297.0
831.0,404.0,19846.0
409.0,704.0,28371.0
741.0,849.0,14182.0
688.0,501.0,29838.0
658.0,916.0,10970.0
334.0,98.0,13826.0
338.0,184.0,15058.0
914.0,517.0,11606.0
145.0,356.0,24299.0
349.0,704.0,26189.0
510.0,289.0,24136.0
304.0,992.0,17107.0
696.0,502.0,28994.0
9.0,821.0,9790.0
497.0,315.0,27818.0
149.0,389.0,19934.0
645.0,401.0,33296.0
37.0,34.0,12493.0
287.0,947.0,20726.0
388.0,767.0,21558.0
913.0,639.0,13950.0
1009.0,1004.0,5386.0
114.0,820.0,11542.0
103.0,226.0,13300.0
671.0,647.0,28698.0
444.0,740.0,26924.0
142.0,133.0,10224.0
52.0,360.0,17953.0
731.0,910.0,11988.0
447.0,444.0,51562.0
236.0,491.0,21361.0
544.0,454.0,41190.0
803.0,198.0,17244.0
316.0,893.0,13779.0
176.0,655.0,18417.0
643.0,299.0,24415.0
373.0,770.0,20976.0
39.0,712.0,18255.0
677.0,45.0,16991.0
231.0,101.0,11016.0
126.0,932.0,13367.0
746.0,486.0,26409.0
776.0,150.0,24056.0
701.0,375.0,28725.0
697.0,501.0,28887.0
1010.0,957.0,6423.0
895.0,351.0,15139.0
108.0,631.0,20769.0
947.0,207.0,9822.0
443.0,777.0,22840.0
821.0,757.0,15285.0
782.0,388.0,25621.0
988.0,133.0,15602.0
6.0,899.0,10448.0
427.0,359.0,29400.0
468.0,965.0,11489.0
142.0,834.0,11557.0
825.0,876.0,11852.0
988.0,706.0,9735.0
1012.0,418.0,3170.0
578.0,207.0,19834.0
161.0,968.0,17688.0
190.0,259.0,20363.0
630.0,541.0,43062.0
439.0,1008.0,8572.0
976.0,810.0,11629.0
913.0,332.0,9518.0
803.0,342.0,21405.0
265.0,959.0,18144.0
934.0,570.0,14525.0
692.0,690.0,23459.0
492.0,651.0,45182.0
136.0,485.0,15850.0
663.0,832.0,17242.0
1023.0,542.0,5440.0
43.0,874.0,8587.0
33.0,435.0,13526.0
842.0,373.0,16175.0
398.0,671.0,31572.0
899.0,559.0,16576.0
271.0,106.0,11872.0
398.0,329.0,25492.0
979.0,229.0,12532.0
717.0,326.0,21643.0
587.0,481.0,55603.0
612.0,411.0,37897.0
184.0,389.0,20243.0
255.0,881.0,12970.0
488.0,547.0,52065.0
784.0,648.0,20220.0
883.0,251.0,8974.0
508.0,815.0,22379.0
775.0,339.0,16781.0
2.0,742.0,30426.0
761.0,613.0,22279.0
238.0,917.0,11948.0
1017.0,469.0,3923.0
209.0,313.0,18399.0
572.0,276.0,22772.0
995.0,459.0,2305.0
990.0,629.0,10042.0
14.0,880.0,7711.0
655.0,827.0,16368.0
349.0,831.0,16734.0
935.0,959.0,8228.0
595.0,484.0,53596.0
814.0,207.0,15246.0
324.0,800.0,17310.0
705.0,137.0,16991.0
320.0,681.0,30190.0
1018.0,557.0,7562.0
427.0,176.0,17255.0
751.0,260.0,21305.0
558.0,287.0,23860.0
724.0,364.0,22548.0
509.0,862.0,20108.0
431.0,605.0,47754.0
231.0,61.0,10967.0
416.0,311.0,24808.0
278.0,963.0,17924.0
153.0,406.0,15399.0
746.0,1014.0,15946.0
146.0,801.0,12516.0
639.0,637.0,34544.0
278.0,917.0,17380.0
390.0,368.0,28844.0
725.0,477.0,26976.0
235.0,22.0,11693.0
89.0,349.0,18550.0
317.0,432.0,23990.0
810.0,536.0,16939.0
175.0,878.0,10714.0
187.0,391.0,20180.0
208.0,271.0,20390.0
725.0,276.0,19485.0
953.0,983.0,6095.0
64.0,773.0,12124.0
786.0,340.0,15291.0
