Factors,Extracellular exchange,Beta-Alanine metabolism,"Glycine, serine, alanine, and threonine metabolism",Methionine and cysteine metabolism,Tyrosine metabolism,Urea cycle,Nucleotide interconversion,Glycolysis/gluconeogenesis,Pentose phosphate pathway,Miscellaneous,Vitamin C metabolism,ROS detoxification,Glycerophospholipid metabolism,Pyrimidine catabolism,Intracellular demand,Heparan sulfate degradation,Inositol phosphate metabolism,Purine catabolism,Drug metabolism
c,339.2894246545331,108.23714971145536,468.10050624076734,-234.91726686205763,351.22113538746765,-1.0380330866446776,253.68949937474812,1191.3616704760184,-403.88529308812645,-439.45222846352783,6.2118488131091e-10,-626.2656909366808,524.3692754190712,-56.959825080430896,-188.59499887617466,-2.661049398970354,949.3691263941095,598.9591758968546,-1236.1262944540713
healthy,137.694555231621,108.21224931218691,476.6694117604022,-120.04569077972235,-450.7385513667168,5.058952490810324,-377.2932482682252,-774.6559539466855,520.7922236916047,450.24015447936034,-3.1889157980913296e-11,-623.9120713661597,-446.079145281847,299.6445169789841,-137.52815658309487,-2.9952786055403755,-793.8208355787949,608.9025331860864,-1228.7296170067832
c,191.83349588114956,107.83577441219545,475.4404855580998,-445.7067870872419,351.22113538746765,-6.346509506615977,266.365317917013,-757.9959682791543,-413.2536798931719,-421.8706128882626,-2.439151103317272e-10,-195.84993454570917,286.0782132601445,-85.86228688435264,-163.4591606057083,-4.359643513585288,949.6904296302864,599.4709977077067,-372.5864834284803
c,255.92286758745456,108.63421550891613,468.5325623812223,-450.898788901843,351.22113538746765,-1.293136566468835,-377.9442594169847,1191.7937266161537,516.4068291051741,251.93081765008395,-3.1889157980913296e-11,-129.8483452369262,-698.3454644953799,-175.7376929408668,-168.65116241656614,-5.277904541318497,-794.7585195112028,610.1812314032223,-243.29160305431574
healthy,248.75119085936797,107.72555373207203,474.2738116357071,-484.46565133172226,351.22113538746765,-1.1596695742862426,278.4694298990941,214.3670893648091,-437.45548672788175,-319.98797119791254,-1.5143086784519255e-10,362.836155491197,543.3981174200292,54.001653363963136,-206.3489959813362,-4.157105825598199,-295.40516014691525,-45.29348244940345,739.8205278464005
c,226.07015277864127,108.35045660199202,475.7893347374883,-489.5779171135091,351.22113538746765,-1.4958003171279337,-382.20079670446034,1193.799396454909,511.81012909663116,450.1069077474108,-3.1889157980913296e-11,-436.71992616079547,-449.0888250435036,53.111057269634195,-208.60477228373355,5.3974750013065975,-794.7439018036171,614.4161521338996,-949.7386495955348
healthy,328.41628285654133,-380.00864156374456,477.46700466265895,-185.52657509585651,-512.0299125585717,3.191013864780242,-377.7574442545578,1189.2422547606143,530.8855488078509,450.6250388331525,-3.1889157980913296e-11,363.94200036897985,-444.94651491049575,118.42975518251026,-162.0447010594811,-4.929253736567576,-793.6290424487975,66.98377795341848,740.8528091311971
c,148.1990911135825,108.03216491694766,476.00162791825653,-484.25869879923096,811.6948385443926,-3.4376731703943655,-381.8060703820561,1199.2627921532458,529.9369600158623,350.86915011099416,-3.1889157980913296e-11,-625.5115347445717,-699.2606880900344,21.788083233496398,258.4626308413117,40.950534294123266,-796.1212025734219,602.0921425497098,-1234.6179820697485
c,252.41927382971087,107.92872339716597,475.40333772989334,601.9490144978197,-462.45501818735363,-2.929490057395814,281.13063227602123,1198.664501965066,-374.0523288867188,-534.270971165772,-1.0238920822303044e-10,-130.32409162521537,302.8466210933533,-561.9110453072428,208.7261795460168,-3.102159426097213,-295.67684658214955,84.18268284452411,-244.24309583089666
healthy,355.587285512642,-391.55299213367334,476.7287473587453,-493.33924359762216,351.22113538746765,-5.987472478101555,150.75652763771168,1191.8313975859426,-428.70925396085033,-314.88243128256124,-4.943956355418777e-11,-628.2423223313433,198.55291911312358,301.6823002533687,-211.09161711423752,-5.897221532963112,949.7194186441113,-45.745896865179986,-1239.099751142588
c,196.80057108495717,107.82190069672842,476.69123729031713,-487.1148194671265,351.22113538746765,0.44341771588466017,279.01481852469175,1199.9524015252682,1007.2503543401858,447.4789521768451,-3.1889157980913296e-11,279.5111464883023,295.37402614827556,53.18904101465959,-204.86719298332667,42.615590679520984,-294.26406165510275,589.3818135993887,571.6885448490555
healthy,437.473388157107,108.26993820323621,476.62460194832954,518.9313322461865,-184.625345834178,-2.474018746393032,269.24236276828424,1195.1306700296932,-334.15288015845294,-242.4779817905178,2.3021584638627246e-11,-466.6875986099793,285.09601018608373,300.27737066430484,283.2557181173569,38.589609494207146,-338.6651415770332,498.03658517361856,-996.2686022798804
healthy,135.21047033328315,108.0824495634624,477.36268920184716,-492.0999615925683,803.7168786716525,-1.0818384860813843,-380.00952993512686,1196.6336085590513,541.4923231788096,449.3332285889854,-3.1889157980913296e-11,-558.9918091571406,-698.7380246969647,54.69276603733939,242.64340817423067,41.372959289555475,-795.8989829714388,-1.8205326313077421,-1099.108740222051
c,197.45521413125414,108.1433003907614,475.3468387491057,-491.1212914878246,351.22113538746765,-4.223060647052083,-381.46091862376085,1195.5157296032382,541.1353372817515,156.7348108267079,-3.1889157980913296e-11,-130.77358170494512,-699.2043526446519,50.39154730037054,-208.87366500423673,41.40492631546267,-795.8521396723784,595.8654190483037,-243.4166137769064
c,195.0275562401966,107.68491333588902,474.2083497025504,-184.73944148049583,-570.7201178326097,-0.7097913472427457,-381.0560287439109,1193.1430599724913,517.284361011591,106.06442031848194,-3.1889157980913296e-11,-360.5792317162338,-697.8539956443844,-94.32704043523492,-185.5207831681069,-2.7777115162958266,-796.0870320708478,609.9384602446383,-702.905396202167
c,251.4054653681026,107.97818043909203,472.694103009844,-474.9933682145511,351.22113538746765,-4.451478527689293,279.19517422256376,-783.7189809325749,1007.2503543401858,435.3848377043636,-3.1889157980913296e-11,-5.96538258630909,295.07544160611593,53.35939009642235,-192.74574173019784,-2.3760833252309137,924.7020869813832,490.60626010720017,0.7378624108196163
c,297.69960454295875,108.2623172422268,474.3166077819023,-211.57419925139115,351.22113538746765,7.627209153513203,274.89288341228996,1197.201856416339,-396.458802081129,-562.8011734929036,3.112177182629239e-10,-225.67138727790564,290.734195958776,-435.807587258581,-141.90886365564018,25.646902699427756,360.933347005612,596.5458861503199,-432.7745263011051
c,245.35626020786205,109.35620580360836,474.05358878817776,-479.6174358814751,351.22113538746765,0.29727480283332497,267.213320164685,1197.3147530231336,-342.69301131847465,-414.15615670535743,-2.1509549696929753e-10,-128.89586623395076,282.8016728959955,49.44649836337562,-197.36980939783803,-3.3973737290627963,730.0968602929745,584.788078835785,-241.38664504842373
healthy,324.76987448265066,107.7712756459745,476.9415633957504,692.0278329652701,-575.0535412726902,-2.448887943352876,265.10162767411566,1196.5387567123298,-382.70985348878355,-290.4845379020711,5.2310156206658576e-11,-621.720884670757,205.0220194749137,-160.64158227186675,253.76558878229451,-2.3707577777858457,949.7123299577534,-39.65433614825923,-1229.5985657369663
c,83.28511292541081,107.80794372485917,-520.3656990921698,-492.6414542689015,351.22113538746765,-3.852565766523359,-380.37036838362974,1202.5165480882533,544.3064746149576,251.93081765008395,-3.1889157980913296e-11,-130.44563554144202,-699.2043453762678,49.08432561789906,-210.39382778570302,-5.193343690006705,-797.1473059016131,591.4043468604895,-244.4861836633819
c,173.95785240022516,108.22696181375025,474.68756871614636,-491.0432803924273,351.22113538746765,-4.228954712150145,-376.7450938386135,1197.948732951234,517.6943359670107,448.59592115877103,-3.1889157980913296e-11,353.3979103712246,-695.2205867684024,-192.494315387675,-208.7956539092533,-0.7375564551938449,-795.7263693123828,613.018034379912,720.561632388819
c,211.45508271114412,108.3422201302305,464.41808009869237,-484.54065618364064,351.22113538746765,-2.951560976572356,-379.89290342008456,1187.6792443341374,532.2653886069108,229.85349802348915,-3.1889157980913296e-11,-129.4222295381976,-768.0289767230322,50.73112151210143,-202.29302969886538,-3.4839978183227682,-794.6912052543507,602.7559602840365,-242.43937165717216
c,114.77093566282684,107.7009458450851,475.0779563522522,-491.32113994165013,351.22113538746765,-3.924892257953875,-380.70385558446793,1187.9153433680135,524.7912490811575,351.21845755241526,-3.1889157980913296e-11,-130.3139395709456,-697.9112264411781,-334.7522591432345,-210.61157561932572,41.77878915842794,-797.36896298055,605.9002813345463,-244.61035060927986
healthy,194.23963655485093,107.86337793528807,478.22066636279783,610.4042013165235,-594.3216810900228,2.033115226358685,278.2220318019934,1200.465522198932,-471.7297853424468,-339.30590651048027,-5.306333150656428e-11,357.5625235221595,543.0153721809903,-171.4385078181284,226.47763074762372,-5.144979831360322,947.2802729108168,-38.169549243555615,729.4374340017108
c,141.64083421231928,107.7605533999907,473.1871845730032,-483.84732180015465,351.22113538746765,-4.765176422450228,-49.46095610152435,1189.3394952838626,-478.76044997025645,-341.58552879895336,-1.3984902125230292e-10,37.0481729686212,49.42459719790364,49.26234642548,-201.59969531774726,-4.431656297796783,949.7530327545619,-689.3165952415699,-243.64627565726582
c,137.8909817848411,107.78555654878826,-520.3656990921698,-494.14964917639463,351.22113538746765,-7.196568964171835,-382.39690319254873,1202.5014795988081,529.7509649394594,334.96091333320635,-3.1889157980913296e-11,-130.46488878269486,-699.5941695155404,53.09484093763201,-211.90202269243855,0.6471265648821802,-796.9899265624827,600.9583179358355,-244.52469014587294
c,195.12925036087321,108.62272973607193,476.1244364988624,-493.6163621078408,351.22113538746765,-5.832665178038955,-381.7950537267603,1188.951409153693,675.7339688949187,350.1046837838069,-3.1889157980913296e-11,-129.0008732696116,-698.7547025468054,30.452744883923895,-211.36873562423943,27.01204712988011,-795.1843366816299,505.8179884987426,-242.48374147509247
c,212.67982468915153,108.16294102729162,476.56476173639174,-487.11723602492475,351.22113538746765,0.7125273612653054,276.9999084685722,1195.5117263652028,569.7577166477336,33.28733909509084,2.1242385628283955e-10,-628.0639582593282,293.382765601224,-91.81285157473668,-204.86960954187055,-3.3884956359401763,787.787871760723,380.4910453240759,-1239.1917297749064
c,132.3445674539548,107.80575249700476,475.2808376217618,3.9368047742857186,351.22113538746765,-2.018816431820884,-380.4321714501895,-745.7913566664301,523.59790140568,211.24794812561314,-3.1889157980913296e-11,-130.0849751101785,-694.6410068288878,-679.0675611520342,-139.66524549576678,-4.947452629342598,-796.4531337676606,607.208793942555,-243.76486280098587
c,193.62471200579816,108.50673978823872,477.8162929554326,-485.65733659241755,351.22113538746765,-3.8479230042311805,-380.79869397908504,1201.0774571904449,544.1044431099597,299.218018021249,-3.1889157980913296e-11,-118.96254880292076,-698.0783537546981,54.65666943603068,-203.4097101089082,-5.349513952954586,-784.6682979470083,592.2684146281017,-221.52001018497
c,198.86914707900658,108.06453109260954,475.34110525442344,-14.110440693035628,351.22113538746765,2.4173904436341296,-378.0329991516319,1190.0158781817358,514.6640732526215,450.393139800316,-3.1889157980913296e-11,-627.117675571339,-696.5072723322639,55.301423366616895,-184.1722250852104,-2.1842043120798973,-795.415146030136,616.2192809155863,-1237.7182828224338
c,290.72742273061283,108.23229114647937,467.19284483521204,281.96762794770444,-599.6343708515544,2.6804561071798467,-378.0284810282064,1190.454009070842,519.4264020618599,341.4776342756249,-3.1889157980913296e-11,-129.56821136181122,-836.2042318752159,54.872967667949645,-192.8854390286453,30.640520464328667,-795.3694901633799,608.1882567768552,-242.83585497202694
c,142.4924585632823,108.37505339844344,-520.3656990921698,-468.0781944059555,351.22113538746765,1.1326283964818593,-379.8377907130395,1189.5509635181124,515.1288992975017,448.1998624004186,-3.1889157980913296e-11,342.78066303079135,-695.8610764970208,53.09513225713564,-185.83056792142423,44.578335441541206,-793.7278117853975,-103.12534008736833,698.3210311403682
healthy,291.1236521173355,-390.6175280358752,477.62804894456775,61.0280286180938,-580.4958463297014,-1.3105183203004493,281.4667910127766,-787.5145889744663,-477.83061498649977,-341.5645573616698,-1.425348727934761e-11,362.31398264770706,545.1990920842458,54.83543477118091,-189.4310745684308,-5.421006893211702,948.32678029172,-47.21791869440847,739.3886835923054
c,141.26802283978793,107.86466121375265,476.7382898222147,-494.4474678863496,108.74466229394783,-8.340323493797907,-381.56838135855764,1199.287160069452,522.2974081527445,349.95500770652205,-3.1889157980913296e-11,-130.4943260583712,-448.65950375108577,52.87606802883267,-212.19984140278672,36.70738513728629,-795.772656215081,-37.3366753518961,-244.69020290074843
healthy,171.1920568550904,-387.2233351419356,474.2182495113181,-38.23112073224601,-582.4762806934441,13.696722336454112,-374.61468744216967,1190.0862710561414,541.7713733977669,450.82464181218745,-3.1889157980913296e-11,-620.0405474701678,-443.9778271722803,-63.109379331429174,-184.85422044296882,0.45377901453873815,-788.3389645282243,615.6595619094609,-1225.8264250547186
c,404.5383480135949,108.43739222713097,471.4172139541689,680.7159422721509,-560.9136779111927,-2.0905112282861786,-380.81072640804217,1194.6783781890717,540.1247500614736,350.87340743389217,-3.1889157980913296e-11,-129.6081777756729,-448.644746385736,53.32630584085188,248.10964343971523,-2.9284013154133017,-794.8164959694377,594.5971335542993,-243.58703932679668
healthy,349.8904942213241,107.73649390919294,477.70281005581757,613.8427633520035,-608.8863365625316,0.6485663249426885,-379.935408788614,-783.0076406773687,518.7827710463401,450.54578162072085,-3.1889157980913296e-11,363.0276963220788,-447.457547521313,54.54906784356209,-200.78727066130534,-1.216056250770583,-796.2574269185457,-43.112697709856036,740.0602370079935
c,88.07579650025838,107.94121310433061,477.0731741763323,-58.70248770464559,351.22113538746765,1.2799010703752138,-379.0674593236509,1189.055422203764,528.2910672325668,351.15213284943036,-3.1889157980913296e-11,-129.9138773875813,-447.9489744174423,-456.657402489753,-192.047904162983,-4.693779823314781,-794.8499241776376,602.1667457210865,-244.42061183661383
healthy,349.6193464824066,-382.4364134006484,477.95509054616844,-483.578364833789,813.2903133622744,3.2543533667315465,-378.7718576265129,1200.6706144853229,541.9082047104712,449.53496539275636,-3.1889157980913296e-11,360.9734179040322,-448.3252299967817,44.659395507566394,260.73848369264397,-5.3759088359017735,-792.1746894920333,-28.33335100834222,729.952074725903
c,261.3945293035656,108.79051540413144,466.63830832796765,-486.92224637977563,193.75133781696053,-2.254158843688348,261.8192992676897,1189.8994725626294,-396.3211440341946,-582.8071179963376,-3.2359537271986483e-10,-129.21196542452128,62.690376798557054,48.78872489652418,-204.67461989613713,25.692788715280578,-294.8925585212402,596.3893424713374,-242.01884342951325
healthy,438.451750503676,-391.02247647504635,477.5481660692659,-489.552330857564,133.74688795450726,-1.4044404233331456,275.7018519240061,-771.8035191104236,-424.69586763435564,-317.418766957269,1.482760580984177e-10,-356.725743710977,540.9394181527988,220.9670123817079,-208.50335545738682,-5.5867336845660045,901.6935320793413,314.7247490596985,-831.742830191432
c,247.50114505057093,107.64349587414446,474.95439703431384,-489.35715345462575,351.22113538746765,-4.215176276406002,272.8864812013035,-787.5238819552021,-422.86509736485516,-651.1461501541205,-1.9061019429500448e-10,-625.364882497256,290.2262817039129,44.220152717706334,-207.10952697147087,16.844804270704735,949.9869919615372,601.5945785686088,-1232.7078783586437
healthy,179.75335541859536,108.17835453739983,473.9372050068159,-139.1151137887314,-366.3312683234624,0.7974236468238143,-378.2244903604781,1201.3086510600235,517.6647944371896,450.1301823850948,-3.1889157980913296e-11,-623.1485303728691,-695.0217211173883,299.6452559700275,170.27667960778828,-2.64332088823671,-794.8499824741398,283.3697361754909,-1231.4277010392225
c,192.64048437530735,107.81839207773456,476.65901584645457,-493.98895633325526,351.22113538746765,-7.661972320034412,-381.06698139948463,1197.4227030747952,520.2354296721937,212.89231381531135,-3.1889157980913296e-11,-130.2602285639935,-698.3116805445468,53.49653636265851,-211.7413298499407,-4.787498471252113,-797.032184080554,607.7156106485867,-244.11536970877128
healthy,255.24289294695643,108.29057059718625,478.58426287453244,696.8298923655146,-581.0561155251248,4.355908125109462,-378.59806212437474,1200.3314820878547,548.9987059889957,449.95509937303603,-3.1889157980913296e-11,360.6399255229171,-697.8561635722162,55.079570513416364,-189.6551822463403,-3.9616261402018775,-793.9587691249098,279.5340992117505,734.1534145305192
c,143.95846102472763,107.671337727072,477.2109209574496,-493.2280504451038,351.22113538746765,-6.909722473578601,-381.80938386409906,1200.4720851925258,540.1426534837289,348.0658717535051,-3.1889157980913296e-11,-130.10616676448484,-698.4318048440107,53.34704799977303,-210.98042396181,41.66121604380888,-795.600296054679,596.136575915432,-243.93448855103657
healthy,293.1144741212307,107.87705085029032,477.62823336055266,-68.38706813019095,351.22113538746765,-1.65959172186243,274.7291331583327,1193.982167099255,-412.23340174644386,-306.07940896306457,-2.986553226946853e-10,365.57867705256893,293.95155545636896,-192.37921720360114,-149.83681936202032,20.388702809701634,946.4620891095864,1247.2538663717926,744.3883636365622
c,320.8708712986596,108.34170264206195,474.2841232236478,-473.92991839931267,351.22113538746765,0.7614849556923069,-380.05421493880476,1191.6717836693585,513.7615715892538,445.5385771641315,-3.1889157980913296e-11,-599.2860426272175,-786.1942365211783,53.26451630468522,-195.27936990134322,42.56382257918879,-794.7955796103623,613.6448739369453,-1180.1350188923564
healthy,305.3302321151279,108.31486608468899,479.2588181702922,-113.78774909225322,143.35332043920909,6.616773153184166,269.41294658836335,1200.1637853719208,-398.92548196947394,-299.39857574801056,-5.984190920571564e-10,363.5125382398685,535.5555197342777,-47.92861761150123,-181.24574840502402,0.9551399306159372,949.1344152201033,449.90524513167156,740.2211236337973
c,306.2895840940467,107.8423036292265,473.80754694695514,720.7348747865607,-610.9373435508382,-2.240085001947879,-379.81380224964454,-786.8852275357091,516.3620223053165,305.2161730663762,-3.1889157980913296e-11,-361.42390912875135,-697.4354125814855,-195.09339608817163,-201.60767345626795,-3.905701986978846,-796.9933644421658,612.2292823948017,-704.1783582735359
healthy,355.8969460569763,108.04056974786124,476.2988220333706,720.1926301687217,-587.1479416785905,-3.001958563444422,271.5741151071375,-778.4211140700778,-335.4047266370326,-265.2871516597565,-1.1425527191022411e-11,364.9685567605885,538.519412147243,301.76305715019765,283.25571812001874,-5.162633034906483,949.6488245588363,-9.081697848451464,742.5580027599665
c,231.26953129513848,109.54406461853662,470.2208484812975,-82.58879695318797,-529.5978145953623,11.214551716677587,-377.8065164958455,1181.2187169092153,544.0294613761666,315.87497766628223,-3.1889157980913296e-11,-611.4876738264559,-696.0047274353378,52.36261374439059,-169.07186187423395,-2.9739327018363464,-791.9224693831694,591.9147012860157,-1202.2079975971742
healthy,406.10680046357857,107.90674176750028,474.30910670774335,697.7488667950882,-585.2889650469099,1.7684902627520138,269.811302586514,1141.6552329092483,-392.7740901148959,-395.99588160279717,1.1087308848800603e-09,-130.06779521047065,537.5325490042235,54.429474346683385,256.626105694908,-3.7222829554201464,-295.56252985096387,-16.865745218758644,-244.10574490198655
c,248.77978101866088,108.04946470651689,473.75897174695,-4.202190630411138,122.38817724190578,-0.14360262842882676,-379.83484720626416,1197.0201359816951,528.4908290367107,128.34367419557174,-3.1889157980913296e-11,-412.85215762076814,-447.0650718137926,51.9607820356051,-150.74715650499695,41.63834650270624,-794.6576018266666,602.7393047913887,-806.7661849642466
healthy,158.8902413832386,108.30103042599782,475.787066942401,563.0346289960949,-556.5216320056583,2.207539315487619,-380.31683531538056,1190.2257293092773,522.913908207596,448.5761319307521,-3.1889157980913296e-11,353.800529629428,-447.5428337922737,294.16757583055914,-179.84138883920127,-4.9999715281062915,-791.6200877736314,539.6846699407353,720.3637401032206
c,195.19725393462534,108.05036732905725,475.45450081720196,-494.44622351695716,351.22113538746765,-5.571583668297709,-382.0953145263681,1194.6080916860114,534.8940326874426,162.98828898918006,-3.1889157980913296e-11,-130.12383228752935,-699.2973791864956,-194.95697884674,-212.198597033525,41.326280457422975,-796.0851250218875,598.476912627388,-243.84257715556078
healthy,256.3866855818577,108.29324942966304,476.80604622307754,704.0321990332573,-590.058998859021,8.942371114483475,-377.37786628811074,1197.6178021138303,540.9672711757803,450.43708690604706,-3.1889157980913296e-11,363.18153396834396,-444.17902758549815,291.0861234897175,-193.25633557964625,-1.2159723889834728,-794.7988366466251,283.19425299638516,738.9732898608804
c,253.26389788627455,109.57346458395074,470.6148844882696,-487.6864211968051,351.22113538746765,0.5216131013367509,-380.78201753328875,1185.7066153173714,526.8337790694077,333.16567317438296,-3.1889157980913296e-11,-217.35709809307957,-697.6786740536058,52.753160889762896,-205.43879471296935,45.74323014741904,-792.080323986963,603.1994759966519,-413.16519587341634
healthy,166.91942275997036,107.52091023720192,478.1748733155247,-493.65889010191086,351.22113538746765,-5.959791761695502,-381.96588641081183,-787.7871442509826,532.7325168448073,451.0377085460823,-3.1889157980913296e-11,-378.5759680038509,-819.5533363271406,54.088260929671726,-211.4112636181947,30.214230089555436,-796.392531103794,-44.94784580425088,-740.7468485885177
c,268.05954788816075,107.8852788618307,475.02459752319743,-480.15801173051454,351.22113538746765,-1.0137347061310642,-381.212359191174,1193.4470033316745,515.0051366743255,301.0390344366736,-3.1889157980913296e-11,-609.6120976580637,-774.4395627943283,53.18612020269129,-205.21602268603334,17.996801526733755,-796.0782849074475,611.5577583245808,-1200.9147177398925
healthy,-21.472127974020232,107.863999274095,-1510.1134759417341,251.0080916336986,38.41623423774856,-3.017869015122475,-381.6413386220279,-781.0190586146166,543.7428894062094,359.42489467922655,-3.1889157980913296e-11,-368.09699338716723,-698.3023879048412,-214.29917028528286,74.7191173485337,6.884633384613879,-795.4765890275858,616.7053735945832,-717.4528380591655
c,353.5927201413725,107.91293495915198,476.47444646620903,692.7471461912205,-575.9526828045791,-2.6892263571953707,-381.2359321787637,1194.004082654734,530.3667567257521,351.00655979931395,-3.1889157980913296e-11,-129.7068153079278,-699.2613641391306,54.43611394031684,254.12524539744385,41.60246991398501,-795.9302556944949,601.9121135815996,-243.00854319645146
healthy,19.98101737396617,107.91472573805426,-1519.4482421418534,-48.33984110515223,351.22113538746765,-0.66216411162981,282.3226148647954,-785.2916660159378,-475.14783905385514,-339.7099813760787,5.911715561524034e-11,37.1334703009353,296.99432518500436,-684.1539192020881,-201.42815302102758,-4.956366134483281,907.4307138592106,905.8291482408507,-243.51832965868496
c,147.040925559065,108.05871134125911,-520.3656990921698,-470.7191057162495,351.22113538746765,-3.869423527358496,-381.6343739739369,211.4674234332524,544.0081412990769,450.6316194663462,-3.1889157980913296e-11,361.05890765321334,-449.8365578188507,52.560717498458196,-188.47147923197002,16.912989458582203,-795.599841838472,614.7219022870979,732.7642808895093
healthy,135.53182489843508,108.32842040783542,-1519.2932827990742,87.765650386381,351.22113538746765,4.285850498937233,276.19232821693157,-784.8155155944182,-389.0862026828461,-424.6920503953631,-2.2870949578646105e-10,-606.4208771902817,292.19361576062795,-194.82664714591772,283.25571811902734,3.106294294741142,852.4677342678139,617.9176173281713,-1192.2217771652124
