GROUP;inputs;inputs;inputs;inputs;inputs;inputs;inputs;outputs
VARIABLE;young_modulus;nu_p;length;width;height;imposed_dplt;relative_dplt_location;reaction_forces
COMPONENT;0;0;0;0;0;0;0;0
0;215487.01205379292;0.30040589809358254;614.330692797299;31.130900264009746;39.59908589008924;-15.326666067133193;0.9024725114574306;-9365.853847592922
1;205418.48146159694;0.3065836866302778;599.9831734755559;29.536691050740785;39.85157044024992;-15.174388332465437;0.9059353584469779;-9071.51943236154
2;204032.68395327203;0.29764331874528815;582.3875974029404;29.98964874715109;40.31503159266007;-14.836056299870103;0.8814189166666461;-10993.78306080887
3;208762.7018895973;0.29722380566229356;609.5523794140232;30.463531090975337;38.34950676891943;-14.88842783384706;0.8956328254935959;-8204.993625562973
4;209399.76325948664;0.2914059500454327;574.9038457463836;29.43521780520505;38.87145682852625;-15.280937544728012;0.9165654286369829;-9452.56872098628
5;209120.28037027593;0.3037858678812702;616.7847578486039;30.649739980080014;40.290173804754005;-15.23708588872183;0.9075222164487304;-9105.202290951065
6;206183.51011904646;0.3045608081375588;610.7312272725534;31.182711560555752;39.9812051208491;-14.637078132086785;0.9187118728655851;-8512.193384325377
7;217545.68308988842;0.2960987176895889;601.3907525204455;29.964835075465967;38.24940216995169;-14.910506435080208;0.9201069799646892;-8025.7108018563495
8;203056.8778535641;0.2994691300063337;602.1298087107903;30.536890657359354;38.80773186277822;-15.140275624844877;0.8775972095388724;-9296.404391988686
9;207942.34840047572;0.298559224537653;623.7996055327083;29.753267591626837;39.637018362907256;-14.849625672871408;0.9089248999336159;-7847.237022304322
10;215941.94306702272;0.3009563136723873;588.2648255394035;29.832899139891655;38.595861909854925;-14.532010491708494;0.8667410724292434;-10151.579808088407
11;207436.03230118446;0.300653253272393;596.011010687133;30.196602507568677;38.52588430608349;-14.727546545703486;0.9109675911828508;-8239.46306384552
12;202459.3236817466;0.29320610953042636;585.4403203130975;30.723448018480266;40.032067385670175;-15.28971123962615;0.9117138992670462;-10031.074788694454
13;205998.6327328499;0.2897192013581247;596.3791458784907;28.94637735182715;40.17073433887456;-14.881373825678091;0.9081808306796146;-9050.79162856378
14;206541.32025278875;0.3071222768387307;583.8199004834327;30.560574177204394;39.05528210091082;-15.01643802970164;0.8999247887614779;-9733.284202004643
15;203491.82960389846;0.3018755540985465;614.7872727604281;30.07932717361842;39.37162812017688;-14.897069463578108;0.8984051776444236;-8256.856286672835
16;214805.53250987796;0.2951266351543803;602.480674581502;29.32052460191914;40.69442582329209;-14.612183225468659;0.9000867322584953;-9722.873830400278
17;212688.9736990633;0.28639794830418386;619.8589882628389;29.65089966272295;38.74014113731679;-15.219345044441855;0.8914076023241143;-8269.79432355896
18;209157.13934048478;0.3113082525028525;607.1536518926669;30.22846136706544;39.514144499738315;-14.689311613508943;0.8821461770369858;-9323.316667651306
19;203407.48624700683;0.30591777309315626;577.8018059865201;29.26383464398069;40.831705637415325;-14.662065707795973;0.9245302870491499;-9743.742287196563
20;217276.01989316926;0.3025671119914106;594.5766099411287;30.99125812454475;39.87077705709501;-14.597030751593952;0.8880665766446588;-10579.364940026146
21;210468.31332611482;0.3087418238188139;621.1292729979299;29.07863620350515;40.09613263753523;-15.438978068524559;0.9020565831674457;-8657.23961968688
22;216790.82656378258;0.29649875382568075;611.2906374851339;29.139188757982737;39.01521448963778;-14.962023819952094;0.8861072289685848;-8829.754597944146
23;207113.30376497447;0.29483894801172417;610.3927764753645;28.790521477857098;39.807824929622036;-15.064787252549769;0.8915765873195064;-8789.45126843853
24;213862.66821577595;0.298680373978654;600.2250173020318;30.52085314391751;40.38103115094284;-15.521352697786664;0.8802457482855458;-11307.83216701405
25;207343.27412515078;0.3113834203229413;593.7276734477716;29.75935753640733;40.640214927865486;-14.984064015279106;0.9282533592134624;-9268.077487647992
26;210956.9692252444;0.29375402829528763;606.5524146121085;30.578244928683024;39.46056295903107;-14.852431959909953;0.9372236702120391;-8011.227958050242
27;211275.11405286865;0.3000552969566402;615.5400982238704;30.270207743250392;40.94476743789812;-14.747366606724986;0.8890875434449452;-9874.402646235922
28;203786.58294724408;0.3005464271897924;608.3756921583239;30.74538660889106;39.907355861860275;-14.788699172557017;0.8725553628835491;-9842.147149246368
29;208433.5373269944;0.29883082155976537;593.0553242555252;28.858706480571552;41.731228698601846;-15.414350371462305;0.9007400607622775;-11051.192587333637
30;211682.52881378742;0.2903998781332586;612.0111234518264;29.671351631051287;40.13227802066104;-14.561539487656226;0.9037140343287061;-8735.344875921486
31;215699.22815304124;0.29812656217695255;618.5553818436737;30.340092511001743;39.322564069111465;-14.470498431603266;0.921782453929048;-7765.928648479441
32;209731.88241651902;0.29925526346939496;603.1681518262874;29.509005983095737;39.93335217073625;-15.088114411893748;0.8733242378047518;-10170.904356356667
33;206831.34115459563;0.29356471682685037;585.2198497365641;30.777354625780763;39.15310101777723;-14.622241954623012;0.88975562757211;-9893.06199302964
34;216152.59406434075;0.30397824763217235;598.6922293440074;29.05188576302016;41.344195905685304;-15.052559928611082;0.9158324606366128;-10131.408844424972
35;216463.484709827;0.2953565083436743;592.7911660380756;29.188799060126627;40.04683952603126;-15.46238786139975;0.898061384514918;-10396.782279123976
36;210785.34990843013;0.3090481641206431;573.5902816678596;30.30261240428183;41.04601592199524;-15.118380032569567;0.8991811596279844;-12168.354098421569
37;204376.58394372516;0.30360396968127895;587.9410671407336;30.003442696227104;40.26633363859629;-14.948447086715417;0.8885369385247249;-10493.895273321838
38;209342.65926307387;0.304698129624196;612.6230178163268;29.454699749200508;40.72440513199716;-15.271079306773887;0.894605959419423;-9658.530018157764
39;210392.8076566173;0.2968476955421576;579.2999542736862;30.65639566307064;40.40041731248769;-14.30949249780354;0.8967583885050391;-10852.678782924673
40;220348.63149662525;0.292411864498469;595.6094363268897;30.154131361528954;40.21229655075;-14.934970638411885;0.875246634053568;-11386.811592839944
41;211157.69793708858;0.30738087707908335;598.9423176258477;30.431149159830696;38.67551288815201;-15.49012243510635;0.8837043677210176;-9708.505363182567
42;209833.10874932903;0.29680116733404094;594.9258992029523;31.31439506495998;40.900006096122276;-15.014136059085033;0.9094663240570113;-10653.19853350396
43;209979.41362548215;0.29962789703087805;588.8431989456534;29.268457563179823;39.33854405860924;-14.816657532017105;0.8899754036274354;-9629.165487665075
44;205584.53052588415;0.3125133299512379;597.4116557040231;30.956261877661394;40.3442720997774;-15.366712955927122;0.8625408513066964;-11733.983972252758
45;211874.74226224402;0.30030178739896696;587.2099446828718;30.605169383699526;40.857688459351095;-15.57188258209646;0.9179689607808431;-10992.90020886431
46;212918.34790539148;0.3023125557566199;604.5440863506761;28.97698585109875;40.490090483904616;-14.720073418794058;0.8976681585142343;-9430.422057548914
47;208990.98554540324;0.2919931623210273;601.6857634052485;29.78974506814575;39.69822433590848;-14.68352361467004;0.8689184845031888;-10005.333400858932
48;207054.05894733357;0.30969768362041655;613.1609783363249;29.632516605927766;40.788779871498626;-14.801394451582976;0.8745158132385554;-9992.877025779033
49;205645.65148676452;0.2885489457024535;601.1002926204266;30.392523235017833;38.96501094568259;-15.080808940275242;0.9068468502477687;-8606.620968918643
50;206390.20099409713;0.2963907925998415;600.5983845617221;29.849144468734387;40.006425044594174;-14.514526976707488;0.8784938296615824;-9745.05885167635
51;210714.35636120566;0.2888954270884104;607.9409071499873;30.873179881783358;39.82431710181188;-15.302386333121971;0.9206132209721921;-8966.107633613794
52;200581.17840019424;0.30222753558192156;592.1259889017342;30.05710442424835;41.459915876163706;-14.509135958152207;0.9098466897080573;-9966.831132501302
53;209607.02056816965;0.3028270906436922;597.5023522262517;30.90280130451768;40.73815287116192;-14.75646331158562;0.9054455416140802;-10202.911137177914
54;214972.66921934008;0.31320632090920963;576.3848987665995;29.80038649973669;39.285492627735714;-14.862293470770155;0.9042523395756177;-10193.442854769617
55;202542.86656834578;0.2973903891686186;604.0387269650171;29.692566397811422;40.51002459982011;-15.38749215700359;0.9038032670047909;-9452.44134504662
56;205238.9696854281;0.29593757746921867;604.7552167861472;29.82127550088555;41.19947788630966;-15.617904211541614;0.8908948590945083;-10685.767301623133
57;204805.25655390744;0.29711194522599893;596.8932000261494;29.867292062930364;39.17438623747377;-15.031565339573579;0.9158610607550878;-8458.80649744641
58;207769.02599160228;0.30170763257064104;584.3326817589397;29.947444013339997;39.657587268280544;-15.343196220681657;0.919209410760623;-9606.194195392703
59;205920.6800871108;0.2954910052825551;622.1377794077487;30.46054097779323;40.468047624314245;-14.918077855863581;0.8849736427052227;-9289.160747896327
60;210302.81038505005;0.3034462106957506;624.1873483039536;29.351783802794877;39.21505879693632;-14.767021974397;0.9142108228547763;-7395.83404556261
61;210024.98296534512;0.30685681622367755;586.4520500687162;29.722267323341008;41.53315442749266;-15.198494230596918;0.8867064740793316;-12084.844089520819
62;208318.85390759652;0.3050792118516154;602.6539535163556;30.501524520667957;39.615418912576274;-15.061070727656697;0.8987452804783772;-9361.055946358383
63;213485.74171036418;0.3015046505049352;616.5067680415682;30.69864984390738;41.633536193882314;-14.990502784902732;0.8932869868668917;-10611.766596413174
64;207497.33871107607;0.3042666082828694;593.3157206217934;30.21848641168174;39.26462898130631;-15.430723809988041;0.8927975466255477;-9851.43526716811
65;211062.2617672044;0.3063805043366768;595.1066592594906;30.076932734100087;39.7518331487845;-14.384353287650395;0.922419274224779;-8669.148196729724
66;208641.1894119809;0.3009187259840793;590.5801775182551;30.28557586739634;39.9767161302099;-14.443384661304895;0.9014383039420342;-9660.98924297301
67;218040.75539703495;0.30862877469148475;606.2979482131344;29.563123307519994;40.36135400974274;-14.942123190889934;0.9066653588158602;-9530.99258012311
68;214111.9305673264;0.30308641336390996;581.2330076248401;30.172625028599306;39.6809625008425;-15.1836901134725;0.8641941055336186;-12090.191757401908
69;217044.70339227034;0.29835479458438313;580.9756972546336;30.098385027721708;40.109540653824574;-15.043055771072115;0.9279197800221317;-10118.271535442816
70;211973.62964286824;0.29921901084837355;591.7774742302155;29.555048329152548;38.46677935450429;-14.995662849197313;0.9048893208651908;-8705.926316700099
71;213164.8479252934;0.2899286196431376;582.9151518398246;30.33388607648739;41.10267531482964;-14.70576112325658;0.8941842643571791;-11656.933678135421
72;215330.71892298877;0.2923418865638337;605.2955046755235;31.06126648901128;40.577715279008444;-15.159397080573832;0.9012134709716455;-10433.367117944665
73;214579.2212155475;0.29970155429692286;609.84505585836;29.701299586304216;41.010415471667294;-15.255202817332652;0.9122638148774281;-9736.071414113929
74;214399.3197397626;0.3062327767639676;603.5298875941273;30.81684092249876;39.05984244812238;-14.829737243053579;0.910160077535027;-8806.974813862284
75;210175.28980394898;0.3013018652037531;617.6761912799526;29.205770386403735;40.06308532386511;-15.027527012269385;0.8700801263906894;-9553.240075400203
76;212120.54942626884;0.3032294099028677;605.7263021822731;29.980616239735582;39.95001380677276;-14.660700376294699;0.8811289603016853;-9775.097621381412
77;218890.4157552826;0.3019800681486255;598.2747918611337;30.367267080068448;40.66067220346287;-15.20320033718478;0.9315441224497555;-9811.123478237587
78;214239.69482776153;0.29405102594536214;589.2335496814638;30.124479290230795;39.730575512188146;-15.313802952847595;0.8951950310591784;-10558.488043034413
79;213021.4598629835;0.2989497174901158;594.092729242141;29.874947276722118;41.150069573849365;-14.923195502912122;0.8960072713770268;-10968.487597755813
80;213835.32062143425;0.305530791769217;613.6128015925209;29.905653404598173;39.401376392689215;-15.379417836475632;0.8769027440121696;-9654.04458535142
81;212505.4801628161;0.29075767793533447;608.9422691228576;29.921473628266998;40.925313041072094;-15.070977805277678;0.9145635554130045;-9506.935446248162
82;208065.3175316768;0.2999981650056402;579.993112862151;29.62146982651256;40.200599346199674;-15.248870462536741;0.9411712089689562;-9384.413943786081
83;204469.88234529947;0.29346444135831196;619.5687976807732;30.13877079823317;41.373576861244565;-14.970508162203497;0.9262972942007195;-8641.334945737808
84;208206.9485038995;0.2912685251168918;599.1601020156662;30.832068675461212;41.223683965962636;-15.22131289519426;0.8572718506937111;-12628.333932773297
85;209510.0586683685;0.29444347819952676;611.8471865322803;30.246038575386027;40.15750273008677;-15.501472560049573;0.9297900681248926;-8637.793690450051
86;213676.8071200298;0.29460208665294757;600.6689332563104;29.599930660928237;39.494943103660596;-15.165087490255411;0.9029625049803698;-9258.546732676105
87;212485.14486915423;0.30491413554617747;607.9741355776546;29.938326335730274;40.42817663201059;-15.126350447107695;0.923126580597101;-8991.737933466822
88;210554.41248735378;0.28725806010659966;590.3282316735415;30.017458310750044;40.55181346672061;-14.793684248129182;0.8868901359355976;-10861.638007514659
89;212242.447062089;0.29796936863723233;589.6275621611276;29.4903642257846;39.42618906933107;-15.542529167656241;0.8790528528949171;-10704.100761149382
90;213242.04864569113;0.3099731129244419;597.9909009908793;30.410241085001644;39.88213070633261;-14.875313450072893;0.932658048822967;-8818.258917760471
91;208827.0243620554;0.30277210012944483;603.0310701879262;30.179041396115004;41.260659976239445;-15.002377445329998;0.8844987480783719;-10941.83127596828
92;211808.61412261598;0.30536226409245537;596.5726427496352;28.687340725831998;40.24274962030848;-14.958397035257933;0.8715773279060454;-10534.50515133424
93;206623.23501153887;0.3103910953806593;628.9267800327503;30.036142301940146;39.78617165085818;-15.148351148713965;0.8965822353411153;-8255.711099081656
94;201729.43770052484;0.30786187650804286;605.1565414424111;29.40890679602844;38.76224341053399;-14.416477125525127;0.892631112897937;-7900.503520571701
95;201092.28457003817;0.29287774769025365;591.5705086094497;29.135332899041956;39.565659534980135;-15.09740970669126;0.8828747042483304;-9613.827033889826
96;205004.16274817576;0.3012458784119127;606.993594407878;29.330883321823936;39.10882116181668;-15.712991450101855;0.9359648490761311;-7705.12947574629
97;211367.0793352809;0.29780219494010557;585.9925896280427;28.920999507079905;39.52775922493926;-14.77258944206636;0.9132876748750717;-9096.089090946707
98;207752.53745244502;0.29580853778523825;599.5278354812415;29.379337227244953;40.610384742307204;-14.574092428286331;0.9250442832231013;-8731.835499651108
99;211555.2229566786;0.30803654004550785;590.9222979657353;31.251166131334216;38.92278071079234;-15.105184203586822;0.9126032638878445;-9387.077535648781
