ID,time_UTC,lat,lon,COT,AOT,vapor_gccm,ozone_cm
US-NC3,2019-10-02 19:09:40,35.799,-76.656,,,,
US-Mi3,2019-06-23 18:17:17,41.8222,-80.637,,,,
US-Mi3,2019-06-27 16:35:42,41.8222,-80.637,,,,
US-Mi3,2019-06-30 15:44:10,41.8222,-80.637,,,,
US-Mi3,2019-07-01 14:53:48,41.8222,-80.637,,,,
US-Mi3,2019-07-08 12:22:09,41.8222,-80.637,,,,
US-NC4,2020-10-05 17:19:50,35.7879,-75.9038,,,,
US-Mi1,2019-06-23 18:17:17,41.7727,-80.6313,,,,
US-Mi1,2019-06-30 15:44:10,41.7727,-80.6313,,,,
US-Mi1,2019-07-01 14:53:48,41.7727,-80.6313,,,,
US-Mi1,2019-07-08 12:22:09,41.7727,-80.6313,,,,
US-Mi1,2019-08-25 17:08:28,41.7727,-80.6313,,,,
US-PFe,2019-10-09 18:18:59,45.9793,-90.3004,,,,
US-xAB,2021-04-06 20:52:18,45.7624,-122.3303,,,,
US-xAB,2021-04-13 18:34:21,45.7624,-122.3303,,,,
US-xAB,2021-04-17 17:01:32,45.7624,-122.3303,,,,
US-xAB,2021-04-17 21:53:48,45.7624,-122.3303,,,,
US-xAB,2021-04-18 16:14:45,45.7624,-122.3303,,,,
US-xAB,2021-06-16 21:54:08,45.7624,-122.3303,,,,
US-xAB,2021-06-20 20:21:02,45.7624,-122.3303,,,,
US-xAB,2021-06-23 14:43:40,45.7624,-122.3303,,,,
US-xAB,2021-06-25 18:00:37,45.7624,-122.3303,,,,
US-xAB,2021-07-26 01:38:51,45.7624,-122.3303,,,,
US-xAB,2021-08-11 18:42:06,45.7624,-122.3303,,,,
US-xAB,2021-08-15 17:09:33,45.7624,-122.3303,,,,
US-xAB,2022-06-27 17:08:07,45.7624,-122.3303,,,,
US-xAB,2022-07-27 01:01:57,45.7624,-122.3303,,,,
US-xAB,2022-07-28 00:13:06,45.7624,-122.3303,,,,
US-xAB,2022-08-03 21:47:00,45.7624,-122.3303,,,,
US-xAB,2022-08-07 20:09:16,45.7624,-122.3303,,,,
US-HBK,2019-08-02 19:50:07,43.9397,-71.7181,,,,
US-HBK,2019-08-06 18:09:26,43.9397,-71.7181,,,,
US-HBK,2019-10-05 18:22:24,43.9397,-71.7181,,,,
US-HBK,2021-06-10 15:27:35,43.9397,-71.7181,,,,
US-HBK,2021-06-24 15:42:38,43.9397,-71.7181,,,,
US-HBK,2021-08-27 14:20:12,43.9397,-71.7181,,,,
US-HBK,2022-05-01 12:28:11,43.9397,-71.7181,,,,
US-Me6,2019-06-04 22:32:36,44.3233,-121.6078,,,,
US-Me6,2019-06-14 23:59:11,44.3233,-121.6078,,,,
US-Me6,2019-06-15 18:17:56,44.3233,-121.6078,,,,
US-Me6,2019-06-17 23:07:28,44.3233,-121.6078,,,,
US-Me6,2019-06-18 17:25:55,44.3233,-121.6078,,,,
US-Me6,2019-06-19 16:36:33,44.3233,-121.6078,,,,
US-Me6,2019-07-06 15:30:41,44.3233,-121.6078,,,,
US-Me6,2019-07-29 01:24:40,44.3233,-121.6078,,,,
US-Me6,2019-07-30 00:35:40,44.3233,-121.6078,,,,
US-Me6,2020-04-14 18:07:01,44.3233,-121.6078,,,,
US-Me6,2020-04-19 15:48:19,44.3233,-121.6078,,,,
US-Me6,2020-06-18 21:53:17,44.3233,-121.6078,,,,
US-Me6,2020-06-22 20:18:34,44.3233,-121.6078,,,,
US-Me6,2020-07-04 15:34:23,44.3233,-121.6078,,,,
US-Me6,2020-07-26 01:14:13,44.3233,-121.6078,,,,
US-Me6,2020-08-09 01:25:42,44.3233,-121.6078,,,,
US-Me6,2020-08-09 19:46:50,44.3233,-121.6078,,,,
US-Me6,2020-08-13 18:13:14,44.3233,-121.6078,,,,
US-Me6,2020-08-13 23:04:23,44.3233,-121.6078,,,,
US-Me6,2020-09-29 23:34:05,44.3233,-121.6078,,,,
US-Me6,2020-09-30 22:47:18,44.3233,-121.6078,,,,
US-Me6,2020-10-03 22:02:10,44.3233,-121.6078,,,,
US-Me6,2020-10-04 21:14:40,44.3233,-121.6078,,,,
US-Me6,2020-10-07 20:29:31,44.3233,-121.6078,,,,
US-Me6,2020-10-08 19:41:44,44.3233,-121.6078,,,,
US-Me6,2020-10-15 17:21:25,44.3233,-121.6078,,,,
US-Me6,2021-04-06 20:52:18,44.3233,-121.6078,,,,
US-Me6,2021-04-14 17:47:18,44.3233,-121.6078,,,,
US-Me6,2021-04-15 16:59:43,44.3233,-121.6078,,,,
US-Me6,2021-04-18 16:14:45,44.3233,-121.6078,,,,
US-Me6,2021-05-31 23:13:10,44.3233,-121.6078,,,,
US-Me6,2021-06-01 22:26:12,44.3233,-121.6078,,,,
US-Me6,2021-06-04 21:40:26,44.3233,-121.6078,,,,
US-Me6,2021-06-16 17:02:05,44.3233,-121.6078,,,,
US-Me6,2021-06-16 21:54:08,44.3233,-121.6078,,,,
US-Me6,2021-06-17 16:14:44,44.3233,-121.6078,,,,
US-Me6,2021-06-19 21:09:01,44.3233,-121.6078,,,,
US-Me6,2021-06-20 20:21:02,44.3233,-121.6078,,,,
US-Me6,2021-06-21 14:41:49,44.3233,-121.6078,,,,
US-Me6,2021-06-24 18:48:41,44.3233,-121.6078,,,,
US-Me6,2021-08-04 20:59:15,44.3233,-121.6078,,,,
US-Me6,2021-08-11 18:42:06,44.3233,-121.6078,,,,
US-Me6,2021-08-12 17:54:23,44.3233,-121.6078,,,,
US-Me6,2021-08-16 16:21:47,44.3233,-121.6078,,,,
US-Me6,2021-08-23 18:56:48,44.3233,-121.6078,,,,
US-Me6,2021-08-31 15:54:40,44.3233,-121.6078,,,,
US-Me6,2021-09-29 22:49:22,44.3233,-121.6078,,,,
US-Me6,2021-10-02 22:04:23,44.3233,-121.6078,,,,
US-Me6,2021-10-18 20:46:48,44.3233,-121.6078,,,,
US-Me6,2022-05-01 15:33:34,44.3233,-121.6078,,,,
US-Me6,2022-06-26 17:56:55,44.3233,-121.6078,,,,
US-Me6,2022-06-27 17:08:59,44.3233,-121.6078,,,,
US-Me6,2022-06-30 16:21:19,44.3233,-121.6078,,,,
US-NC2,2021-11-29 19:05:30,35.803,-76.6685,,,,
US-NC2,2022-02-11 13:53:54,35.803,-76.6685,,,,
US-NC2,2022-04-02 18:01:52,35.803,-76.6685,,,,
US-NC2,2022-04-20 18:06:06,35.803,-76.6685,,,,
US-NC2,2022-04-23 17:17:08,35.803,-76.6685,,,,
US-NC2,2022-06-06 16:22:30,35.803,-76.6685,,,,
US-NC2,2022-08-02 17:51:00,35.803,-76.6685,,,,
US-NC2,2022-11-28 19:02:46,35.803,-76.6685,,,,
US-NC2,2023-03-23 21:29:29,35.803,-76.6685,,,,
US-NC2,2023-04-12 13:34:09,35.803,-76.6685,,,,
US-NC2,2023-04-18 18:29:45,35.803,-76.6685,,,,
US-NC2,2023-06-10 21:21:01,35.803,-76.6685,,,,
US-Whs,2019-02-17 23:19:38,31.7438,-110.0522,,,,
US-Whs,2019-05-26 00:20:14,31.7438,-110.0522,,,,
US-Whs,2019-06-01 21:47:09,31.7438,-110.0522,,,,
US-Whs,2019-06-05 20:05:56,31.7438,-110.0522,,,,
US-Whs,2019-06-20 14:10:26,31.7438,-110.0522,,,,
US-Whs,2019-06-20 22:19:23,31.7438,-110.0522,,,,
